root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6943937125740417,0.4821826280623608,0.4821826280623608,0.5178173719376392,0.43137254901960786,0.051643192488262914,0.09224318658280922,"[[443  29]
 [404  22]]",0.1,0.01,rbf,0.001
0.6748752256201898,0.455456570155902,0.455456570155902,0.544543429844098,0.46153846153846156,0.014705882352941176,0.02850356294536817,"[[483   7]
 [402   6]]",100.0,1e-05,sigmoid,0.002
0.6598575806384722,0.4354120267260579,0.4354120267260579,0.5645879732739421,0.46153846153846156,0.015384615384615385,0.02977667493796526,"[[501   7]
 [384   6]]",100.0,1e-05,sigmoid,0.003
0.6479365912499645,0.4198218262806236,0.4198218262806236,0.5801781737193764,0.3888888888888889,0.01876675603217158,0.03580562659846547,"[[514  11]
 [366   7]]",1000.0,1e-05,sigmoid,0.004
0.6331594337896909,0.40089086859688194,0.40089086859688194,0.5991091314031181,0.3125,0.014124293785310734,0.02702702702702703,"[[533  11]
 [349   5]]",1000.0,0.0001,rbf,0.005
