root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6902970861260346,0.47651006711409394,0.47651006711409394,0.5234899328859061,0.6666666666666666,0.0056179775280898875,0.011142061281337047,"[[388   1]
 [354   2]]",100,1e-05,rbf,0.001
0.665547158460036,0.4429530201342282,0.4429530201342282,0.5570469798657718,0.5,0.006060606060606061,0.011976047904191616,"[[413   2]
 [328   2]]",1000,1e-05,rbf,0.002
0.6324555320336759,0.4,0.4,0.6,0.0,0.0,0.0,"[[447   1]
 [297   0]]",1000,0.0001,rbf,0.003
0.6053453171704017,0.36644295302013424,0.36644295302013424,0.6335570469798658,0.0,0.0,0.0,"[[472   0]
 [273   0]]",10,1e-05,rbf,0.004
0.5884800122622813,0.34630872483221475,0.34630872483221475,0.6536912751677852,0.2,0.00392156862745098,0.007692307692307693,"[[486   4]
 [254   1]]",1,0.1,rbf,0.005
