root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",l2,0.001,p_0.05,0.01,['Spread High-Low GR']
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",l2,0.001,p_0.1,0.01,['Spread High-Low GR']
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",l2,0.001,p_0.15,0.01,['Spread High-Low GR']
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",none,0.001,p_0.2,0.01,"['Spread High-Low GR', 'Beta GR']"
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",none,0.001,p_0.25,0.01,"['Deliverable Quantity GR', 'Spread High-Low GR', 'Beta GR', 'Income GR']"
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",none,0.001,f_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",none,0.001,f_0.5,0.01,"['Low Price GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR']"
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",none,0.001,f_1,0.01,"['Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Beta GR', 'Income GR', 'Expenditure GR']"
0.453634439468453,0.2057842046718576,0.2057842046718576,0.7942157953281423,0.7942157953281423,0.0,0.0,0.0,"[[714   1]
 [184   0]]",l2,0.001,f_2,0.01,['Spread High-Low GR']
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,p_0.01,0.02,['Beta GR']
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,p_0.05,0.02,"['Spread High-Low GR', 'Beta GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,p_0.1,0.02,"['Spread High-Low GR', 'Beta GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,p_0.15,0.02,"['Spread High-Low GR', 'Beta GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,p_0.2,0.02,"['High Price GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,p_0.25,0.02,"['High Price GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,f_0.1,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,f_0.5,0.02,"['Open Price GR', 'High Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,f_1,0.02,"['Open Price GR', 'High Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,f_2,0.02,"['Spread High-Low GR', 'Beta GR', 'Expenditure GR']"
0.29643788072738714,0.0878754171301446,0.0878754171301446,0.9121245828698554,0.9121245828698554,0.0,0.0,0.0,"[[820   0]
 [ 79   0]]",none,0.001,f_5,0.02,"['Spread High-Low GR', 'Beta GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,p_0.01,0.03,"['No. of Trades GR', 'Beta GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,p_0.05,0.03,"['No. of Trades GR', 'Beta GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,p_0.1,0.03,"['No. of Trades GR', 'Beta GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,p_0.15,0.03,"['No. of Trades GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,p_0.2,0.03,"['No. of Trades GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,p_0.25,0.03,"['No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,f_0.1,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,f_0.5,0.03,"['High Price GR', 'Low Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,f_1,0.03,"['No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,f_2,0.03,"['No. of Trades GR', 'Spread High-Low GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,f_5,0.03,"['No. of Trades GR', 'Beta GR']"
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.9555061179087876,0.0,0.0,0.0,"[[859   0]
 [ 40   0]]",none,0.001,f_10,0.03,['Beta GR']
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,p_0.01,0.04,"['No. of Trades GR', 'Beta GR']"
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,p_0.05,0.04,"['No. of Trades GR', 'Spread High-Low GR', 'Beta GR']"
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,p_0.1,0.04,"['No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR']"
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,p_0.15,0.04,"['No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR']"
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,p_0.2,0.04,"['No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR']"
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,p_0.25,0.04,"['No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR']"
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,f_0.1,0.04,"['High Price GR', 'Low Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.9799777530589544,0.0,0.0,0.0,"[[881   0]
 [ 18   0]]",none,0.001,f_0.5,0.04,"['High Price GR', 'Low Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Income GR', 'Net Profit GR', 'EPS GR']"
