root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,0.1,p_0.01,0.01,"['Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,0.1,p_0.05,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Revenue GR', 'Expenditure GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,1.0,p_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Expenditure GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,1.0,p_0.15,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,1.0,p_0.2,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,1.0,p_0.25,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,1.0,f_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5370462812835916,0.2884187082405345,0.2884187082405345,0.7115812917594655,0.7115812917594655,1.0,0.011450381679389313,0.022641509433962263,"[[636   0]
 [259   3]]",none,0.001,f_0.5,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,1.0,f_1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,1.0,f_2,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR']"
0.5380820513514988,0.28953229398663693,0.28953229398663693,0.7104677060133631,0.7104677060133631,1.0,0.0076335877862595426,0.015151515151515154,"[[636   0]
 [260   2]]",l2,0.1,f_5,0.01,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Revenue GR', 'Expenditure GR']"
