threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5,0.5416666666666666,0.5423728813559322,0.9613733905579399,0.6934984520123839,"[[ 10 189]
 [  9 224]]",50,25,adam,sigmoid,0.2,32,2,0.001
0.5,0.5231481481481481,0.5198135198135199,1.0,0.6840490797546013,"[[  3 206]
 [  0 223]]",25,25,adam,sigmoid,0.0,32,2,0.002
0.49,0.4976851851851852,0.4976851851851852,1.0,0.6646058732612056,"[[  0 217]
 [  0 215]]",25,25,adam,sigmoid,0.2,32,2,0.003
0.48,0.5810185185185185,0.5560538116591929,0.6019417475728155,0.578088578088578,"[[127  99]
 [ 82 124]]",100,25,adam,sigmoid,0.2,32,2,0.004
0.47,0.5138888888888888,0.4844290657439446,0.6965174129353234,0.5714285714285714,"[[ 82 149]
 [ 61 140]]",75,25,adam,sigmoid,0.1,32,2,0.005
