accuracy,confusion matrix,f1_score,mean_absolute_error,mean_squared_error,metric,n_neighbors,precision,recall,root_mean_squared_error,rsquared_adj,security id,threshold,weights
0.9443207126948775,"[[848   2]
 [ 48   0]]",0.0,0.0556792873051225,0.0556792873051225,euclidean,7.0,0.0,0.0,0.23596458909150436,-0.10049019607843168,532174,0.04,distance
0.9632516703786191,"[[865   1]
 [ 32   0]]",0.0,0.036748329621380846,0.036748329621380846,euclidean,7.0,0.0,0.0,0.19169853839135248,-0.06935623556581993,532174,0.05,distance
0.9922048997772829,"[[891   3]
 [  4   0]]",0.0,0.0077951002227171495,0.0077951002227171495,euclidean,1.0,0.0,0.0,0.0882898647791305,-0.7578299776286359,532174,0.1,uniform
0.7801339285714286,"[[696   7]
 [190   3]]",0.029556650246305417,0.21986607142857142,0.21986607142857142,manhattan,14.0,0.3,0.015544041450777202,0.4688987859107458,-0.30095298461810605,507685,0.01,uniform
0.8895089285714286,"[[797   5]
 [ 94   0]]",0.0,0.11049107142857142,0.11049107142857142,manhattan,7.0,0.0,0.0,0.3324019726604694,-0.17663288587043025,507685,0.02,uniform
0.9441964285714286,"[[846   0]
 [ 50   0]]",0.0,0.05580357142857143,0.05580357142857143,euclidean,5.0,0.0,0.0,0.236227795630767,-0.05910165484633567,507685,0.03,uniform
0.9720982142857143,"[[871   0]
 [ 25   0]]",0.0,0.027901785714285716,0.027901785714285716,euclidean,5.0,0.0,0.0,0.16703827619526523,-0.028702640642939592,507685,0.04,uniform
0.9732142857142857,"[[872  10]
 [ 14   0]]",0.0,0.026785714285714284,0.026785714285714284,manhattan,1.0,0.0,0.0,0.16366341767699427,-0.7414965986394557,507685,0.05,uniform
0.9955357142857143,"[[892   1]
 [  3   0]]",0.0,0.004464285714285714,0.004464285714285714,euclidean,1.0,0.0,0.0,0.0668153104781061,-0.3378126166480029,507685,0.1,uniform
0.7307262569832402,"[[651   2]
 [239   3]]",0.024291497975708506,0.26927374301675977,0.26927374301675977,manhattan,24.0,0.6,0.012396694214876033,0.5189159305867953,-0.36493361851847217,530965,0.01,uniform
0.8379888268156425,"[[746  30]
 [115   4]]",0.05228758169934641,0.16201117318435754,0.16201117318435754,euclidean,4.0,0.11764705882352941,0.03361344537815126,0.4025061157105039,-0.4053430650610761,530965,0.02,distance
0.9262569832402234,"[[828   5]
 [ 61   1]]",0.02941176470588235,0.07374301675977654,0.07374301675977654,manhattan,4.0,0.16666666666666666,0.016129032258064516,0.2715566547882348,-0.1437478217093291,530965,0.03,distance
0.9620111731843576,"[[861   2]
 [ 32   0]]",0.0,0.03798882681564246,0.03798882681564246,euclidean,3.0,0.0,0.0,0.1949072261760514,-0.10189745075318646,530965,0.04,uniform
0.9675977653631285,"[[865  13]
 [ 16   1]]",0.06451612903225808,0.03240223463687151,0.03240223463687151,manhattan,1.0,0.07142857142857142,0.058823529411764705,0.18000620721761654,-0.7389119656974408,530965,0.05,uniform
0.994413407821229,"[[889   2]
 [  3   1]]",0.28571428571428575,0.00558659217877095,0.00558659217877095,euclidean,1.0,0.3333333333333333,0.25,0.07474350927519359,-0.25561167227833903,530965,0.1,uniform
0.7544444444444445,"[[677   2]
 [219   2]]",0.01777777777777778,0.24555555555555555,0.24555555555555555,euclidean,19.0,0.5,0.00904977375565611,0.49553562491061687,-0.3254786450662739,500182,0.01,uniform
0.8933333333333333,"[[803   3]
 [ 93   1]]",0.02040816326530612,0.10666666666666667,0.10666666666666667,manhattan,4.0,0.25,0.010638297872340425,0.32659863237109044,-0.14038329549654205,500182,0.02,uniform
0.9577777777777777,"[[862   0]
 [ 38   0]]",0.0,0.042222222222222223,0.042222222222222223,euclidean,2.0,0.0,0.0,0.20548046676563256,-0.044083526682134444,500182,0.03,uniform
0.9677777777777777,"[[870  10]
 [ 19   1]]",0.06451612903225806,0.03222222222222222,0.03222222222222222,manhattan,1.0,0.09090909090909091,0.05,0.17950549357115014,-0.4829545454545454,500182,0.04,uniform
0.9777777777777777,"[[879   9]
 [ 11   1]]",0.0909090909090909,0.022222222222222223,0.022222222222222223,euclidean,1.0,0.1,0.08333333333333333,0.14907119849998599,-0.6891891891891888,500182,0.05,uniform
1.0,[[900]],0.0,0.0,0.0,euclidean,1.0,0.0,0.0,0.0,1.0,500182,0.1,uniform
0.7626728110599078,"[[662   0]
 [206   0]]",0.0,0.23732718894009217,0.23732718894009217,manhattan,21.0,0.0,0.0,0.4871623845701679,-0.31117824773413894,532210,0.01,distance
0.8721198156682027,"[[757   7]
 [104   0]]",0.0,0.12788018433179724,0.12788018433179724,euclidean,5.0,0.0,0.0,0.35760338970960165,-0.21259565042287565,532210,0.02,uniform
0.9389400921658986,"[[814   6]
 [ 47   1]]",0.03636363636363636,0.06105990783410138,0.06105990783410138,euclidean,3.0,0.14285714285714285,0.020833333333333332,0.24710303080719465,-0.16880081300813,532210,0.03,uniform
0.9400921658986175,"[[813  29]
 [ 23   3]]",0.10344827586206896,0.059907834101382486,0.059907834101382486,manhattan,1.0,0.09375,0.11538461538461539,0.24476076912238712,-1.0617577197149646,532210,0.04,uniform
0.9654377880184332,"[[837  16]
 [ 14   1]]",0.0625,0.03456221198156682,0.03456221198156682,manhattan,1.0,0.058823529411764705,0.06666666666666667,0.18590914980593834,-1.0351699882766705,532210,0.05,uniform
0.9953917050691244,"[[864   2]
 [  2   0]]",0.0,0.004608294930875576,0.004608294930875576,euclidean,1.0,0.0,0.0,0.06788442333021306,-1.0046189376443406,532210,0.1,uniform
0.8004459308807135,"[[712  10]
 [169   6]]",0.06282722513089006,0.1995540691192865,0.1995540691192865,manhattan,13.0,0.375,0.03428571428571429,0.4467147514010328,-0.27077958053027307,500180,0.01,uniform
0.9241917502787068,"[[829   1]
 [ 67   0]]",0.0,0.0758082497212932,0.0758082497212932,euclidean,10.0,0.0,0.0,0.2753329797196355,-0.09685308397770198,500180,0.02,uniform
0.959866220735786,"[[861   1]
 [ 35   0]]",0.0,0.04013377926421405,0.04013377926421405,manhattan,2.0,0.0,0.0,0.20033416898825335,-0.07033476963871355,500180,0.03,uniform
0.9788182831661093,"[[878   0]
 [ 19   0]]",0.0,0.021181716833890748,0.021181716833890748,euclidean,2.0,0.0,0.0,0.14553939959299939,-0.021640091116173155,500180,0.04,uniform
0.987736900780379,"[[886   0]
 [ 11   0]]",0.0,0.012263099219620958,0.012263099219620958,euclidean,2.0,0.0,0.0,0.11073887853694817,-0.012415349887133553,500180,0.05,uniform
0.9955406911928651,"[[893   1]
 [  3   0]]",0.0,0.004459308807134894,0.004459308807134894,euclidean,1.0,0.0,0.0,0.06677805632941777,-0.33780760626398165,500180,0.1,uniform
0.7806818181818181,"[[686   2]
 [191   1]]",0.010256410256410256,0.21931818181818183,0.21931818181818183,manhattan,16.0,0.3333333333333333,0.005208333333333333,0.4683141913482676,-0.2857315891472867,500680,0.01,uniform
0.9170454545454545,"[[807   1]
 [ 72   0]]",0.0,0.08295454545454546,0.08295454545454546,manhattan,6.0,0.0,0.0,0.28801830749892526,-0.10423542354235416,500680,0.02,distance
0.9522727272727273,"[[837  20]
 [ 22   1]]",0.04545454545454545,0.04772727272727273,0.04772727272727273,manhattan,1.0,0.047619047619047616,0.043478260869565216,0.21846572437632575,-0.8750951245497445,500680,0.03,uniform
0.9806818181818182,"[[863   8]
 [  9   0]]",0.0,0.019318181818181818,0.019318181818181818,euclidean,1.0,0.0,0.0,0.13898986228564233,-0.9084066845260874,500680,0.04,uniform
0.9863636363636363,"[[868   8]
 [  4   0]]",0.0,0.013636363636363636,0.013636363636363636,euclidean,1.0,0.0,0.0,0.11677484162422844,-2.013698630136986,500680,0.05,uniform
1.0,[[880]],0.0,0.0,0.0,euclidean,1.0,0.0,0.0,0.0,1.0,500680,0.1,uniform
0.7176339285714286,"[[643   3]
 [250   0]]",0.0,0.28236607142857145,0.28236607142857145,manhattan,33.0,0.0,0.0,0.531381286298804,-0.4036408668730649,506395,0.01,uniform
0.8571428571428571,"[[768   1]
 [127   0]]",0.0,0.14285714285714285,0.14285714285714285,manhattan,11.0,0.0,0.0,0.3779644730092272,-0.17432395072852547,506395,0.02,distance
0.9229910714285714,"[[826   9]
 [ 60   1]]",0.028169014084507043,0.07700892857142858,0.07700892857142858,manhattan,3.0,0.1,0.01639344262295082,0.2775048262128581,-0.2137822715225286,506395,0.03,uniform
0.9252232142857143,"[[829  37]
 [ 30   0]]",0.0,0.07477678571428571,0.07477678571428571,euclidean,1.0,0.0,0.0,0.273453443412742,-1.3107005388760586,506395,0.04,uniform
0.9654017857142857,"[[864  16]
 [ 15   1]]",0.06060606060606061,0.03459821428571429,0.03459821428571429,manhattan,1.0,0.058823529411764705,0.0625,0.18600595228571123,-0.9727272727272724,506395,0.05,uniform
0.9921875,"[[889   5]
 [  2   0]]",0.0,0.0078125,0.0078125,euclidean,1.0,0.0,0.0,0.08838834764831845,-2.507829977628635,506395,0.1,uniform
0.7542168674698795,"[[626   3]
 [201   0]]",0.0,0.2457831325301205,0.2457831325301205,manhattan,26.0,0.0,0.0,0.4957651989905307,-0.33924969745865297,500770,0.01,uniform
0.8819277108433735,"[[732   4]
 [ 94   0]]",0.0,0.1180722891566265,0.1180722891566265,euclidean,9.0,0.0,0.0,0.3436164855716712,-0.17570536540240478,500770,0.02,uniform
0.9301204819277108,"[[772  14]
 [ 44   0]]",0.0,0.06987951807228916,0.06987951807228916,euclidean,4.0,0.0,0.0,0.2643473436074007,-0.3919731667823265,500770,0.03,distance
0.9566265060240964,"[[794  10]
 [ 26   0]]",0.0,0.043373493975903614,0.043373493975903614,manhattan,1.0,0.0,0.0,0.208263040350187,-0.42939150401837,500770,0.04,uniform
0.9734939759036144,"[[808   8]
 [ 14   0]]",0.0,0.02650602409638554,0.02650602409638554,manhattan,1.0,0.0,0.0,0.1628067077745433,-0.598389355742297,500770,0.05,uniform
0.9915662650602409,"[[823   3]
 [  4   0]]",0.0,0.008433734939759036,0.008433734939759036,manhattan,1.0,0.0,0.0,0.09183536867546749,-0.7584745762711866,500770,0.1,uniform
0.6809290953545232,"[[553   5]
 [256   4]]",0.029739776951672865,0.31907090464547677,0.31907090464547677,manhattan,39.0,0.4444444444444444,0.015384615384615385,0.564863615968914,-0.47158808933002483,500085,0.01,uniform
0.815403422982885,"[[667   0]
 [151   0]]",0.0,0.1845965770171149,0.1845965770171149,euclidean,16.0,0.0,0.0,0.4296470377148141,-0.22638680659670185,500085,0.02,uniform
0.8924205378973105,"[[729   5]
 [ 83   1]]",0.022222222222222223,0.10757946210268948,0.10757946210268948,manhattan,7.0,0.16666666666666666,0.011904761904761904,0.3279930824006651,-0.1675100557934346,500085,0.03,distance
0.9425427872860636,"[[771   2]
 [ 45   0]]",0.0,0.05745721271393643,0.05745721271393643,manhattan,2.0,0.0,0.0,0.23970234190332065,-0.10524651430214127,500085,0.04,uniform
0.9315403422982885,"[[761  25]
 [ 31   1]]",0.034482758620689655,0.06845965770171149,0.06845965770171149,manhattan,1.0,0.038461538461538464,0.03125,0.26164796521607325,-0.8212468193384221,500085,0.05,uniform
0.9865525672371638,"[[807   4]
 [  7   0]]",0.0,0.013447432762836185,0.013447432762836185,euclidean,1.0,0.0,0.0,0.11596306637389417,-0.5849920732781397,500085,0.1,uniform
0.6469072164948454,"[[500   7]
 [267   2]]",0.014388489208633094,0.35309278350515466,0.35309278350515466,euclidean,30.0,0.2222222222222222,0.007434944237918215,0.5942161084194493,-0.559021285644105,501425,0.01,uniform
