Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-03-12,625.05,628.25,611.5,613.25,620.0806365287203,209260,5546,129758074.0,56995.0,27.24,16.75,-11.8,1615487400.0,5.5,,,,0.018068448193116378,0.04,269.1398287810844,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,,,,
2021-03-10,619.0,627.6,614.95,626.0,621.335231385196,218294,4354,135633753.0,112822.0,51.68,12.65,7.0,1615314600.0,5.5,2.079086832450061,,,0.018068448193116378,0.04,261.6214057507987,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,625.05,628.25,611.5,613.25
2021-03-09,615.0,620.85,607.5,611.65,613.457009152692,179073,4188,109853587.0,76855.0,42.92,13.35,-3.35,1615228200.0,5.5,-2.2923322683706115,,,0.018063264371632012,0.05,270.1054524646448,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,619.0,627.6,614.95,626.0
2021-03-08,613.2,621.7,612.2,614.85,616.4834218545931,114850,2330,70803121.0,24524.0,21.35,9.5,1.65,1615141800.0,5.5,0.5231750183928741,,,0.018058225405520874,0.05,268.17923070667644,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,615.0,620.85,607.5,611.65
2021-03-05,619.0,619.0,607.0,610.95,612.895464424413,252603,5574,154819233.0,96327.0,38.13,12.0,-8.05,1614882600.0,5.5,-0.6343010490363454,,,0.01805286849169738,0.04,270.5295032326704,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,613.2,621.7,612.2,614.85
2021-03-04,625.0,636.45,615.65,618.65,624.9066266319604,1028441,7298,642679596.0,682175.0,66.33,20.8,-6.35,1614796200.0,5.5,1.2603322694164643,,,0.018047543932399983,0.04,265.91772407661847,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,619.0,619.0,607.0,610.95
2021-03-03,617.0,625.0,612.15,624.15,619.8231294275814,386780,9358,239735190.0,174723.0,45.17,12.85,7.15,1614709800.0,5.5,0.8890325709205449,,,0.018042237903078583,0.05,262.693262837459,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,625.0,636.45,615.65,618.65
2021-03-02,609.25,616.3,604.45,614.4,610.5109079494624,152916,3529,93356886.0,32479.0,21.24,11.85,5.15,1614623400.0,5.5,-1.5621244893054609,,,0.018036899274783785,0.04,268.4488932291667,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,617.0,625.0,612.15,624.15
2021-03-01,600.0,610.95,597.45,604.3,603.1199578180137,268361,6903,161853875.0,58401.0,21.76,13.5,4.3,1614537000.0,5.5,-1.643880208333337,,,0.01803169953949859,0.05,274.60698328644713,,,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,609.25,616.3,604.45,614.4
2021-02-26,601.0,621.15,590.0,595.3,610.6209641616019,653210,15314,398863720.0,119342.0,18.27,31.15,-5.7,1614277800.0,5.5,-1.4893264934635164,19371.25,-3.0984485246852933,0.0180265150386646,0.04,280.27045187300524,0.0,280.2311729336068,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,600.0,610.95,597.45,604.3
2021-02-25,603.0,618.8,602.65,609.7,607.5192286579933,701375,8327,426098799.0,483317.0,68.91,16.15,6.7,1614191400.0,5.5,2.4189484293633656,19990.65,0.8979575767914971,0.017998614092776123,0.04,271.2891586025914,-3.0984485246852933,271.3056463264372,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,601.0,621.15,590.0,595.3
2021-02-24,607.85,609.15,561.65,602.55,594.4762343592616,1038474,23094,617348113.0,481345.0,46.35,47.5,-5.3,1614105000.0,5.5,-1.1727078891258125,19812.74,1.5785825466909875,0.017996801461287824,0.03,275.69496307360384,-2.2283137011841925,275.70560549692135,199.05,5829.75,5630.7,,,,,,2021,12524.5,17621.0,-12193.3,5286.700000000001,25.799999999999997,30447.5,33527.6,-25360.499999999996,10884.900000000001,52.8,56467.6,52215.5,-42146.0,20537.300000000003,99.5,,603.0,618.8,602.65,609.7
