Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-02-26,3380.0,3415.9,3201.15,3227.4,3310.147591667716,71481,9720,236612660.0,36872.0,51.58,214.75,-152.6,1614277800.0,35.0,,19371.25,-3.0984485246852933,0.515902125378516,,-79.87544153188325,0.0,,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,,,,
2021-02-25,3449.65,3466.05,3402.75,3435.7,3440.4636381718874,65357,2353,224858382.0,44628.0,68.28,63.3,-13.95,1614191400.0,35.0,6.454111668835583,19990.65,0.8979575767914971,0.5152526215090797,0.04,-81.09555549087521,-3.0984485246852933,-79.51846166105982,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3380.0,3415.9,3201.15,3227.4
2021-02-24,3449.0,3497.95,3069.15,3440.7,3383.141719326978,129446,8443,437934163.0,71392.0,55.15,428.8,-8.3,1614105000.0,35.0,0.14553075064760446,19812.74,1.5785825466909875,0.5169594099071643,0.03,-81.12302729095823,-2.2283137011841925,-79.9855707726088,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3449.65,3466.05,3402.75,3435.7
2021-02-23,3413.1,3479.2,3378.5,3410.15,3428.2554324249713,50714,3620,173860546.0,25728.0,50.73,100.7,-2.95,1614018600.0,35.0,-0.8879007178771658,19504.84,0.44261026248153534,0.5167691646628664,0.04,-80.9539169831239,-0.6849069256656293,-80.61930743668935,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3449.0,3497.95,3069.15,3440.7
2021-02-22,3400.0,3430.0,3351.0,3413.1,3398.066409124356,21744,2221,73887556.0,2957.0,13.6,79.0,13.1,1613932200.0,35.0,0.08650645866017381,19418.89,-1.8130731584980355,0.516787217115119,0.03,-80.97037883449065,-0.2453281315255351,-80.85809277560605,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3413.1,3479.2,3378.5,3410.15
2021-02-19,3524.95,3524.95,3371.0,3388.4,3428.0726064330047,31898,3228,109348660.0,9472.0,29.69,153.95,-136.55,1613673000.0,35.0,-0.7236822829685519,19777.47,-1.0404590148513249,0.5165062093689631,0.04,-80.83166096092552,-2.05395331152064,-79.7901210733964,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3400.0,3430.0,3351.0,3413.1
2021-02-18,3589.6,3628.55,3508.0,3521.55,3580.0854593522795,45390,4243,162500079.0,5066.0,11.16,120.55,-68.05,1613586600.0,35.0,3.929583284145921,19985.41,-0.23735883264379695,0.5164301964699358,0.03,-81.55641691868638,-3.073041783981412,-79.98391244053045,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3524.95,3524.95,3371.0,3388.4
2021-02-17,3450.0,3593.0,3450.0,3581.9,3547.9527825424047,62964,4318,223393299.0,7632.0,12.12,143.0,131.9,1613500200.0,35.0,1.7137340091720965,20032.96,-0.37140111917659535,0.517085018079774,0.04,-81.8671654708395,-3.3031064805201016,-80.17849519591715,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3589.6,3628.55,3508.0,3521.55
2021-02-16,3468.5,3480.85,3432.1,3461.45,3447.079900304853,48548,3351,167348835.0,24099.0,49.64,48.75,-7.05,1613413800.0,35.0,-3.362740445015222,20107.64,0.11202311758842233,0.5171994818613742,0.04,-81.23618714700487,-3.662239825260449,-79.36139062765362,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3450.0,3593.0,3450.0,3581.9
2021-02-15,3489.0,3575.75,3452.1,3466.85,3485.9271174263595,37581,3208,131004627.0,10046.0,26.73,123.65,-22.15,1613327400.0,35.0,0.1560039867685603,20085.14,0.9895752936520896,0.5176679963013,,-81.2654138483061,-3.5543192628978426,,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3468.5,3480.85,3432.1,3461.45
2021-02-12,3545.0,3579.0,3504.0,3516.05,3544.6900932400927,17160,1510,60826882.0,2752.0,16.04,75.0,-28.95,1613068200.0,35.0,1.4191557177264835,19888.33,-0.033726999292282844,0.5175967520183017,0.04,-81.52756644530083,-2.599916634528898,-80.20115416966959,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3489.0,3575.75,3452.1,3466.85
2021-02-11,3532.0,3552.65,3473.55,3541.15,3522.1002890426566,34251,3529,120635457.0,8585.0,25.06,79.1,9.15,1612981800.0,35.0,0.7138692566942995,19895.04,0.4775134352735577,0.5176853006515912,0.05,-81.65850076952403,-2.632766759956251,-80.31967185281798,589.45,4047.3,3457.8500000000004,,,,,,2021,56321.8,57340.4,-49649.8,5715.7,28.62,117155.0,118640.1,-102905.20000000001,11782.900000000001,59.0,268469.3,269414.2,-230048.2,32134.800000000007,160.91000000000003,,3545.0,3579.0,3504.0,3516.05
