Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,45.9,48.55,45.0,48.5,47.44392129842291,26124,225,1239425.0,19275,73.78,3.55,2.6,1619116200.0
2021-04-22,42.0,45.0,41.5,44.15,43.7270623366928,13395,140,585724.0,13105,97.84,3.5,2.15,1619029800.0
2021-04-20,42.05,42.05,40.0,41.8,41.09757694826457,1527,33,62756.0,1229,80.48,2.05,-0.25,1618857000.0
2021-04-19,43.0,44.0,41.0,41.2,42.0297157622739,1548,39,65062.0,1442,93.15,3.0,-1.8,1618770600.0
2021-04-16,40.55,43.0,40.55,42.95,42.390865384615374,2080,35,88173.0,1922,92.4,2.45,2.4,1618511400.0
2021-04-15,41.65,41.65,40.05,40.55,40.47244094488189,1778,19,71960.0,1404,78.97,1.6,-1.1,1618425000.0
2021-04-13,41.85,41.85,40.05,41.65,41.6357516828721,1337,23,55667.0,1329,99.4,1.8,-0.2,1618252200.0
2021-04-12,40.85,41.5,39.05,41.0,41.07606064466811,7849,69,322406.0,7528,95.91,2.45,0.15,1618165800.0
2021-04-09,40.0,40.95,39.15,40.35,40.239484978540766,3495,38,140637.0,2229,63.78,1.8,0.35,1617906600.0
2021-04-08,38.0,39.95,38.0,39.6,39.065339141257,1607,19,62778.0,1477,91.91,1.95,1.6,1617820200.0
2021-04-07,38.5,38.5,36.3,37.8,37.458710976837864,1986,32,74393.0,1824,91.84,2.2,-0.7,1617733800.0
2021-04-06,40.8,40.8,37.9,38.05,38.259817351598166,2190,25,83789.0,1933,88.26,2.9,-2.75,1617647400.0
2021-04-05,40.0,40.9,39.0,39.0,40.10189573459716,2532,21,101538.0,2335,92.22,1.9,-1.0,1617561000.0
2021-04-01,39.0,39.5,39.0,39.45,39.10403225806452,1240,20,48489.0,965,77.82,0.5,0.45,1617215400.0
2021-03-31,37.85,38.25,37.15,37.95,37.929824561403514,912,15,34592.0,910,99.78,1.1,0.1,1617129000.0
2021-03-30,38.0,38.1,37.95,37.95,38.02746566791511,801,10,30460.0,751,93.76,0.15,-0.05,1617042600.0
2021-03-26,37.1,37.95,36.1,37.9,37.13268365817091,1334,19,49535.0,1209,90.63,1.85,0.8,1616697000.0
2021-03-25,39.7,39.7,36.85,37.1,37.61252268602541,3306,29,124347.0,2612,79.01,2.85,-2.6,1616610600.0
2021-03-24,38.3,39.45,38.2,38.45,38.58997882851094,1417,16,54682.0,1048,73.96,1.25,0.15,1616524200.0
2021-03-23,40.0,40.0,39.0,39.1,39.44123711340207,485,14,19129.0,361,74.43,1.0,-0.9,1616437800.0
2021-03-22,41.7,41.7,38.65,39.9,39.28,1350,16,53028.0,1225,90.74,3.05,-1.8,1616351400.0
2021-03-19,38.4,41.0,38.4,40.35,40.16753653444677,1916,16,76961.0,1866,97.39,2.6,1.95,1616092200.0
2021-03-18,39.3,40.65,39.3,39.9,39.92374517374517,1036,16,41361.0,876,84.56,1.35,0.6,1616005800.0
2021-03-17,39.0,40.8,38.15,40.7,40.33761562178828,3892,27,156994.0,2635,67.7,2.65,1.7,1615919400.0
2021-03-16,38.05,42.0,38.05,38.9,40.96060924369748,11424,73,467934.0,4811,42.11,3.95,0.85,1615833000.0
2021-03-15,40.4,40.4,39.1,40.0,40.00709219858156,705,12,28205.0,584,82.84,1.3,-0.4,1615746600.0
2021-03-12,40.8,40.8,37.95,39.5,38.66227889757302,2431,37,93988.0,1656,68.12,2.85,-1.3,1615487400.0
2021-03-10,40.5,40.5,39.5,39.6,39.596069868995635,458,9,18135.0,455,99.34,1.0,-0.9,1615314600.0
