Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-02-26,2968.5,2971.9,2881.35,2896.05,2921.372440353184,202274,17939,590917689.0,88018.0,43.51,90.55,-72.45,1614277800.0,6.0,,19371.25,-3.0984485246852933,0.16822579172669652,,-90.54444847292001,0.0,,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,,,,
2021-02-25,2980.0,3029.45,2969.1,2992.9,2964.715904754636,497914,14250,1476173555.0,392770.0,78.88,60.35,12.9,1614191400.0,6.0,3.344210217365018,19990.65,0.8979575767914971,0.1680140009677705,0.04,-90.8504293494604,-3.0984485246852933,-90.36312605599663,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,2968.5,2971.9,2881.35,2896.05
2021-02-24,2980.2,3002.25,2701.0,2951.4,2920.698519945392,720041,46729,2103022683.0,342833.0,47.61,301.25,-28.8,1614105000.0,6.0,-1.3866149888068446,19812.74,1.5785825466909875,0.16804522266666036,0.03,-90.72177610625467,-2.2283137011841925,-90.372277277488,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,2980.0,3029.45,2969.1,2992.9
2021-02-23,2971.6,3027.9,2970.0,2980.0,2997.610648491417,140264,12495,420456860.0,41262.0,29.42,57.9,8.4,1614018600.0,6.0,0.9690316459985082,19504.84,0.44261026248153534,0.1679912334772171,0.04,-90.81082214765101,-0.6849069256656293,-90.72904413905226,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,2980.2,3002.25,2701.0,2951.4
2021-02-22,3090.0,3090.0,2945.5,2958.75,2994.450894880412,233886,30527,700360142.0,110134.0,47.09,144.5,-131.25,1613932200.0,6.0,-0.7130872483221529,19418.89,-1.8130731584980355,0.16799142794522995,0.03,-90.74482467258133,-0.2453281315255351,-90.72857190661287,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,2971.6,3027.9,2970.0,2980.0
2021-02-19,3057.55,3085.85,3017.55,3072.1,3046.1456578295342,129152,12991,393415804.0,33201.0,25.71,68.3,14.55,1613673000.0,6.0,3.8310097169412805,19777.47,-1.0404590148513249,0.1679020128041766,0.04,-91.08630903941929,-2.05395331152064,-90.774730063697,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,3090.0,3090.0,2945.5,2958.75
2021-02-18,3073.0,3098.75,3032.0,3057.55,3054.6016797529364,175502,15485,536088704.0,53172.0,30.3,66.75,-15.45,1613586600.0,6.0,-0.4736173952670675,19985.41,-0.23735883264379695,0.16793684123008729,0.03,-91.04389135091822,-3.073041783981412,-90.55277631551141,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,3057.55,3085.85,3017.55,3072.1
2021-02-17,3109.0,3131.95,3047.0,3073.5,3075.753706807403,140215,16945,431266806.0,47270.0,33.71,84.95,-35.5,1613500200.0,6.0,0.5216594986181766,20032.96,-0.37140111917659535,0.16793561178888494,0.04,-91.09036928583049,-3.3031064805201016,-90.56894265374896,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,3073.0,3098.75,3032.0,3057.55
2021-02-16,3158.9,3166.25,3100.25,3109.3,3125.5801185750524,136791,13329,427551230.0,56646.0,41.41,66.0,-49.6,1613413800.0,6.0,1.1647958353668608,20107.64,0.11202311758842233,0.16793231126273545,0.04,-91.1929533978709,-3.662239825260449,-90.61122770716597,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,3109.0,3131.95,3047.0,3073.5
2021-02-15,3206.0,3206.0,3131.0,3139.95,3156.613002325604,104489,11588,329831336.0,46767.0,44.76,75.0,-66.05,1613327400.0,6.0,0.9857524201588586,20085.14,0.9895752936520896,0.1679384876915642,,-91.2789216388796,-3.5543192628978426,,97.45,3308.2,3210.75,,,,,,2021,109119.6,108426.70000000001,-23089.6,23770.5,24.29,223970.40000000002,137833.80000000002,-45509.3,48653.8,43.18,477032.30000000005,208459.40000000002,-90672.8,111362.40000000001,75.14999999999999,,3158.9,3166.25,3100.25,3109.3
