Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Upper Band,Lower Band,Band Area,Unix Date,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Income GR,Expenditure GR,Net Profit GR,EPS GR
2009-09-17,801.05,812.0,783.2,792.85,802.7102924351287,109255.0,3577.0,87700113.0,28512.0,26.1,28.8,-8.2,0.1,-0.3706961548127552,6393.04,0.08234472696304618,0.5692112668010908,-40.49946395913477,211.09347039905902,-160.6993245317416,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,202.25765306122452,807.9,814.55,6.649999999999977,1253125800.0,800.0,801.0,786.0,795.8,0.04018958576808198,0.018309505894156038,0.023790849673202673,0.0007573366992742477,-0.0013107796017726167,-0.013546798029556651,0.0035750766087844156,0.003720754241029112,0.025237249366790462,-0.09554873051483066,0.03561088592935727,-0.07272286828672311,-0.299252850963429,-0.2250593824228028,-0.11111111111111105,-1.3702031602708804,-0.000565303325884682,8.198168208392291e-05,1.0757801899592945,1.0,14.196060877350039,1.2111051707019018,1.0,5.736975397973949,1.8902133746572893,1.0,2.123326191751473,1.8902133746572893,0.48237155112098073,0.6476474432282306,1.8902133746572893,0.48237155112098073,0.6476474432282306,0,2,-0.007297449011413987,-0.007790902236742815,0.23391286970423675,0.597199250192965,-0.03488796438216186,-0.16764580672626647,0.038584259739325,0.006330660656658113,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.02865644354829579,0.0006723563343450324,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.0049775173749530425,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-09-18,800.0,801.0,786.0,795.8,794.5101859337109,37110.0,1431.0,29484273.0,8555.0,23.05,15.0,-4.2,0.08,-0.7297449011413937,6416.69,0.3699335527385994,0.5691489343577198,-40.72003015833123,209.9468729204621,-160.24553723799926,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,203.01020408163262,807.9,814.55,6.649999999999977,1253212200.0,797.0,808.8,791.5,801.65,-0.0013107796017726167,-0.013546798029556651,0.0035750766087844156,0.003720754241029112,-0.00375,0.009737827715355748,0.006997455470737914,0.007351093239507443,-0.010215524303969907,-0.660335911399936,-0.5999440872239307,-0.6638057581522159,-0.6999508978675645,-0.11685823754789273,-0.4791666666666667,-0.4878048780487804,-0.0028238282585482718,-0.00010950669286862733,1.0797829036635007,1.0,13.534013605442187,1.2156113954021233,1.0,5.637973786751683,1.8972463940874955,1.0,2.1145210575262388,1.8972463940874955,0.4841663371155659,0.6500571801993138,1.8972463940874955,0.4841663371155659,0.6500571801993138,0,1,0.015260891590678767,-0.01503149753633126,0.17356115107913675,0.597199250192965,-0.06637208874159985,-0.16764580672626647,0.019816676153245324,0.007013297224605607,0.8865464978481881,0.08985870397438568,-0.058779272077494595,0.0,0.007644983008886222,0.042311911854410446,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004886591698016991,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-09-22,797.0,808.8,791.5,801.65,800.4741055250563,36977.0,969.0,29599131.0,18112.0,48.98,17.3,4.65,0.11,1.5260891590678671,6467.23,0.7876334995145395,0.5682510766066374,-41.152622715648974,207.52470532206226,-159.12625231895927,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,204.50255102040816,807.9,814.55,6.649999999999977,1253557800.0,809.35,820.35,785.1,789.6,-0.00375,0.009737827715355748,0.006997455470737914,0.007351093239507443,0.01549560853199501,0.014280415430267148,-0.00808591282375234,-0.01503149753633126,0.007506410486527116,-0.003583939638911345,-0.3228511530398323,0.0038955683255273072,1.117124488603156,1.1249457700650758,0.15333333333333338,-2.107142857142857,-0.0069848117977700935,-0.001577544464869544,1.0861730235078924,1.0,12.604559748427668,1.224547468112732,1.0,5.453401360544217,1.911193229228752,1.0,2.097462061747776,1.911193229228752,0.48772548900313323,0.6548358111419702,1.911193229228752,0.48772548900313323,0.6548358111419702,1,0,-0.0069173688844170545,0.006965552178318135,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.044698246639036154,0.008743457099346126,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.008044073708637826,0.029729430936027222,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004962873314874798,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-09-23,809.35,820.35,785.1,789.6,804.102068003045,63056.0,1738.0,50703460.0,20239.0,32.1,35.25,-19.75,0.11,-0.6917368884417074,6402.27,-1.0044485815410842,0.5692316389087488,-40.25455927051672,210.64497436065648,-160.20772777344465,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,201.42857142857144,807.9,814.55,6.649999999999977,1253644200.0,780.0,806.0,774.0,795.1,0.01549560853199501,0.014280415430267148,-0.00808591282375234,-0.01503149753633126,-0.0362636683758572,-0.01749253367465109,-0.014138326327856353,0.006965552178318135,0.004532267131375876,0.7052762528057982,0.7936016511867905,0.7130050203163059,0.11743595406360424,-0.3446304614128215,1.0375722543352601,-5.247311827956988,0.006796335857377053,0.0017255793125231294,1.0637925227349276,0.9849685024636687,13.292929292929298,1.2061406858626749,0.9849685024636687,5.371428571428572,1.882465132912147,0.9849685024636687,2.065934065934066,1.882465132912147,0.48039424451677665,0.6449926482600882,1.882465132912147,0.48039424451677665,0.6449926482600882,0,1,0.017012023535431145,-0.016727455665954055,0.1063244729605866,0.0,-0.058779272077494595,-0.09610604805302402,0.0006973886759318795,-0.02214163283779958,0.8865464978481881,0.02814982973893298,-0.058779272077494595,-0.0033449037551277717,0.008696557734136044,0.00860459758052298,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004962873314874798,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-09-24,780.0,806.0,774.0,795.1,788.0586401817317,37858.0,1414.0,29834324.0,5778.0,15.26,32.0,15.1,0.1,1.7012023535431189,6427.05,0.3870502181257507,0.5680089998669802,-40.66784052320463,209.4472580732996,-159.67896720631413,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,202.8316326530613,807.9,814.55,6.649999999999977,1253730600.0,798.7,798.7,774.0,781.8,-0.0362636683758572,-0.01749253367465109,-0.014138326327856353,0.006965552178318135,0.023974358974359032,-0.009057071960297711,0.0,-0.016727455665954055,-0.019951979306752125,-0.3996130423750317,-0.18642117376294592,-0.41159195052960884,-0.714511586540837,-0.5246105919003116,-0.09219858156028368,-1.7645569620253165,-0.0033004685509194507,-0.0021478761161493796,1.0547191085759766,0.9918293519615793,16.633891213389138,1.2145421217444436,0.9918293519615793,5.408843537414966,1.895577542019311,0.9918293519615793,2.080324437467295,1.895577542019311,0.483740455693122,0.6494853782061755,1.895577542019311,0.483740455693122,0.6494853782061755,2,0,-0.0032510996366418923,-0.007290867229470366,0.17356115107913675,0.597199250192965,-0.06637208874159985,-0.16764580672626647,0.02319420141708574,0.006698027125750996,0.8865464978481881,0.07044364508393286,-0.058779272077494595,-0.011681720979221828,0.00901429409157778,0.011558385572971851,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.005050823316484698,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-09-25,798.7,798.7,774.0,781.8,788.2114697586962,31910.0,1140.0,25151828.0,11592.0,36.33,24.7,-16.9,0.1,0.7344414379590214,6418.96,-0.12587423467999015,0.5678386869894503,-39.658480429777434,209.837263357304,-158.8554126673495,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,199.4387755102041,807.9,814.55,6.649999999999977,1253817000.0,786.0,787.7,774.0,776.1,0.023974358974359032,-0.009057071960297711,0.0,-0.016727455665954055,-0.01590083886315268,-0.013772380117691248,0.0,-0.007290867229470366,0.00019393173194487182,-0.15711342384700724,-0.19377652050919378,-0.15694996139346076,1.0062305295950156,1.3807339449541285,-0.22812500000000002,-2.119205298013245,-0.005157564288980844,-0.0002998418644242834,1.0225622915440455,0.9752385704484501,21.072776280323435,1.1942259222485296,0.9752385704484501,5.318367346938775,1.8638693527238048,0.9752385704484501,2.0455259026687598,1.8638693527238048,0.4756487086666869,0.6386211403365463,1.8638693527238048,0.4756487086666869,0.6386211403365463,1,0,-0.010518263530311723,0.010630073444143795,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.040737640867337443,0.008184676814864702,0.8865464978481881,0.03313888544123114,-0.058779272077494595,-0.46064051671937023,0.009214182999367012,-0.020344664137154397,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.005050823316484698,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-09-29,786.0,787.7,774.0,776.1,779.156010327284,26338.0,1027.0,20521411.0,9628.0,36.56,13.7,-9.9,0.13,-1.0518263530311711,6466.51,0.740774206413497,0.5677272431058923,-39.215307305759566,207.55894601570245,-157.10837096761531,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,197.98469387755105,807.9,814.55,6.649999999999977,1254162600.0,772.0,789.0,768.0,784.35,-0.01590083886315268,-0.013772380117691248,0.0,-0.007290867229470366,-0.017811704834605598,0.0016503745080613868,-0.007751937984496124,0.010630073444143795,-0.011488616670580175,-0.1746161078031965,-0.09912280701754386,-0.18409862694671736,-0.1694271911663216,0.00633085604183881,-0.4453441295546559,-0.4142011834319526,-0.0109976844376878,-0.00019625975846915812,1.0,0.9681282355142519,30.375733855185963,1.185518979607424,0.9681282355142519,5.279591836734694,1.8502801287400168,0.9681282355142519,2.0306122448979593,1.8502801287400168,0.47218081708392906,0.6339650383924196,1.8502801287400168,0.47218081708392906,0.6339650383924196,0,3,-0.0002549232043845922,0.004908522980812166,0.1063244729605866,0.0,-0.058779272077494595,-0.09610604805302402,0.000980572470505748,-0.022762524626741353,0.8865464978481881,0.0,-0.058779272077494595,-0.46993090223823847,0.009378763959554096,-0.028972303756069233,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.005050823316484698,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-09-30,772.0,789.0,768.0,784.35,776.0177529342337,61004.0,1680.0,47340187.0,27152.0,44.51,21.0,12.35,0.14,-0.025492320438458282,6552.75,1.3336405572712318,0.568321071444239,-39.854656722126606,203.5111975887986,-155.57479363669069,0.0,14689.3,14696.78,-13441.16,830.64,3.92,2009,33768.56,33838.83,-32115.85,1162.48,5.48,61889.25,62048.16,-59474.15,1660.72,7.829999999999999,135129.55,135462.57,-130669.53,2932.6200000000013,13.84,200.0892857142857,807.9,814.55,6.649999999999977,1254249000.0,780.0,794.85,774.5,784.55,-0.017811704834605598,0.0016503745080613868,-0.007751937984496124,0.010630073444143795,0.010362694300518135,0.00741444866920155,0.008463541666666666,0.00025498820679534874,-0.004027765109239201,1.3161971296225985,0.6358325219084713,1.3068680316377854,1.8201080182800167,0.21745076586433248,0.5328467153284673,-2.2474747474747474,-0.009761270653367954,0.001045974709788583,1.0106300734441438,0.9784195097611178,30.698630136986356,1.1981211334300772,0.9784195097611178,5.335714285714286,1.869948742400763,0.9784195097611178,2.0521978021978025,1.869948742400763,0.47720013384844706,0.6407041333115504,1.869948742400763,0.47720013384844706,0.6407041333115504,0,2,-0.006269791006966492,0.00465234848002051,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.04010174476518325,0.00787743634043436,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.028338735650308748,0.0007491272193191899,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.0050123758779276745,0.03316305728793892,-0.22753513594241526,-0.2292360790253312,-0.23042975414810657,-0.24217901814632006,-0.24177949709864605
2009-10-01,780.0,794.85,774.5,784.55,786.7211463579252,38522.0,1403.0,30306072.0,8579.0,22.27,20.35,4.55,0.1,-0.6269791006966452,6556.29,0.05402312006408394,0.5683261951447329,-39.86998916576381,203.34731990195684,-155.48076515900732,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,151.75048355899418,807.9,814.55,6.649999999999977,1254335400.0,780.0,807.0,778.1,789.5,0.010362694300518135,0.00741444866920155,0.008463541666666666,0.00025498820679534874,0.0,0.015285903000566115,0.004648160103292476,0.0063093493085208665,0.013792717219703373,-0.36853321093698777,-0.16488095238095238,-0.35982356808180754,-0.6840380082498527,-0.499662997079308,-0.030952380952380884,-0.631578947368421,-0.0006043940376546371,9.015503297916348e-06,1.0108877721943048,0.9786689951974054,30.706457925636062,1.1776493545481836,0.9786689951974054,5.792174234034702,1.870425557277387,0.9786689951974054,2.052721088435374,1.870425557277387,0.47732181425485953,0.6408675053095899,1.870425557277387,0.47732181425485953,0.6408675053095899,0,1,0.0016493275818319645,-0.0016466117796072887,0.1063244729605866,0.03162325105221244,-0.058779272077494595,-0.05116776609021204,-0.00037841061084135913,-0.004739964131888425,0.8865464978481881,0.03313888544123114,-0.058779272077494595,-0.46064051671937023,0.008973820622044599,-0.019562480519253002,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.0049312092096910265,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
2009-10-05,780.0,807.0,778.1,789.5,794.4344817002992,65165.0,2019.0,51769323.0,20616.0,31.64,28.9,9.5,0.08,0.16493275818318942,6451.15,-1.6036508452188736,0.5704494836205942,-40.24699176694111,208.29123489610387,-159.1009831974298,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,152.70793036750484,807.9,814.55,6.649999999999977,1254681000.0,795.0,806.7,769.0,788.2,0.0,0.015285903000566115,0.004648160103292476,0.0063093493085208665,0.019230769230769232,-0.00037174721189585445,-0.011695154864413344,-0.0016466117796072887,0.0098044083066565,0.6916307564508593,0.4390591589451176,0.7082161950912015,1.4030772817344679,0.4207453973955995,0.42014742014741996,1.087912087912088,0.023284025099311472,0.0037360383772572156,1.017265816260791,0.9848437597455248,30.9001956947163,1.1850795556889822,0.9848437597455248,5.8287190845330406,1.8822267254738347,0.9848437597455248,2.06567242281528,1.8822267254738347,0.48033340431357036,0.6449109622610685,1.8822267254738347,0.48033340431357036,0.6449109622610685,1,0,-0.0018362565693660887,0.0018396346105048614,0.1063244729605866,0.0,-0.058779272077494595,-0.09610604805302402,0.000378717386365136,-0.02024210222000137,0.8865464978481881,0.0,-0.058779272077494595,-0.46993090223823847,0.009151914699506018,-0.028495301065738256,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004907767198063462,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
2009-10-06,795.0,806.7,769.0,788.2,782.870480245707,57304.0,1549.0,44861610.0,21125.0,36.86,37.7,-6.8,0.08,-0.1836256569366035,6472.48,0.3306387233283914,0.5704645759766753,-40.14843948236489,207.2752638864856,-158.42599783974424,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,152.45647969052226,807.9,814.55,6.649999999999977,1254767400.0,796.5,798.95,777.75,789.65,0.019230769230769232,-0.00037174721189585445,-0.011695154864413344,-0.0016466117796072887,0.0018867924528301887,-0.00960704103136234,0.011378413524057216,0.0018396346105048614,-0.01455626829017068,-0.12063224123379114,-0.23278850916295196,-0.13343255425611805,0.0246895615056267,0.16498103666245256,0.30449826989619394,-1.7157894736842105,-0.004242496458038615,2.6456954584853822e-05,1.0155907743847443,0.9913218463086404,41.48421052631579,1.1412437558821402,0.9832221044096552,7.100900900900902,1.879127428775778,0.9832221044096552,2.0622710622710625,1.879127428775778,0.4795424816718888,0.6438490442738115,1.879127428775778,0.4795424816718888,0.6438490442738115,0,2,-0.01760388156257773,-0.011777369720762305,0.23391286970423675,0.597199250192965,-0.03488796438216186,-0.16764580672626647,0.04345786313564302,0.0072125136405326385,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.02817818273768539,0.0006725644246471803,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004907767198063462,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
2009-10-07,796.5,798.95,777.75,789.65,789.5434708655295,41154.0,1068.0,32492872.0,19421.0,47.19,21.2,-6.85,0.09,-1.7603881562577748,6463.87,-0.13302474476553086,0.5698123817861918,-40.25834230355221,207.68456048775738,-158.63829326093892,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,152.7369439071567,807.9,814.55,6.649999999999977,1254853800.0,797.0,827.9,790.0,803.8,0.0018867924528301887,-0.00960704103136234,0.011378413524057216,0.0018396346105048614,0.0006277463904582549,0.03623505851429993,0.01575056252009,0.017919331349331956,0.008523747910035056,-0.28183023872679047,-0.3105229180116204,-0.27570874072508766,-0.08066272189349112,0.2802495930548019,-0.43766578249336874,0.007352941176470562,0.0013400289352094173,-0.0011432685182370282,1.017459090323412,0.9931455162872594,41.560526315789474,1.1198326597177906,0.9850308738227406,8.182901554404145,1.8825843366313029,0.9850308738227406,2.066064887493459,1.8825843366313029,0.4804246646183798,0.6450334912595981,1.8825843366313029,0.4804246646183798,0.6450334912595981,0,1,0.030050618312295677,-0.029173923861657045,0.17356115107913675,0.597199250192965,-0.06637208874159985,-0.16764580672626647,0.01839408694707781,0.008488044472891056,0.8865464978481881,0.0,-0.058779272077494595,-0.46993090223823847,0.008717544929536046,-0.0286366587701603,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004748110114654659,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
2009-10-08,797.0,827.9,790.0,803.8,809.8508845555751,153693.0,3972.0,124468412.0,66535.0,43.29,37.9,6.8,0.06,3.005061831229572,6496.04,0.4976894646705477,0.5664032357355578,-41.31002736999253,206.1608302904539,-158.1062045342907,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,155.47388781431334,807.9,814.55,6.649999999999977,1254940200.0,815.5,824.0,774.0,780.35,0.0006277463904582549,0.03623505851429993,0.01575056252009,0.017919331349331956,0.023212045169385194,-0.004710713854330206,-0.020253164556962026,-0.029173923861657045,0.025720450411405305,2.7345823006269137,2.7191011235955056,2.8306374394974996,2.425930693579115,-0.08264462809917353,0.7877358490566038,-1.9927007299270072,-0.003354100171596089,-0.005982927292571741,1.035691276897307,1.0,29.018050541516317,1.1218422889043964,1.0,9.207331042382593,1.9163189891524615,1.0,2.0913230128788864,1.9163189891524615,0.4890335533720682,0.6565920601208952,1.9163189891524615,0.4890335533720682,0.6565920601208952,1,0,-0.012277703942788345,0.012430319728326944,0.0,0.597199250192965,-0.3739040386606835,-0.05768151722590054,-0.03872330752991108,0.01258418054729007,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.028777837940304172,0.0006392382168096035,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004926296792102836,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
2009-10-09,815.5,824.0,774.0,780.35,804.6466237350506,135875.0,4138.0,109331360.0,29360.0,21.61,50.0,-35.15,0.07,-1.2277703942788376,6436.07,-0.9231778129445092,0.5669630991829105,-39.5463574037291,209.01357505434223,-158.079654270896,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,150.93810444874276,807.9,814.55,6.649999999999977,1255026600.0,788.0,793.0,778.3,790.05,0.023212045169385194,-0.004710713854330206,-0.020253164556962026,-0.029173923861657045,-0.03372164316370325,-0.03762135922330097,0.005555555555555497,0.012430319728326944,-0.006426196377349711,-0.11593241071486665,0.04179254783484391,-0.12161360265446304,-0.5587284887653114,-0.5008085008085008,0.3192612137203167,-6.169117647058823,-0.0001679267646258149,0.0009884538294094298,1.0054760984409226,0.9708260761383429,28.171480144404402,1.0691922997876275,0.9708260761383429,10.552400270453019,1.86041244486828,0.9708260761383429,2.0303109145310265,1.86041244486828,0.4747665257201959,0.6374366933507597,1.86041244486828,0.4747665257201959,0.6374366933507597,0,4,-0.015452676179201309,0.023859249414594042,0.1063244729605866,0.07044364508393286,-0.058779272077494595,-0.004099136028252507,-0.0012127062418918896,0.0164719719069869,0.8865464978481881,0.03313888544123114,-0.058779272077494595,-0.46064051671937023,0.008866799679298496,-0.019718352552014443,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004926296792102836,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
2009-10-12,788.0,793.0,778.3,790.05,786.4395086480342,66836.0,1718.0,52562471.0,27928.0,41.79,14.7,2.05,,-1.545267617920132,6558.99,1.9098611419701816,0.5678714815583641,-40.288589329789254,203.22244735851106,,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,152.81431334622826,807.9,814.55,6.649999999999977,1255285800.0,790.05,809.8,790.05,802.45,-0.03372164316370325,-0.03762135922330097,0.005555555555555497,0.012430319728326944,0.002601522842639536,0.021185372005044077,0.01509700629577284,0.01569520916397708,-0.02262746720106979,-0.5081067157313708,-0.5848235862735621,-0.5192370148875858,-0.04877384196185286,0.933826931975937,-0.706,-1.058321479374111,,0.0016021895900503484,1.0124303197283269,0.9828937546653397,33.6908315565033,1.082482701925053,0.9828937546653397,10.683569979716033,1.883537966384551,0.9828937546653397,2.055548328346559,1.883537966384551,0.4806680254312049,0.6453602352556771,1.883537966384551,0.4806680254312049,0.6453602352556771,0,3,-0.012551528948501731,0.008037883980310214,0.1063244729605866,0.03162325105221244,-0.04549393414211438,-0.05116776609021204,-0.00032848999906957783,-0.0018275852952157905,0.8865464978481881,0.0,-0.058779272077494595,-0.46993090223823847,0.00896779849532291,-0.028963631133408912,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004783786491604205,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
2009-10-14,790.05,809.8,790.05,802.45,802.7978164611909,46072.0,1592.0,36986501.0,16548.0,35.92,19.75,12.4,0.07,-1.2551528948501756,6654.93,1.4627252061674143,0.5682906634343334,-41.211290423079326,198.85107732162479,-154.24672073237699,0.0,19016.14,19067.81,-17465.8,1096.09,5.17,2009,29383.35,29456.58,-28737.52,449.56,2.12,63593.28,63726.37000000001,-62550.13,632.3,2.98,138112.13,138406.99,-134246.56,2477.66,11.7,155.2127659574468,807.9,814.55,6.649999999999977,1255458600.0,806.0,817.0,800.35,812.65,0.002601522842639536,0.021185372005044077,0.01509700629577284,0.01569520916397708,0.020188595658502687,0.00889108421832557,0.01303714954749708,0.012711072340955736,0.020800465430937196,-0.31067089592435215,-0.07334109429569266,-0.29633252972448726,-0.4074763678029218,-0.1404642258913615,0.34353741496598644,5.048780487804879,,0.0007381632809223245,1.0283206253604151,0.9983204777307789,34.21961620469094,1.0994724943481538,0.9983204777307789,10.851250845165664,1.9131004887352487,0.9983204777307789,2.087810589306622,1.9131004887352487,0.4882122106287835,0.6554892991341285,1.9131004887352487,0.4882122106287835,0.6554892991341285,0,2,-0.0023325762691056135,-0.004614532701655079,0.1063244729605866,0.0,-0.04549393414211438,-0.09610604805302402,-0.0002858307703534378,-0.017697573896915515,0.0,0.597199250192965,-0.3739040386606835,-0.16764580672626647,-0.028334122264269863,0.0004233594798722796,0.8865464978481881,0.0647354821161431,-0.058779272077494595,0.0,0.004663402356603469,0.03316305728793892,0.11173217834704714,0.11280576857926476,0.03309386645987985,10.996169421035349,11.023255813953488
