Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,8.94,9.88,8.94,9.35,8.976587649985367,3417,18,30673.0,3252,95.17,0.94,0.41,1619116200.0
2021-04-22,8.54,9.42,8.54,9.41,8.846959122632102,2006,14,17747.0,1996,99.5,0.88,0.87,1619029800.0
2021-04-20,8.99,8.99,8.21,8.98,8.689490445859873,1256,16,10914.0,928,73.89,0.78,-0.01,1618857000.0
2021-04-19,8.71,8.71,7.89,8.64,8.248501613646841,2169,17,17891.0,1454,67.04,0.82,-0.07,1618770600.0
2021-04-16,8.3,8.3,8.3,8.3,8.3,100,3,830.0,100,100.0,0.0,0.0,1618511400.0
2021-04-15,8.61,8.61,7.79,8.6,8.18025223008305,3251,8,26594.0,3001,92.31,0.82,-0.01,1618425000.0
2021-04-13,8.2,8.2,8.2,8.2,8.192307692307693,104,5,852.0,104,100.0,0.0,0.0,1618252200.0
2021-04-08,8.57,8.57,7.81,7.81,8.568277310924369,952,4,8157.0,952,100.0,0.76,-0.76,1617820200.0
2021-04-05,8.17,8.17,8.17,8.17,8.17,200,2,1634.0,200,100.0,0.0,0.0,1617561000.0
2021-04-01,8.17,8.17,8.17,8.17,8.169090909090908,550,4,4493.0,550,100.0,0.0,0.0,1617215400.0
2021-03-31,8.6,8.6,8.6,8.6,8.6,290,1,2494.0,290,100.0,0.0,0.0,1617129000.0
2021-03-30,8.75,8.75,8.75,8.75,8.75,100,1,875.0,100,100.0,0.0,0.0,1617042600.0
2021-03-26,8.49,8.8,8.49,8.8,8.496674057649667,451,5,3832.0,451,100.0,0.31,0.31,1616697000.0
2021-03-18,8.95,8.95,8.93,8.93,8.93168316831683,1010,3,9021.0,1010,100.0,0.02,-0.02,1616005800.0
2021-03-17,8.93,8.93,8.93,8.93,8.92941176470588,1275,4,11385.0,1275,100.0,0.0,0.0,1615919400.0
2021-03-16,9.39,9.39,9.39,9.39,9.39,2000,4,18780.0,2000,100.0,0.0,0.0,1615833000.0
2021-03-15,8.95,8.95,8.95,8.95,8.92,25,1,223.0,25,100.0,0.0,0.0,1615746600.0
2021-03-12,8.94,8.95,8.94,8.95,8.947511312217193,2210,4,19774.0,2210,100.0,0.01,0.01,1615487400.0
2021-03-10,8.97,8.97,8.53,8.53,8.78,350,3,3073.0,350,100.0,0.44,-0.44,1615314600.0
2021-03-09,8.97,8.97,8.97,8.97,8.0,1,1,8.0,1,100.0,0.0,0.0,1615228200.0
2021-03-08,8.55,8.55,8.55,8.55,8.55,300,1,2565.0,300,100.0,0.0,0.0,1615141800.0
2021-03-05,9.0,9.0,9.0,9.0,9.0,1000,1,9000.0,1000,100.0,0.0,0.0,1614882600.0
2021-03-04,9.0,9.0,9.0,9.0,9.0,150,2,1350.0,150,100.0,0.0,0.0,1614796200.0
2021-03-03,9.5,9.5,9.33,9.33,9.344712739383846,1201,7,11223.0,1201,100.0,0.17,-0.17,1614709800.0
2021-03-02,9.82,9.82,9.82,9.82,9.8,20,1,196.0,20,100.0,0.0,0.0,1614623400.0
2021-02-26,9.36,9.36,9.36,9.36,9.357142857142856,252,4,2358.0,252,100.0,0.0,0.0,1614277800.0
2021-02-25,9.36,9.36,8.92,9.36,9.213333333333331,300,3,2764.0,300,100.0,0.44,0.0,1614191400.0
2021-02-24,8.7,8.92,8.7,8.92,8.869157441574414,6504,12,57685.0,6504,100.0,0.22,0.22,1614105000.0
2021-02-23,8.5,8.5,8.5,8.5,8.5,1000,2,8500.0,1000,100.0,0.0,0.0,1614018600.0
2021-02-22,8.5,8.5,8.5,8.5,8.5,500,1,4250.0,500,100.0,0.0,0.0,1613932200.0
2021-02-19,8.5,8.5,7.75,8.5,8.4765625,3200,5,27125.0,3100,96.88,0.75,0.0,1613673000.0
2021-02-18,8.04,8.1,8.04,8.1,8.088480801335558,599,2,4845.0,599,100.0,0.06,0.06,1613586600.0
2021-02-17,7.7,8.04,7.7,8.04,7.913333333333333,1500,4,11870.0,1500,100.0,0.34,0.34,1613500200.0
2021-02-16,7.66,7.66,7.66,7.66,7.66,200,1,1532.0,200,100.0,0.0,0.0,1613413800.0
2021-02-15,7.35,7.66,7.35,7.66,7.503144654088049,159,2,1193.0,159,100.0,0.31,0.31,1613327400.0
2021-02-12,7.2,7.3,7.2,7.3,7.252,500,4,3626.0,500,100.0,0.1,0.1,1613068200.0
2021-02-11,7.15,7.2,7.15,7.2,7.177215189873418,474,3,3402.0,474,100.0,0.05,0.05,1612981800.0
2021-02-10,7.15,7.15,7.15,7.15,7.0,1,1,7.0,1,100.0,0.0,0.0,1612895400.0
2021-02-09,7.0,7.1,7.0,7.1,7.02,500,4,3510.0,500,100.0,0.1,0.1,1612809000.0
2021-02-08,6.75,7.06,6.75,7.06,6.989473684210527,950,6,6640.0,950,100.0,0.31,0.31,1612722600.0
2021-02-05,7.1,7.1,7.1,7.1,7.1,700,2,4970.0,700,100.0,0.0,0.0,1612463400.0
2021-02-04,7.1,7.15,7.1,7.15,7.116666666666666,300,2,2135.0,300,100.0,0.05,0.05,1612377000.0
2021-02-03,7.05,7.05,7.05,7.05,7.05,200,1,1410.0,200,100.0,0.0,0.0,1612290600.0
2021-02-02,7.03,7.03,7.03,7.03,7.028846153846153,208,2,1462.0,208,100.0,0.0,0.0,1612204200.0
2021-02-01,7.03,7.03,7.03,7.03,7.03,100,1,703.0,100,100.0,0.0,0.0,1612117800.0
2021-01-29,8.16,8.16,7.4,7.4,7.405940594059406,101,2,748.0,101,100.0,0.76,-0.76,1611858600.0
2021-01-28,7.78,7.78,7.78,7.78,7.777777777777778,270,1,2100.0,270,100.0,0.0,0.0,1611772200.0
2021-01-25,7.41,7.41,7.41,7.41,7.41,500,3,3705.0,500,100.0,0.0,0.0,1611513000.0
2021-01-22,7.79,7.79,7.79,7.79,7.7894736842105265,1159,3,9028.0,1159,100.0,0.0,0.0,1611253800.0
2021-01-21,7.03,7.77,7.03,7.77,7.622,2500,11,19055.0,2500,100.0,0.74,0.74,1611167400.0
2021-01-20,7.4,7.4,7.4,7.4,7.4,200,2,1480.0,200,100.0,0.0,0.0,1611081000.0
2021-01-19,7.4,7.4,7.4,7.4,7.4,500,1,3700.0,500,100.0,0.0,0.0,1610994600.0
2021-01-15,7.4,7.4,7.4,7.4,7.4,500,1,3700.0,500,100.0,0.0,0.0,1610649000.0
2021-01-14,7.22,7.58,7.22,7.58,7.319444444444445,360,4,2635.0,360,100.0,0.36,0.36,1610562600.0
2021-01-13,7.22,7.5,7.22,7.22,7.266666666666666,600,5,4360.0,600,100.0,0.28,0.0,1610476200.0
2021-01-12,7.59,7.59,7.59,7.59,7.589519650655021,1145,4,8690.0,1145,100.0,0.0,0.0,1610389800.0
2021-01-11,7.22,7.23,7.22,7.23,7.223618090452261,398,5,2875.0,398,100.0,0.01,0.01,1610303400.0
2021-01-08,8.0,8.0,7.6,7.6,7.880254777070062,1570,7,12372.0,1570,100.0,0.4,-0.4,1610044200.0
2021-01-07,8.0,8.0,8.0,8.0,8.0,102,3,816.0,102,100.0,0.0,0.0,1609957800.0
2021-01-06,8.13,8.15,8.13,8.15,8.135906040268456,596,4,4849.0,496,83.22,0.02,0.02,1609871400.0
2021-01-01,8.5,8.5,8.5,8.5,8.5,110,3,935.0,110,100.0,0.0,0.0,1609439400.0
2020-12-28,8.75,8.75,8.5,8.5,8.501858736059479,269,6,2287.0,269,100.0,0.25,-0.25,1609093800.0
2020-12-24,8.75,8.75,8.75,8.75,8.724137931034482,29,2,253.0,29,100.0,0.0,0.0,1608748200.0
