Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-03-12,778.85,778.85,762.65,774.25,767.8025804383539,24957,653,19162049.0,5843.0,23.41,16.2,-4.6,1615487400.0,6.0,,,,0.16119931859975944,0.04,-78.79237972231192,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,,,,
2021-03-10,775.6,780.45,768.35,772.35,773.7302143903413,45058,1199,34862736.0,12617.0,28.0,12.1,-3.25,1615314600.0,6.0,-0.24539877300613355,,,0.16119931859975944,0.04,-78.74020845471613,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,778.85,778.85,762.65,774.25
2021-03-09,774.75,779.35,765.75,777.1,772.8190083518342,18918,1203,14620190.0,7991.0,42.24,13.6,2.35,1615228200.0,6.0,0.6150061500614923,,,0.16115173406888741,0.05,-78.87015828078754,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,775.6,780.45,768.35,772.35
2021-03-08,779.5,788.5,769.0,774.75,775.83034699764,11441,554,8876275.0,3392.0,29.65,19.5,-4.75,1615141800.0,6.0,-0.3024063827049339,,,0.1611054346648387,0.05,-78.80606647305582,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,774.75,779.35,765.75,777.1
2021-03-05,788.0,796.1,775.75,784.35,790.1419170673076,66560,2127,52591846.0,33634.0,50.53,20.35,-3.65,1614882600.0,6.0,1.2391093901258587,,,0.16105797733260574,0.04,-79.06546822209472,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,779.5,788.5,769.0,774.75
2021-03-04,777.1,788.0,773.2,786.05,783.3150077160493,31104,1208,24364230.0,14338.0,46.1,14.8,8.95,1614796200.0,6.0,0.2167399757761146,,,0.1610163867380891,0.04,-79.1107435913746,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,788.0,796.1,775.75,784.35
2021-03-03,783.0,785.85,772.05,778.35,777.6216387889052,14169,540,11018121.0,7288.0,51.44,13.8,-4.65,1614709800.0,6.0,-0.9795814515615953,,,0.16096873984694277,0.05,-78.9040919894649,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,777.1,788.0,773.2,786.05
2021-03-02,782.0,791.0,775.2,781.65,782.9783843194724,10918,572,8548558.0,5173.0,47.38,15.8,-0.35,1614623400.0,6.0,0.4239737907111074,,,0.16092482387016532,0.04,-78.99315550438175,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,783.0,785.85,772.05,778.35
2021-03-01,780.0,786.0,772.3,784.15,780.624068528449,28718,1541,22417962.0,20814.0,72.48,13.7,4.15,1614537000.0,6.0,0.31983624384315235,,,0.160877713656596,0.05,-79.0601288018874,,,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,782.0,791.0,775.2,781.65
2021-02-26,760.0,778.55,760.0,771.4,770.0900965217888,70036,677,53934030.0,61720.0,88.13,18.55,11.4,1614277800.0,6.0,-1.6259644200726897,19371.25,-3.0984485246852933,0.1608302891395647,0.04,-78.7140264454239,0.0,-78.74759323385831,153.9,1365.9,1212.0,,,,,,2021,19848.2,20222.7,-18274.5,1972.1999999999998,14.1,91282.20000000001,91656.7,-84933.7,5122.099999999999,36.620000000000005,150150.4,97112.0,-138346.59999999998,8858.7,63.33,,780.0,786.0,772.3,784.15
