Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-03-12,27700.0,27934.85,27560.0,27726.75,27729.546082949302,1302.0,440.0,36103869.0,393.0,30.18,374.85,26.75,1615487400.0,0.0,,,,0.01826971407003733,0.04,-72.58539136393554,,,338.7,28706.7,28368.0,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,,,,
2021-03-10,27700.0,27700.0,27293.05,27568.5,27495.19772727273,880.0,339.0,24195774.0,153.0,17.39,406.95,-131.5,1615314600.0,0.0,-0.570748464930082,,,0.01826971407003733,0.04,-72.42802473837895,,,338.7,28706.7,28368.0,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27700.0,27934.85,27560.0,27726.75
2021-03-09,27500.0,27951.45,27151.65,27305.7,27527.11352459016,2440.0,797.0,67166157.0,245.0,10.04,799.8,-194.3,1615228200.0,0.0,-0.9532618749659938,,,0.018264327167073408,0.05,-72.16266200829864,,,338.7,28706.7,28368.0,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27700.0,27700.0,27293.05,27568.5
2021-03-08,28199.95,28468.15,27094.1,27180.1,27757.83661971831,1775.0,837.0,49270160.0,239.0,13.46,1374.05,-1019.85,1615141800.0,0.0,-0.45997722087330883,,,0.018258994078886186,0.05,-72.03402489321232,,,338.7,28706.7,28368.0,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27500.0,27951.45,27151.65,27305.7
2021-03-05,28210.0,28892.0,27742.05,27849.85,28341.560948081267,1772.0,824.0,50221246.0,244.0,13.77,1149.95,-360.15,1614882600.0,0.0,2.4641189693930476,,,0.018253596233035657,0.04,-72.70656753986107,,,338.7,28706.7,28368.0,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,28199.95,28468.15,27094.1,27180.1
2021-03-04,27380.0,28808.95,27366.85,28706.7,28197.929878048777,1968.0,724.0,55493526.0,324.0,16.46,1442.1,1326.7,1614796200.0,0.0,3.0766772531988673,,,0.018248663884466387,0.04,-73.5212337189576,,,338.7,28706.7,28368.0,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,28210.0,28892.0,27742.05,27849.85
2021-03-03,27601.0,28150.0,27562.0,27686.0,27883.391094420604,1864.0,728.0,51974641.0,317.0,17.01,588.0,85.0,1614709800.0,0.0,-3.5556159363493545,,,0.01824401323092198,0.05,-72.54504081485227,,,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27380.0,28808.95,27366.85,28706.7
2021-03-02,27800.0,27800.0,27275.7,27661.9,27502.151717557248,1048.0,433.0,28822255.0,150.0,14.31,524.3,-138.1,1614623400.0,0.0,-0.08704760528787103,,,0.018239704643846194,0.04,-72.52112110881754,,,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27601.0,28150.0,27562.0,27686.0
2021-03-01,26311.0,27800.0,26311.0,27691.7,27280.883822884694,2281.0,1003.0,62227696.0,567.0,24.86,1489.0,1380.7,1614537000.0,0.0,0.10772940398164899,,,0.01823428458049187,0.05,-72.55069208463185,,,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27800.0,27800.0,27275.7,27661.9
2021-02-26,27399.95,27699.7,26224.75,26506.65,27000.078048780488,2050.0,1150.0,55350160.0,351.0,17.12,1474.95,-893.3,1614277800.0,0.0,-4.279441132180395,19371.25,-3.0984485246852933,0.018228862705415787,0.04,-71.32349806557977,0.0,-71.36276891107156,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,26311.0,27800.0,26311.0,27691.7
2021-02-25,27620.4,27889.95,27260.0,27463.15,27518.797394136807,6140.0,559.0,168965416.0,4174.0,67.98,629.95,-157.25,1614191400.0,0.0,3.608528425885571,19990.65,0.8979575767914971,0.018153818442510312,0.04,-72.32225727929972,-3.0984485246852933,-72.30528245459142,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27399.95,27699.7,26224.75,26506.65
2021-02-24,27300.05,27800.0,25000.05,27591.25,26919.295229982967,5870.0,1646.0,158016263.0,2984.0,50.83,2799.95,291.2,1614105000.0,0.0,0.46644321572724134,19812.74,1.5785825466909875,0.01815313433808625,0.03,-72.45075884564854,-2.2283137011841925,-72.4397633736534,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27620.4,27889.95,27260.0,27463.15
2021-02-23,27221.0,27533.5,26789.25,27249.2,27167.536806342003,883.0,475.0,23988935.0,143.0,16.19,744.25,28.2,1614018600.0,0.0,-1.2397046164997927,19504.84,0.4426102624815353,0.01813832881368784,0.04,-72.10494253042292,-0.6849069256656293,-72.13179393024588,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27300.05,27800.0,25000.05,27591.25
2021-02-22,27500.0,27715.0,27000.0,27108.0,27355.23456790124,567.0,331.0,15510418.0,142.0,25.04,715.0,-392.0,1613932200.0,0.0,-0.5181803502488203,19418.89,-1.8130731584980355,0.01814126202559772,0.03,-71.95964290984212,-0.2453281315255351,-71.9846481100651,338.7,28692.45,28353.75,,,,,,2021,12643.96,12907.17,-2103.3,1519.75,43.62,25769.36,19535.91,-4198.34,3834.0800000000004,110.05999999999999,60871.86,19695.45,-10061.12,13665.17,392.26,,27221.0,27533.5,26789.25,27249.2
