Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-02-26,4510.0,4565.0,4481.6,4550.7,4527.112305212249,5583,1481,25274868.0,2742.0,49.11,83.4,40.7,1614277800.0,0.0,,19371.25,-3.0984485246852933,0.44233374477164444,,-52.39633462983716,0.0,,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,,,,
2021-02-25,4491.6,4594.9,4471.3,4570.55,4547.623191842543,4217,1216,19177327.0,2244.0,53.21,123.6,78.95,1614191400.0,0.0,0.43619662909004653,19990.65,0.8979575767914971,0.4401273219990481,0.04,-52.603078404130784,-3.0984485246852933,-51.26176145972918,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4510.0,4565.0,4481.6,4550.7
2021-02-24,4537.9,4585.4,4200.0,4484.55,4447.555271057743,11326,1731,50373011.0,6354.0,56.1,385.4,-53.35,1614105000.0,0.0,-1.8816116222336476,19812.74,1.5785825466909875,0.439968409868341,0.03,-51.694149914707154,-2.2283137011841925,-50.730563226613256,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4491.6,4594.9,4471.3,4570.55
2021-02-23,4537.0,4537.1,4427.95,4455.95,4486.11227637261,3242,770,14543976.0,698.0,21.53,109.15,-81.05,1614018600.0,0.0,-0.6377451472277085,19504.84,0.44261026248153534,0.439751370370613,0.04,-51.38410439973518,-0.6849069256656293,-51.10532558578257,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4537.9,4585.4,4200.0,4484.55
2021-02-22,4550.0,4620.0,4474.85,4536.35,4523.433495539335,2466,525,11154787.0,953.0,38.65,145.15,-13.65,1613932200.0,0.0,1.8043290431894563,19418.89,-1.8130731584980355,0.43975158889508875,0.03,-52.24574823371213,-0.2453281315255351,-52.15467225040626,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4537.0,4537.1,4427.95,4455.95
2021-02-19,4521.0,4559.95,4492.0,4514.55,4532.213929040738,3805,934,17245074.0,2116.0,55.61,67.95,-6.45,1613673000.0,0.0,-0.480562566821352,19777.47,-1.0404590148513249,0.4392481601236509,0.04,-52.01515101172875,-2.05395331152064,-51.13538587225848,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4550.0,4620.0,4474.85,4536.35
2021-02-18,4607.0,4620.0,4468.8,4530.85,4540.750803858521,2488,621,11297388.0,774.0,31.11,151.2,-76.15,1613586600.0,0.0,0.36105481166450737,19985.41,-0.23735883264379695,0.43896641908860956,0.03,-52.187779335003356,-3.073041783981412,-50.855648194806705,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4521.0,4559.95,4492.0,4514.55
2021-02-17,4640.0,4671.0,4567.25,4611.45,4603.303072625698,2148,546,9887895.0,699.0,32.54,103.75,-28.55,1613500200.0,0.0,1.778915656002722,20032.96,-0.37140111917659535,0.4389631770109639,0.04,-53.02345249325049,-3.3031064805201016,-51.59595185147544,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4607.0,4620.0,4468.8,4530.85
2021-02-16,4559.75,4621.0,4559.75,4604.3,4595.284327821712,2782,602,12784081.0,1024.0,36.81,61.25,44.55,1613413800.0,0.0,-0.15504884580771483,20107.64,0.11202311758842233,0.4392896264189902,0.04,-52.9505027908694,-3.662239825260449,-51.36414724111723,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4640.0,4671.0,4567.25,4611.45
2021-02-15,4470.0,4576.55,4449.55,4559.75,4529.104557961479,8359,2109,37858785.0,4359.0,52.15,127.0,89.75,1613327400.0,0.0,-0.9675737897183123,20085.14,0.9895752936520896,0.43928987024045074,,-52.4908163824771,-3.5543192628978426,,1628.2,5337.9,3709.7,,,,,,2021,3511.2,3977.6000000000004,-2791.8999999999996,760.0,25.47,7262.0,4106.5,-5902.799999999999,1452.4,48.67,15394.800000000001,11988.9,-12459.0,2855.2000000000003,95.69000000000001,,4559.75,4621.0,4559.75,4604.3
