Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,124.75,127.0,123.6,124.5,124.56311762830728,6274,172,781509.0,4160.0,66.31,3.4,-0.25,1619116200.0
2021-04-22,127.9,127.9,120.6,125.05,125.39305439330543,11950,261,1498447.0,9454.0,79.11,7.3,-2.85,1619029800.0
2021-04-20,128.5,130.0,124.0,126.55,126.47727791733271,4379,142,553844.0,2657.0,60.68,6.0,-1.95,1618857000.0
2021-04-19,123.0,128.8,110.5,126.6,126.45712881022617,10170,460,1286069.0,5959.0,58.59,18.3,3.6,1618770600.0
2021-04-16,128.0,136.25,122.15,132.8,127.0771336153272,16076,475,2042892.0,10021.0,62.34,14.1,4.8,1618511400.0
2021-04-15,128.1,132.9,126.5,128.15,129.3622030467668,18774,395,2428646.0,10179.0,54.22,6.4,0.05,1618425000.0
2021-04-13,135.0,136.9,133.35,134.6,135.2069684335914,6716,151,908050.0,4615.0,68.72,3.55,-0.4,1618252200.0
2021-04-12,135.85,138.5,129.8,132.05,134.96632741446513,9236,309,1246549.0,3777.0,40.89,8.7,-3.8,1618165800.0
2021-04-09,141.0,143.0,139.0,140.6,141.04876099120705,7506,226,1058712.0,4016.0,53.5,4.0,-0.4,1617906600.0
2021-04-08,148.3,153.15,141.05,142.95,146.56925481542777,21753,603,3188321.0,6033.0,27.73,12.1,-5.35,1617820200.0
2021-04-07,152.7,154.5,144.05,148.4,147.83662382736853,39761,1456,5878132.0,20743.0,52.17,10.45,-4.3,1617733800.0
2021-04-06,140.0,164.0,136.1,153.35,152.7274731231367,55345,1628,8452702.0,20916.0,37.79,27.9,13.35,1617647400.0
2021-04-05,137.8,139.75,131.65,137.95,136.227655133152,31618,786,4307246.0,10931.0,34.57,8.1,0.15,1617561000.0
2021-04-01,134.0,134.4,126.1,128.0,128.40498644986448,9225,346,1184536.0,6045.0,65.53,8.3,-6.0,1617215400.0
2021-03-31,124.95,133.0,122.0,131.95,128.445500737584,6101,306,783646.0,4018.0,65.86,11.0,7.0,1617129000.0
2021-03-30,127.9,129.1,121.95,123.3,126.72393122982676,15181,396,1923796.0,9727.0,64.07,7.15,-4.6,1617042600.0
2021-03-26,130.0,132.55,123.25,125.65,128.97113660810325,5578,234,719401.0,2164.0,38.8,9.3,-4.35,1616697000.0
2021-03-25,128.0,132.8,123.0,127.1,129.24701561065197,7623,249,985250.0,5067.0,66.47,9.8,-0.9,1616610600.0
2021-03-24,133.0,135.8,124.5,125.85,129.97244546498277,20033,706,2603738.0,12520.0,62.5,11.3,-7.15,1616524200.0
2021-03-23,134.8,140.0,133.5,137.8,136.99375035509345,17601,666,2411227.0,12772.0,72.56,6.5,3.0,1616437800.0
2021-03-22,133.95,142.95,132.1,137.25,137.35834575260805,13420,468,1843349.0,6377.0,47.52,10.85,3.3,1616351400.0
2021-03-19,130.6,138.0,123.7,132.8,129.99749443207125,7184,286,933902.0,3444.0,47.94,14.3,2.2,1616092200.0
2021-03-18,138.45,142.0,129.8,130.8,138.40578798364265,22253,788,3079944.0,10223.0,45.94,12.2,-7.65,1616005800.0
