Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-03-12,3041.8,3041.8,2960.7,2971.6,3009.2420740277994,12806,941,38536354.0,1592.0,12.43,81.1,-70.2,1615487400.0,0.0,,,,0.10087488714355909,0.04,-96.14685691210123,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,,,,
2021-03-10,3010.0,3053.15,2977.55,2999.25,3004.7569517405614,14277,1178,42898915.0,1909.0,13.37,75.6,-10.75,1615314600.0,0.0,0.9304751648943288,,,0.10087488714355909,0.04,-96.18237892806535,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3041.8,3041.8,2960.7,2971.6
2021-03-09,3011.05,3056.0,2960.0,2990.6,3003.2329016132703,13203,1739,39651684.0,2503.0,18.96,96.0,-20.45,1615228200.0,0.0,-0.2884054346920073,,,0.10084151457948148,0.05,-96.1713368554805,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3010.0,3053.15,2977.55,2999.25
2021-03-08,3022.0,3121.6,2997.15,3010.3,3066.9674153982564,13534,1609,41508337.0,2608.0,19.27,124.45,-11.7,1615141800.0,0.0,0.6587306894937583,,,0.10080501964888823,0.05,-96.19639238614091,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3011.05,3056.0,2960.0,2990.6
2021-03-05,3125.4,3125.4,3062.45,3073.65,3090.2348255199154,14185,1839,43834981.0,3206.0,22.6,62.95,-51.75,1614882600.0,0.0,2.1044414177988857,,,0.10077010092051078,0.04,-96.27478730499568,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3022.0,3121.6,2997.15,3010.3
2021-03-04,3123.0,3175.25,3115.0,3130.35,3147.5946802191274,15151,1175,47689207.0,1432.0,9.45,60.25,7.35,1614796200.0,0.0,1.8447123127226517,,,0.10074899671821581,0.04,-96.34226204737489,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3125.4,3125.4,3062.45,3073.65
2021-03-03,3152.0,3160.0,3095.9,3141.9,3131.316684378321,15997,1505,50091673.0,1295.0,8.1,64.1,-10.1,1614709800.0,0.0,0.368968326225505,,,0.10072439829049357,0.05,-96.35570832935485,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3123.0,3175.25,3115.0,3130.35
2021-03-02,3050.0,3129.5,3050.0,3121.3,3099.337992159537,35202,3160,109102896.0,11576.0,32.88,79.5,71.3,1614623400.0,0.0,-0.6556542219675943,,,0.10068836319855665,0.04,-96.3316566815109,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3152.0,3160.0,3095.9,3141.9
2021-03-01,3000.0,3049.95,2970.5,3037.85,3006.5781458145807,27775,3009,83507708.0,5117.0,18.42,79.45,37.85,1614537000.0,0.0,-2.673565501553843,,,0.10065282969983405,0.05,-96.23088697598631,,,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3050.0,3129.5,3050.0,3121.3
2021-02-26,3000.0,3090.0,2925.5,2995.8,2991.087337300361,74447,8770,222677479.0,14759.0,19.82,164.5,-4.2,1614277800.0,0.0,-1.384202643316812,19371.25,-3.0984485246852933,0.10063851415894537,0.04,-96.17798250884572,0.0,-96.21395696827936,110.025,3202.25,3092.225,,,,,,2021,3212.59,3211.48,-2779.49,342.39,5.33,7318.62,7316.369999999999,-6311.05,767.3399999999999,11.92,18469.93,15319.49,-12434.099999999999,1915.6,29.6,,3000.0,3049.95,2970.5,3037.85
