Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,45.0,48.0,43.25,44.45,46.02887537993921,1316,17,60574.0,703.0,53.42,4.75,-0.55,1619116200.0
2021-04-22,47.45,47.45,45.05,45.1,45.64385150812065,862,10,39345.0,661.0,76.68,2.4,-2.35,1619029800.0
2021-04-20,51.9,51.9,42.5,42.75,43.52829243865799,1997,34,86926.0,1844.0,92.34,9.4,-9.15,1618857000.0
2021-04-19,43.1,46.5,43.1,44.1,44.41509433962264,159,17,7062.0,156.0,98.11,3.4,1.0,1618770600.0
2021-04-16,44.25,45.5,44.25,45.5,44.94444444444445,450,5,20225.0,450.0,100.0,1.25,1.25,1618511400.0
2021-04-15,46.25,47.9,43.55,46.5,45.72696245733788,1172,20,53592.0,1055.0,90.02,4.35,0.25,1618425000.0
2021-04-13,46.2,46.2,46.2,46.2,46.2,20,4,924.0,20.0,100.0,0.0,0.0,1618252200.0
2021-04-12,50.95,50.95,45.45,46.0,46.3900643974241,2174,32,100852.0,2051.0,94.34,5.5,-4.95,1618165800.0
2021-04-09,50.0,50.0,48.5,49.95,49.06318681318681,2548,31,125013.0,2336.0,91.68,1.5,-0.05,1617906600.0
2021-04-08,49.8,50.9,49.8,50.45,50.43585526315789,608,30,30665.0,603.0,99.18,1.1,0.65,1617820200.0
2021-04-07,50.1,50.95,48.7,50.7,49.702782420607605,10171,237,505527.0,3864.0,37.99,2.25,0.6,1617733800.0
2021-04-06,47.7,49.4,46.0,48.5,48.77391304347826,2070,34,100962.0,1872.0,90.43,3.4,0.8,1617647400.0
2021-04-05,46.4,48.7,46.4,47.05,47.2377972465582,1598,12,75486.0,1577.0,98.69,2.3,0.65,1617561000.0
2021-04-01,45.0,47.0,43.75,46.6,45.23085460599334,5406,103,244518.0,2404.0,44.47,3.25,1.6,1617215400.0
2021-03-31,42.5,43.75,42.5,43.0,42.94059405940594,202,16,8674.0,113.0,55.94,1.25,0.5,1617129000.0
2021-03-30,43.6,43.6,42.1,43.25,43.03134556574924,3924,70,168855.0,902.0,22.99,1.5,-0.35,1617042600.0
2021-03-26,45.9,45.9,43.75,43.95,44.92118226600985,3045,49,136785.0,2760.0,90.64,2.15,-1.95,1616697000.0
2021-03-25,44.45,46.25,43.85,44.8,44.90227558285634,7163,114,321635.0,1986.0,27.73,2.4,0.35,1616610600.0
2021-03-24,44.6,47.05,44.55,46.2,45.45642701525055,1836,24,83458.0,1572.0,85.62,2.5,1.6,1616524200.0
2021-03-23,48.5,48.5,46.95,46.95,48.08316008316008,481,24,23128.0,401.0,83.37,1.55,-1.55,1616437800.0
2021-03-22,46.9,48.0,46.0,47.8,46.63201320132013,5454,68,254331.0,1207.0,22.13,2.0,0.9,1616351400.0
2021-03-19,47.05,47.05,43.6,46.45,45.57830820770519,4776,110,217682.0,4138.0,86.64,3.45,-0.6,1616092200.0
2021-03-18,48.85,50.2,45.95,47.35,48.66592482690405,4044,99,196805.0,2638.0,65.23,4.25,-1.5,1616005800.0
2021-03-17,51.5,51.5,48.5,49.0,49.58763505402161,3332,94,165226.0,2227.0,66.84,3.0,-2.5,1615919400.0
2021-03-16,49.8,51.5,49.8,50.6,50.76746323529412,1088,38,55235.0,825.0,75.83,1.7,0.8,1615833000.0
2021-03-15,51.8,53.45,48.7,49.45,50.37584286133099,23877,473,1202824.0,21375.0,89.52,4.75,-2.35,1615746600.0
2021-03-12,54.0,54.0,51.0,52.05,52.1177831643896,9076,147,473021.0,7597.0,83.7,3.0,-1.95,1615487400.0
2021-03-10,54.0,55.0,52.9,53.0,53.75019577133908,1277,54,68639.0,1194.0,93.5,2.1,-1.0,1615314600.0
2021-03-09,52.1,55.35,52.1,54.0,54.22037180480248,5164,171,279994.0,4293.0,83.13,3.25,1.9,1615228200.0
2021-03-08,57.5,57.5,54.75,56.35,56.38901211397373,5861,231,330496.0,3744.0,63.88,2.75,-1.15,1615141800.0
2021-03-05,54.2,57.6,52.75,55.2,55.3005427942102,25424,558,1405961.0,13158.0,51.75,4.85,1.0,1614882600.0
2021-03-04,53.45,53.6,53.3,53.5,53.43624161073826,149,12,7962.0,119.0,79.87,0.3,0.05,1614796200.0
2021-03-03,54.85,55.1,52.4,53.3,54.670766590389015,6992,317,382258.0,4533.0,64.83,2.7,-1.55,1614709800.0
2021-03-02,51.8,55.8,51.5,54.55,54.35628885700621,6273,230,340977.0,3778.0,60.23,4.3,2.75,1614623400.0
2021-03-01,52.6,52.6,51.0,51.2,51.88989913339963,7039,151,365253.0,1887.0,26.81,1.6,-1.4,1614537000.0
2021-02-26,52.65,52.85,50.0,50.9,51.80430396772024,1487,57,77033.0,1161.0,78.08,2.85,-1.75,1614277800.0
2021-02-25,52.55,52.7,51.9,52.35,52.32867523756288,1789,35,93616.0,1686.0,94.24,0.8,-0.2,1614191400.0
2021-02-24,52.45,54.9,51.7,52.0,52.23959807529012,14132,80,738250.0,14038.0,99.33,3.2,-0.45,1614105000.0
2021-02-23,53.0,53.0,52.2,52.5,52.54077253218884,466,51,24484.0,426.0,91.42,0.8,-0.5,1614018600.0
2021-02-22,53.55,54.8,52.5,52.6,53.68426165803109,6176,224,331554.0,2676.0,43.33,2.3,-0.95,1613932200.0
2021-02-19,52.5,54.75,51.15,51.8,54.135856969429426,9061,123,490525.0,8736.0,96.41,3.6,-0.7,1613673000.0
2021-02-18,53.5,53.85,52.7,53.0,53.14430973797418,2557,59,135890.0,1991.0,77.86,1.15,-0.5,1613586600.0
2021-02-17,54.0,54.0,53.0,53.65,53.26344086021505,558,14,29721.0,558.0,100.0,1.0,-0.35,1613500200.0
2021-02-16,54.35,54.55,53.0,53.2,53.53657174762702,10746,170,575304.0,6727.0,62.6,1.55,-1.15,1613413800.0
2021-02-15,55.0,55.2,50.25,53.5,53.79659390741185,8338,270,448556.0,5600.0,67.16,4.95,-1.5,1613327400.0
2021-02-12,54.15,54.95,52.0,52.15,53.53503401360544,5880,49,314786.0,1115.0,18.96,2.95,-2.0,1613068200.0
2021-02-11,52.25,53.0,52.25,52.75,52.49746926970354,1383,26,72604.0,1303.0,94.22,0.75,0.5,1612981800.0
2021-02-10,54.0,54.0,52.0,52.6,52.84206872613676,2881,71,152238.0,2420.0,84.0,2.0,-1.4,1612895400.0
