Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,228.95,236.0,227.35,232.25,231.88998949422185,66630,1309,15450830.0,37363.0,56.08,8.65,3.3,1619116200.0
2021-04-22,222.0,229.35,222.0,227.75,227.90430088937552,52059,1605,11864470.0,40550.0,77.89,7.35,5.75,1619029800.0
2021-04-20,221.0,229.45,221.0,225.15,225.71367441860465,48375,1166,10918899.0,23462.0,48.5,8.45,4.15,1618857000.0
2021-04-19,216.0,224.0,208.0,222.35,217.98149754942196,127929,2362,27886155.0,79423.0,62.08,16.0,6.35,1618770600.0
2021-04-16,222.0,226.15,218.65,224.55,222.86810046800403,85042,1862,18953149.0,49911.0,58.69,7.5,2.55,1618511400.0
2021-04-15,222.0,227.8,214.1,219.85,220.24243587774532,91154,2450,20075979.0,39545.0,43.38,13.7,-2.15,1618425000.0
2021-04-13,216.5,224.0,212.05,216.8,216.34942772942225,29182,1080,6313509.0,17503.0,59.98,11.95,0.3,1618252200.0
2021-04-12,226.1,230.0,210.3,215.35,215.02850614324245,106784,2413,22961604.0,70596.0,66.11,19.7,-10.75,1618165800.0
2021-04-09,230.7,237.3,223.6,231.75,232.18145338054288,88965,3346,20656023.0,57753.0,64.92,13.7,1.05,1617906600.0
2021-04-08,228.0,238.0,228.0,234.5,234.1419452451705,202247,5451,47354506.0,121587.0,60.12,10.0,6.5,1617820200.0
2021-04-07,211.0,232.0,210.1,227.2,224.28679502833708,347248,5732,77883141.0,205791.0,59.26,21.9,16.2,1617733800.0
2021-04-06,206.9,212.95,206.0,211.25,210.1666084187636,51504,1472,10824421.0,26660.0,51.76,6.95,4.35,1617647400.0
2021-04-05,200.6,210.9,200.6,206.65,206.0468615951507,71103,2599,14650550.0,27371.0,38.49,10.3,6.05,1617561000.0
2021-04-01,198.7,207.7,196.1,206.65,202.87892280352293,51207,1315,10388821.0,25276.0,49.36,11.6,7.95,1617215400.0
2021-03-31,199.95,200.0,192.0,194.1,196.2768552450756,34928,1282,6855558.0,20696.0,59.25,8.0,-5.85,1617129000.0
2021-03-30,197.95,200.0,194.05,198.3,197.19849839390068,51678,1369,10190824.0,27093.0,52.43,5.95,0.35,1617042600.0
2021-03-26,197.5,201.0,193.0,194.15,196.6076788110228,48445,1095,9524659.0,25630.0,52.91,8.0,-3.35,1616697000.0
2021-03-25,200.1,202.15,190.0,195.8,195.9781067125645,58100,1119,11386328.0,26390.0,45.42,12.15,-4.3,1616610600.0
2021-03-24,198.0,208.15,198.0,201.65,203.0727241040196,80331,1181,16313035.0,53693.0,66.84,10.15,3.65,1616524200.0
2021-03-23,208.7,211.8,201.0,208.3,207.33463165545388,53659,1186,11125369.0,28638.0,53.37,10.8,-0.4,1616437800.0
2021-03-22,204.0,207.9,203.1,205.0,205.0204327138881,55695,882,11418613.0,33006.0,59.26,4.8,1.0,1616351400.0
2021-03-19,208.95,208.95,190.95,204.0,202.6206577371229,73464,1465,14885324.0,27732.0,37.75,18.0,-4.95,1616092200.0
2021-03-18,215.0,218.5,206.5,208.85,211.85945482411327,54808,1104,11611593.0,25051.0,45.71,12.0,-6.15,1616005800.0
2021-03-17,217.0,217.8,211.55,214.4,215.00934277607328,43349,852,9320440.0,20316.0,46.87,6.25,-2.6,1615919400.0
2021-03-16,217.0,220.1,215.1,216.75,217.37053352912383,28602,546,6217232.0,13409.0,46.88,5.0,-0.25,1615833000.0
2021-03-15,222.15,222.15,209.0,216.9,215.9025681790388,81770,1798,17654353.0,46791.0,57.22,13.15,-5.25,1615746600.0
2021-03-12,216.7,224.95,216.25,220.5,221.04284619465895,169630,4014,37495498.0,102404.0,60.37,8.7,3.8,1615487400.0
2021-03-10,216.85,217.25,214.45,216.45,215.7716411888645,44614,1717,9626436.0,33615.0,75.35,2.8,-0.4,1615314600.0
2021-03-09,216.0,219.0,209.0,215.05,215.79581103310855,86322,2254,18627926.0,63570.0,73.64,10.0,-0.95,1615228200.0
2021-03-08,209.9,216.7,209.9,214.75,214.0280287560491,35749,696,7651288.0,16623.0,46.5,6.8,4.85,1615141800.0
2021-03-05,212.0,214.3,206.7,209.7,210.93966036372396,99636,2108,21017184.0,47293.0,47.47,7.6,-2.3,1614882600.0
2021-03-04,220.5,220.5,206.4,215.1,214.94777602075985,73989,1239,15903771.0,37997.0,51.35,14.1,-5.4,1614796200.0
2021-03-03,224.1,225.75,221.0,222.15,222.94131736526944,74315,1305,16567884.0,31291.0,42.11,4.75,-1.95,1614709800.0
2021-03-02,222.8,224.0,218.0,220.4,221.21559690922604,142618,2078,31549326.0,57984.0,40.66,6.0,-2.4,1614623400.0
2021-03-01,213.2,220.0,209.25,215.65,215.4834218011886,157496,2078,33937777.0,58685.0,37.26,10.75,2.45,1614537000.0
2021-02-26,211.0,214.4,206.5,208.0,209.2986302176056,67967,1039,14225400.0,24477.0,36.01,7.9,-3.0,1614277800.0
2021-02-25,218.0,218.75,212.0,214.2,215.23662231774696,85609,1621,18426192.0,42913.0,50.13,6.75,-3.8,1614191400.0
2021-02-24,208.0,214.9,204.5,214.0,211.3200639832529,236937,3416,50069542.0,119575.0,50.47,10.4,6.0,1614105000.0
2021-02-23,203.5,210.0,203.5,205.55,206.73516268764473,160676,2290,33217379.0,111930.0,69.66,6.5,2.05,1614018600.0
2021-02-22,210.0,217.65,201.35,204.15,211.1412540642401,258966,2765,54678406.0,68152.0,26.32,16.3,-5.85,1613932200.0
2021-02-19,197.0,209.95,197.0,208.25,205.6165192017189,319737,5273,65743209.0,194267.0,60.76,12.95,11.25,1613673000.0
