Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,2.25,2.29,2.09,2.29,2.250238231370307,5247,17,11807.0,5247.0,100.0,0.2,0.04,1619116200.0
2021-04-22,2.19,2.19,2.18,2.19,2.187311178247734,2317,16,5068.0,2317.0,100.0,0.01,0.0,1619029800.0
2021-04-20,2.25,2.25,2.19,2.19,2.20253164556962,237,7,522.0,237.0,100.0,0.06,-0.06,1618857000.0
2021-04-19,2.3,2.3,2.3,2.3,2.3,20,1,46.0,20.0,100.0,0.0,0.0,1618770600.0
2021-04-16,2.4,2.4,2.28,2.3,2.29,300,15,687.0,300.0,100.0,0.12,-0.1,1618511400.0
2021-04-15,2.45,2.45,2.4,2.4,2.4,140,9,336.0,140.0,100.0,0.05,-0.05,1618425000.0
2021-04-12,2.6,2.6,2.4,2.4,2.512244897959184,490,16,1231.0,490.0,100.0,0.2,-0.2,1618165800.0
2021-04-09,2.6,2.6,2.51,2.51,2.50998003992016,2004,8,5030.0,2004.0,100.0,0.09,-0.09,1617906600.0
2021-04-08,2.51,2.51,2.49,2.51,2.509368237715733,18947,11,47545.0,18947.0,100.0,0.02,0.0,1617820200.0
2021-04-07,2.52,2.52,2.5,2.51,2.4827586206896552,29,5,72.0,29.0,100.0,0.02,-0.01,1617733800.0
2021-04-06,2.3,2.52,2.3,2.52,2.496909765142151,4045,18,10100.0,4045.0,100.0,0.22,0.22,1617647400.0
2021-04-05,2.4,2.4,2.4,2.4,2.4,65,4,156.0,65.0,100.0,0.0,0.0,1617561000.0
2021-04-01,2.41,2.53,2.41,2.41,2.4102719033232627,3310,10,7978.0,3310.0,100.0,0.12,0.0,1617215400.0
2021-03-31,2.53,2.53,2.53,2.53,2.5294117647058822,119,8,301.0,119.0,100.0,0.0,0.0,1617129000.0
2021-03-30,2.65,2.7,2.53,2.53,2.5302663438256654,2891,12,7315.0,2891.0,100.0,0.17,-0.12,1617042600.0
2021-03-26,2.65,2.65,2.65,2.65,2.642857142857143,84,3,222.0,84.0,100.0,0.0,0.0,1616697000.0
2021-03-25,2.7,2.7,2.7,2.7,2.6923076923076925,13,5,35.0,13.0,100.0,0.0,0.0,1616610600.0
2021-03-24,2.9,2.9,2.71,2.71,2.7097680955727337,1423,11,3856.0,1423.0,100.0,0.19,-0.19,1616524200.0
2021-03-23,2.81,2.81,2.7,2.81,2.7150170648464163,586,11,1591.0,586.0,100.0,0.11,0.0,1616437800.0
2021-03-22,3.03,3.03,2.81,2.81,2.832223701731025,1502,13,4254.0,1502.0,100.0,0.22,-0.22,1616351400.0
2021-03-19,2.95,2.95,2.95,2.95,2.9432624113475176,141,3,415.0,141.0,100.0,0.0,0.0,1616092200.0
2021-03-18,3.25,3.25,2.95,2.95,2.954022988505747,174,10,514.0,174.0,100.0,0.3,-0.3,1616005800.0
2021-03-17,2.95,3.15,2.95,3.1,3.14959928762244,2246,11,7074.0,2246.0,100.0,0.2,0.15,1615919400.0
2021-03-16,2.91,3.0,2.9,3.0,2.975475841874085,2732,8,8129.0,2732.0,100.0,0.1,0.09,1615833000.0
2021-03-15,3.13,3.13,3.04,3.04,3.060975609756097,410,6,1255.0,410.0,100.0,0.09,-0.09,1615746600.0
2021-03-12,3.04,3.04,2.89,3.04,2.9259259259259256,189,10,553.0,189.0,100.0,0.15,0.0,1615487400.0
2021-03-10,3.36,3.36,3.04,3.04,3.348076923076923,520,5,1741.0,520.0,100.0,0.32,-0.32,1615314600.0
2021-03-09,3.2,3.2,3.2,3.2,3.1997831390620766,3689,6,11804.0,3689.0,100.0,0.0,0.0,1615228200.0
2021-03-08,3.1,3.2,3.0,3.2,3.021960364220675,3734,19,11284.0,3734.0,100.0,0.2,0.1,1615141800.0
2021-03-05,3.25,3.25,3.12,3.12,3.225806451612903,186,5,600.0,186.0,100.0,0.13,-0.13,1614882600.0
2021-03-04,3.1,3.3,3.1,3.28,3.273972602739726,146,11,478.0,146.0,100.0,0.2,0.18,1614796200.0
2021-03-03,3.32,3.32,3.16,3.16,3.2884615384615383,104,3,342.0,104.0,100.0,0.16,-0.16,1614709800.0
2021-03-02,3.32,3.32,3.16,3.32,3.311695002575992,1941,4,6428.0,1941.0,100.0,0.16,0.0,1614623400.0
2021-03-01,3.49,3.65,3.32,3.32,3.4274406332453826,379,17,1299.0,379.0,100.0,0.33,-0.17,1614537000.0
2021-02-26,3.59,3.59,3.49,3.49,3.54014598540146,137,9,485.0,137.0,100.0,0.1,-0.1,1614277800.0
2021-02-25,3.59,3.59,3.59,3.59,3.533333333333333,15,3,53.0,15.0,100.0,0.0,0.0,1614191400.0
2021-02-24,3.45,3.6,3.45,3.59,3.574585635359116,181,10,647.0,181.0,100.0,0.15,0.14,1614105000.0
