Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-03-12,139.0,139.5,139.0,139.5,139.38886296469124,90006.0,9.0,12545834.0,90006.0,100.0,0.5,0.5,1615487400.0,0,,,,nan,0.04,14369.369175627242,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,,,,
2021-03-10,139.0,139.0,139.0,139.0,139.0,20000.0,2.0,2780000.0,20000.0,100.0,0.0,0.0,1615314600.0,0,-0.35842293906810374,,,nan,0.04,14421.417266187053,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,139.0,139.5,139.0,139.5
2021-03-09,139.0,139.0,139.0,139.0,139.0,7.0,1.0,973.0,7.0,100.0,0.0,0.0,1615228200.0,0,0.0,,,nan,0.05,14421.417266187053,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,139.0,139.0,139.0,139.0
2021-03-08,139.0,139.0,139.0,139.0,139.0,8.0,1.0,1112.0,8.0,100.0,0.0,0.0,1615141800.0,0,0.0,,,nan,0.05,14421.417266187053,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,139.0,139.0,139.0,139.0
2021-03-05,140.0,140.0,140.0,140.0,140.0,17426.0,1.0,2439640.0,17426.0,100.0,0.0,0.0,1614882600.0,0,0.7194244604316502,,,nan,0.04,14317.692857142856,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,139.0,139.0,139.0,139.0
2021-03-01,142.0,142.0,142.0,142.0,142.0,10.0,1.0,1420.0,10.0,100.0,0.0,0.0,1614537000.0,0,1.4285714285714235,,,nan,0.05,14114.62676056338,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,140.0,140.0,140.0,140.0
2021-02-26,142.0,142.0,142.0,142.0,142.0,15000.0,1.0,2130000.0,15000.0,100.0,0.0,0.0,1614277800.0,0,0.0,,,nan,0.04,14114.62676056338,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,142.0,142.0,142.0,142.0
2021-02-25,142.0,142.0,142.0,142.0,142.0,20000.0,1.0,2840000.0,20000.0,100.0,0.0,0.0,1614191400.0,0,0.0,,,nan,0.04,14114.62676056338,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,142.0,142.0,142.0,142.0
2021-02-24,144.0,144.0,143.0,143.0,143.49995000499948,20002.0,4.0,2870286.0,20002.0,100.0,1.0,-1.0,1614105000.0,0,0.7042253521126751,,,nan,0.03,14015.223776223778,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,142.0,142.0,142.0,142.0
2021-02-23,142.0,142.0,142.0,142.0,142.0,13316.0,4.0,1890872.0,13316.0,100.0,0.0,0.0,1614018600.0,0,-0.6993006993006978,,,nan,0.04,14114.62676056338,,,90.0,20305.8,20215.8,,,,,,2021,103.24000000000001,106.86,-22.18,15.969999999999999,0.98,124.14000000000001,148.58,-44.89,1.4799999999999995,0.07999999999999996,0,0,0,0,0,,144.0,144.0,143.0,143.0
