Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-02-26,400.4,401.05,387.0,390.2,394.2433231796956,3380726,39240,1332828653.0,1074029.0,31.77,14.05,-10.2,1614277800.0,0.0,,19371.25,-3.0984485246852933,0.004080392301318266,,3981.8810866222448,0.0,,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,,,,
2021-02-25,411.0,414.9,406.6,407.25,409.7926902913415,3106526,21184,1273031647.0,1173861.0,37.79,8.3,-3.75,1614191400.0,0.0,4.369554074833415,19990.65,0.8979575767914971,0.004075255221127756,0.04,3810.9883364027014,-3.0984485246852933,3810.9611263814377,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,400.4,401.05,387.0,390.2
2021-02-24,396.65,415.0,395.2,406.15,404.6051932531077,8877865,81615,3592030284.0,3666666.0,41.3,19.8,9.5,1614105000.0,0.0,-0.27010435850215453,19812.74,1.5785825466909875,0.004074827509093836,0.03,3821.580696786901,-2.2283137011841925,3821.559899025695,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,411.0,414.9,406.6,407.25
2021-02-23,392.0,399.65,389.0,395.65,395.32469612963365,2983180,32673,1179324727.0,1212541.0,40.65,10.65,3.65,1614018600.0,0.0,-2.585251754277973,19504.84,0.44261026248153534,0.0040733192136252734,0.04,3925.65398710982,-0.6849069256656293,3925.6169398871284,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,396.65,415.0,395.2,406.15
2021-02-22,401.0,401.0,385.6,389.55,392.2927956371187,2153806,24459,844922577.0,470173.0,21.83,15.4,-11.45,1613932200.0,0.0,-1.5417667130039114,19418.89,-1.8130731584980355,0.004073243101274888,0.03,3988.692080605827,-0.2453281315255351,3988.6632020842394,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,392.0,399.65,389.0,395.65
2021-02-19,415.05,415.2,395.0,399.35,405.00692757973565,2522526,26862,1021640505.0,540264.0,21.42,20.2,-15.7,1613673000.0,0.0,2.515723270440251,19777.47,-1.0404590148513249,0.004071034831448013,0.04,3888.35607862777,-2.05395331152064,3888.3246031846365,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,401.0,401.0,385.6,389.55
2021-02-18,423.5,426.45,413.7,415.0,419.12809027126633,4282027,41536,1794717799.0,1392387.0,32.52,12.75,-8.5,1613586600.0,0.0,3.9188681607612352,19985.41,-0.23735883264379695,0.004070286841106303,0.03,3737.9518072289156,-3.073041783981412,3737.9344374990565,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,415.05,415.2,395.0,399.35
2021-02-17,403.8,414.85,400.15,411.9,410.67491782240995,3702956,28604,1520711151.0,803902.0,21.71,14.7,8.1,1613500200.0,0.0,-0.746987951807232,20032.96,-0.37140111917659535,0.0040702653226052585,0.04,3766.836610827871,-3.3031064805201016,3766.8102181582485,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,423.5,426.45,413.7,415.0
2021-02-16,411.7,415.8,400.35,402.3,407.40736062964857,4688838,47087,1910267114.0,1036973.0,22.12,15.45,-9.4,1613413800.0,0.0,-2.3306627822286874,20107.64,0.11202311758842233,0.004070157468911745,0.04,3859.110116828238,-3.662239825260449,3859.0851855273145,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,403.8,414.85,400.15,411.9
2021-02-15,397.35,409.4,395.65,407.05,402.50495459303187,5056823,55091,2035396312.0,2387143.0,47.21,13.75,9.7,1613327400.0,0.0,1.1807109122545345,20085.14,0.9895752936520896,0.004070176021753201,,3812.9099619211397,-3.5543192628978426,,150.85,34895.5,34744.65,,,,,,2021,273759.3,325970.0,-65038.5,35240.4,60.57,609727.7,717625.4,-146102.5,82621.8,135.22,1313434.9,1573111.0,-331759.5,183039.5,293.43,,411.7,415.8,400.35,402.3
