Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-02-26,1583.1,1588.15,1521.5,1534.35,1542.8052311662964,438602,20854,676677460.0,131018.0,29.87,66.65,-48.75,1614277800.0,0.0,,19371.25,-3.0984485246852933,0.01851115366627897,,651.1324013425881,0.0,,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,,,,
2021-02-25,1622.0,1635.8,1601.4,1605.75,1621.9287832356774,322733,11619,523449942.0,114335.0,35.43,34.4,-16.25,1614191400.0,0.0,4.653436308534564,19990.65,0.8979575767914971,0.01848784873043449,0.04,617.7331465047486,-3.0984485246852933,617.7511696663212,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1583.1,1588.15,1521.5,1534.35
2021-02-24,1517.0,1650.0,1517.0,1606.25,1578.513992897665,1879382,35565,2966630785.0,922510.0,49.09,133.0,89.25,1614105000.0,0.0,0.031138097462246606,19812.74,1.5785825466909875,0.01848678594857208,0.03,617.5097276264592,-2.2283137011841925,617.5214765884576,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1622.0,1635.8,1601.4,1605.75
2021-02-23,1559.0,1559.0,1523.0,1529.15,1538.895873699875,258052,12908,397115158.0,69774.0,27.04,36.0,-29.85,1614018600.0,0.0,-4.799999999999994,19504.84,0.44261026248153534,0.01847993775255442,0.04,653.6866886832554,-0.6849069256656293,653.6600849181181,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1517.0,1650.0,1517.0,1606.25
2021-02-22,1541.0,1573.8,1539.1,1548.65,1558.4547819150782,259509,9895,404433042.0,70829.0,27.29,34.7,7.65,1613932200.0,0.0,1.275218258509625,19418.89,-1.8130731584980355,0.01848084200685078,0.03,644.1965582927065,-0.2453281315255351,644.1716465884053,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1559.0,1559.0,1523.0,1529.15
2021-02-19,1545.0,1563.75,1533.0,1538.8,1547.8889018600669,205584,7000,318221192.0,43347.0,21.08,30.75,-6.2,1613673000.0,0.0,-0.6360378394085209,19777.47,-1.0404590148513249,0.018470830535561786,0.04,648.960228749675,-2.05395331152064,648.9589058064415,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1541.0,1573.8,1539.1,1548.65
2021-02-18,1606.05,1606.05,1548.1,1554.3,1568.5426379437765,234099,8263,367194263.0,52681.0,22.5,57.95,-51.75,1613586600.0,0.0,1.007278398752276,19985.41,-0.23735883264379695,0.01846743048502601,0.03,641.491346586888,-3.073041783981412,641.5186517953258,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1545.0,1563.75,1533.0,1538.8
2021-02-17,1616.8,1621.75,1584.0,1586.3,1610.3777119108404,343116,8755,552546359.0,222043.0,64.71,37.75,-30.5,1613500200.0,0.0,2.058804606575304,20032.96,-0.37140111917659535,0.018467228418888346,0.04,626.5334426022821,-3.3031064805201016,626.5551805132865,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1606.05,1606.05,1548.1,1554.3
2021-02-16,1625.0,1641.3,1608.1,1626.6,1624.673285964088,306528,8642,498007853.0,134999.0,44.04,33.2,1.6,1613413800.0,0.0,2.540503057429233,20107.64,0.11202311758842233,0.01846689938593532,0.04,608.5331366039593,-3.662239825260449,608.5615054943149,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1616.8,1621.75,1584.0,1586.3
2021-02-15,1598.0,1625.0,1596.8,1616.35,1607.5883332332273,416225,17869,669118454.0,232840.0,55.94,28.2,18.35,1613327400.0,0.0,-0.6301487765892011,20085.14,0.9895752936520896,0.018467173642864786,,613.0262628762335,-3.5543192628978426,,765.45,25649.5,24884.05,,,,,,2021,65779.1,77206.7,-23921.199999999997,9354.6,24.3,150376.2,177628.8,-52393.899999999994,20851.800000000003,51.300000000000004,314082.5,381522.60000000003,-108395.2,48281.3,115.10000000000001,,1625.0,1641.3,1608.1,1626.6
