Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,28.0,29.25,28.0,28.2,28.477808599167822,1442,22,41065.0,1301.0,90.22,1.25,0.2,1619116200.0
2021-04-22,28.0,29.45,28.0,29.3,29.019342359767887,1551,18,45009.0,1351.0,87.1,1.45,1.3,1619029800.0
2021-04-20,26.95,28.9,26.95,27.05,27.151724137931037,3045,24,82677.0,2615.0,85.88,1.95,0.1,1618857000.0
2021-04-19,25.0,27.4,25.0,26.95,26.834343434343435,495,14,13283.0,394.0,79.6,2.4,1.95,1618770600.0
2021-04-16,27.35,27.9,27.35,27.9,27.814814814814813,135,5,3755.0,130.0,96.3,0.55,0.55,1618511400.0
2021-04-15,25.95,27.45,25.95,27.35,27.017283950617283,810,13,21884.0,710.0,87.65,1.5,1.4,1618425000.0
2021-04-13,26.45,26.95,25.65,25.95,25.806603773584904,1060,25,27355.0,884.0,83.4,1.3,-0.5,1618252200.0
2021-04-12,23.65,28.75,23.65,25.55,26.71099744245524,782,22,20888.0,522.0,66.75,5.1,1.9,1618165800.0
2021-04-09,29.0,29.8,28.1,28.85,28.848993288590606,1490,44,42985.0,1356.0,91.01,1.7,-0.15,1617906600.0
2021-04-08,27.05,29.15,27.05,28.05,28.792333149476008,3626,42,104401.0,3479.0,95.95,2.1,1.0,1617820200.0
2021-04-07,29.0,29.0,25.0,27.55,28.09324522760646,4086,65,114789.0,3135.0,76.73,4.0,-1.45,1617733800.0
2021-04-06,27.8,29.0,25.75,27.2,27.08191531460229,2527,78,68436.0,946.0,37.44,3.25,-0.6,1617647400.0
2021-04-05,25.7,28.15,25.7,27.65,27.57926829268293,2788,45,76891.0,2045.0,73.35,2.45,1.95,1617561000.0
2021-04-01,26.95,28.3,26.0,26.7,27.298553719008265,968,35,26425.0,937.0,96.8,2.3,-0.25,1617215400.0
2021-03-31,27.5,29.0,26.0,26.15,27.246987951807228,996,34,27138.0,770.0,77.31,3.0,-1.35,1617129000.0
2021-03-30,27.3,29.2,26.75,27.1,27.847763347763347,2772,35,77194.0,2188.0,78.93,2.45,-0.2,1617042600.0
2021-03-26,25.0,27.25,25.0,27.15,26.39462930531232,1713,24,45214.0,1482.0,86.51,2.25,2.15,1616697000.0
2021-03-25,26.95,26.95,25.25,25.3,25.582657517155333,1603,19,41009.0,1182.0,73.74,1.7,-1.65,1616610600.0
