Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,1.26,1.26,1.26,1.26,1.2596843615494977,2788,4,3512.0,2788.0,100.0,0.0,0.0,1619116200.0
2021-04-22,1.32,1.32,1.32,1.32,1.32,5200,4,6864.0,5200.0,100.0,0.0,0.0,1619029800.0
2021-04-19,1.38,1.38,1.38,1.38,1.3784860557768923,502,6,692.0,502.0,100.0,0.0,0.0,1618770600.0
2021-04-15,1.45,1.45,1.45,1.45,1.45,1000,1,1450.0,1000.0,100.0,0.0,0.0,1618425000.0
2021-04-13,1.52,1.52,1.52,1.52,1.52,400,4,608.0,400.0,100.0,0.0,0.0,1618252200.0
2021-04-12,1.51,1.52,1.51,1.52,1.5100558164259767,11287,10,17044.0,11287.0,100.0,0.01,0.01,1618165800.0
2021-04-09,1.59,1.7,1.58,1.58,1.5851063829787233,2444,13,3874.0,2444.0,100.0,0.12,-0.01,1617906600.0
2021-04-08,1.61,1.7,1.6,1.66,1.62975495915986,8570,12,13967.0,8570.0,100.0,0.1,0.05,1617820200.0
2021-04-07,1.6,1.68,1.53,1.68,1.612001165161666,10299,11,16602.0,7900.0,76.71,0.15,0.08,1617733800.0
2021-04-06,1.74,1.74,1.58,1.6,1.5881310894596987,6774,12,10758.0,6464.0,95.42,0.16,-0.14,1617647400.0
2021-04-05,1.56,1.66,1.55,1.66,1.5601736972704714,3224,5,5030.0,3114.0,96.59,0.11,0.1,1617561000.0
2021-04-01,1.6,1.6,1.6,1.6,1.6,300,2,480.0,300.0,100.0,0.0,0.0,1617215400.0
2021-03-31,1.57,1.57,1.56,1.56,1.5672727272727272,275,3,431.0,275.0,100.0,0.01,-0.01,1617129000.0
2021-03-30,1.7,1.72,1.6,1.61,1.6686110098432372,2743,15,4577.0,1726.0,62.92,0.12,-0.09,1617042600.0
2021-03-26,1.63,1.71,1.63,1.64,1.6605464480874317,4575,23,7597.0,4284.0,93.64,0.08,0.01,1616697000.0
2021-03-25,1.76,1.76,1.64,1.71,1.6496698459280996,2726,7,4497.0,2726.0,100.0,0.12,-0.05,1616610600.0
2021-03-24,1.71,1.75,1.71,1.72,1.7327422419252692,4737,12,8208.0,4737.0,100.0,0.04,0.01,1616524200.0
2021-03-23,1.68,1.78,1.68,1.77,1.7701044979554748,2201,10,3896.0,2201.0,100.0,0.1,0.09,1616437800.0
2021-03-22,1.68,1.76,1.6,1.7,1.7013613772239429,13883,18,23620.0,13085.0,94.25,0.16,0.02,1616351400.0
2021-03-19,1.68,1.68,1.68,1.68,1.67911877394636,1044,7,1753.0,1044.0,100.0,0.0,0.0,1616092200.0
2021-03-18,1.9,1.9,1.75,1.75,1.755603350690514,8834,12,15509.0,8734.0,98.87,0.15,-0.15,1616005800.0
2021-03-17,1.87,1.94,1.8,1.84,1.8884758364312269,3228,11,6096.0,3070.0,95.11,0.14,-0.03,1615919400.0
2021-03-16,1.9,1.91,1.87,1.87,1.8963032951458605,8467,25,16056.0,8463.0,99.95,0.04,-0.03,1615833000.0
2021-03-15,2.14,2.14,1.94,1.94,1.995906215109788,8061,20,16089.0,8061.0,100.0,0.2,-0.2,1615746600.0
2021-03-12,2.06,2.06,2.0,2.04,2.0211797654472257,34278,33,69282.0,29278.0,85.41,0.06,-0.02,1615487400.0
2021-03-10,2.02,2.02,1.95,1.97,1.9923698705262405,41939,40,83558.0,32559.0,77.63,0.07,-0.05,1615314600.0
2021-03-09,2.07,2.07,1.91,1.93,1.9279462175924384,30047,22,57929.0,29880.0,99.44,0.16,-0.14,1615228200.0
2021-03-08,2.01,2.01,1.87,1.99,1.99934373632784,68570,34,137095.0,52603.0,76.71,0.14,-0.02,1615141800.0
2021-03-05,1.85,1.92,1.74,1.92,1.9145375161707632,12368,13,23679.0,12343.0,99.8,0.18,0.07,1614882600.0
2021-03-04,1.83,1.83,1.74,1.83,1.8032734274711169,6232,15,11238.0,6132.0,98.4,0.09,0.0,1614796200.0
2021-03-03,1.81,1.83,1.69,1.75,1.7622436099716,126760,64,223382.0,31700.0,25.01,0.14,-0.06,1614709800.0
2021-03-02,1.67,1.81,1.65,1.75,1.682875,8000,9,13463.0,7000.0,87.5,0.16,0.08,1614623400.0
2021-03-01,1.85,1.85,1.73,1.73,1.7570822143290303,11543,21,20282.0,11493.0,99.57,0.12,-0.12,1614537000.0
2021-02-26,1.81,1.85,1.72,1.82,1.7711978465679676,20804,16,36848.0,19801.0,95.18,0.13,0.01,1614277800.0
2021-02-25,1.85,1.91,1.81,1.81,1.8402877697841729,2780,16,5116.0,2250.0,80.94,0.1,-0.04,1614191400.0
2021-02-24,1.82,1.99,1.82,1.9,1.867933605965841,8314,18,15530.0,7566.0,91.0,0.17,0.08,1614105000.0
2021-02-23,1.77,1.91,1.77,1.91,1.8490626331487003,9388,18,17359.0,9263.0,98.67,0.14,0.14,1614018600.0
2021-02-22,1.86,1.86,1.86,1.86,1.859675594115428,2651,12,4930.0,2651.0,100.0,0.0,0.0,1613932200.0
2021-02-19,1.93,2.01,1.93,1.95,1.9300530631934396,12438,15,24006.0,12423.0,99.88,0.08,0.02,1613673000.0
2021-02-18,2.03,2.03,2.03,2.03,2.0298130368873166,1979,9,4017.0,1779.0,89.89,0.0,0.0,1613586600.0
2021-02-17,2.13,2.13,2.13,2.13,2.1294400963275133,1661,7,3537.0,1661.0,100.0,0.0,0.0,1613500200.0
2021-02-16,2.24,2.24,2.24,2.24,2.239895470383275,5740,5,12857.0,5740.0,100.0,0.0,0.0,1613413800.0
2021-02-15,2.55,2.57,2.35,2.35,2.3790564260638756,23358,26,55570.0,21888.0,93.71,0.22,-0.2,1613327400.0
2021-02-12,2.36,2.47,2.36,2.47,2.4674153798159413,64110,39,158186.0,53250.0,83.06,0.11,0.11,1613068200.0
2021-02-11,2.36,2.36,2.36,2.36,2.3599914433273232,32723,16,77226.0,32723.0,100.0,0.0,0.0,1612981800.0
2021-02-10,2.25,2.25,2.25,2.25,2.25,12376,14,27846.0,12376.0,100.0,0.0,0.0,1612895400.0
2021-02-09,2.15,2.15,2.05,2.15,2.1483241188666202,69456,50,149214.0,54456.0,78.4,0.1,0.0,1612809000.0
2021-02-08,1.95,1.96,1.8,1.96,1.9487825682382132,25792,114,50263.0,25292.0,98.06,0.16,0.01,1612722600.0
2021-02-05,1.88,1.88,1.7,1.79,1.85143262050546,55039,50,101901.0,53954.0,98.03,0.18,-0.09,1612463400.0
2021-02-04,1.75,1.87,1.71,1.71,1.7264996552516663,4351,16,7512.0,4351.0,100.0,0.16,-0.04,1612377000.0
2021-02-03,1.79,1.8,1.66,1.8,1.794217130387343,18330,19,32888.0,18130.0,98.91,0.14,0.01,1612290600.0
2021-02-02,1.64,1.72,1.64,1.72,1.6685714285714284,525,7,876.0,425.0,80.95,0.08,0.08,1612204200.0
2021-02-01,1.63,1.64,1.63,1.64,1.6350364963503647,685,7,1120.0,685.0,100.0,0.01,0.01,1612117800.0
2021-01-29,1.71,1.71,1.71,1.71,1.7096209912536444,1715,6,2932.0,1715.0,100.0,0.0,0.0,1611858600.0
2021-01-28,1.8,1.8,1.64,1.8,1.781679389312977,1310,5,2334.0,1310.0,100.0,0.16,0.0,1611772200.0
2021-01-27,1.85,1.85,1.72,1.72,1.8059342421812348,6235,6,11260.0,6235.0,100.0,0.13,-0.13,1611685800.0
2021-01-25,1.81,1.81,1.81,1.81,1.8090909090909089,110,2,199.0,110.0,100.0,0.0,0.0,1611513000.0
2021-01-22,1.86,1.94,1.86,1.9,1.8683544303797468,3160,20,5904.0,3160.0,100.0,0.08,0.04,1611253800.0
2021-01-21,1.95,1.95,1.95,1.95,1.95,1000,2,1950.0,1000.0,100.0,0.0,0.0,1611167400.0
2021-01-20,1.81,1.98,1.81,1.95,1.8250916964956472,22629,26,41300.0,22629.0,100.0,0.17,0.14,1611081000.0
2021-01-19,1.77,1.94,1.77,1.9,1.87498958940618,12007,14,22513.0,12007.0,100.0,0.17,0.13,1610994600.0
2021-01-18,1.94,1.94,1.85,1.85,1.8550792171481825,2146,13,3981.0,2146.0,100.0,0.09,-0.09,1610908200.0
2021-01-15,1.8,1.94,1.8,1.94,1.8633239612621053,6402,9,11929.0,6402.0,100.0,0.14,0.14,1610649000.0
2021-01-14,1.77,1.94,1.77,1.87,1.86583604189238,5538,12,10333.0,5538.0,100.0,0.17,0.1,1610562600.0
2021-01-13,1.85,1.85,1.85,1.85,1.8487614080834416,767,5,1418.0,767.0,100.0,0.0,0.0,1610476200.0
2021-01-12,1.99,1.99,1.86,1.86,1.956296296296296,2700,7,5282.0,2700.0,100.0,0.13,-0.13,1610389800.0
2021-01-11,1.95,1.97,1.86,1.95,1.9419030476072248,16111,30,31286.0,16111.0,100.0,0.11,0.0,1610303400.0
2021-01-08,2.13,2.13,1.95,1.95,1.9672119783723832,14426,30,28379.0,14426.0,100.0,0.18,-0.18,1610044200.0
2021-01-07,2.0,2.04,1.89,2.03,1.9885261576287392,43926,50,87348.0,43926.0,100.0,0.15,0.03,1609957800.0
2021-01-06,2.0,2.02,1.9,1.98,2.006839238140681,25149,26,50470.0,25149.0,100.0,0.12,-0.02,1609871400.0
2021-01-05,1.84,1.93,1.75,1.93,1.8473830626900436,15457,26,28555.0,15457.0,100.0,0.18,0.09,1609785000.0
2021-01-04,1.8,1.84,1.8,1.84,1.8391474196422448,14591,11,26835.0,14591.0,100.0,0.04,0.04,1609698600.0
2021-01-01,1.76,1.76,1.62,1.76,1.7556091229371409,5393,10,9468.0,5393.0,100.0,0.14,0.0,1609439400.0
2020-12-31,1.79,1.79,1.63,1.68,1.6905311778290992,866,8,1464.0,866.0,100.0,0.16,-0.11,1609353000.0
2020-12-30,1.71,1.85,1.71,1.71,1.7544469264499047,12087,21,21206.0,12087.0,100.0,0.14,0.0,1609266600.0
2020-12-29,1.78,1.8,1.7,1.8,1.7054307648564115,3517,16,5998.0,3517.0,100.0,0.1,0.02,1609180200.0
2020-12-28,1.63,1.79,1.63,1.78,1.686154474033262,9801,22,16526.0,9801.0,100.0,0.16,0.15,1609093800.0
2020-12-24,1.57,1.72,1.56,1.71,1.60081466395112,9329,23,14934.0,9329.0,100.0,0.16,0.14,1608748200.0
2020-12-23,1.6,1.7,1.6,1.64,1.636769394261424,4705,7,7701.0,4705.0,100.0,0.1,0.04,1608661800.0
2020-12-22,1.64,1.64,1.64,1.64,1.6398737701874884,5387,8,8834.0,5387.0,100.0,0.0,0.0,1608575400.0
2020-12-21,1.72,1.85,1.71,1.72,1.7265020576131689,12150,8,20977.0,12150.0,100.0,0.14,0.0,1608489000.0
2020-12-18,1.8,1.8,1.77,1.79,1.7714065312419645,11667,25,20667.0,11667.0,100.0,0.03,-0.01,1608229800.0
2020-12-17,1.86,1.95,1.86,1.86,1.8816524908869987,4115,12,7743.0,4115.0,100.0,0.09,0.0,1608143400.0
2020-12-16,1.94,1.95,1.85,1.95,1.8953147877013177,6830,33,12945.0,6830.0,100.0,0.1,0.01,1608057000.0
2020-12-15,1.99,2.07,1.9,1.94,1.973140753681058,32056,243,63251.0,31743.0,99.02,0.17,-0.05,1607970600.0
2020-12-14,1.94,1.99,1.94,1.99,1.989752162221092,13759,12,27377.0,13759.0,100.0,0.05,0.05,1607884200.0
2020-12-11,1.91,1.93,1.9,1.9,1.9170194384449244,23150,26,44379.0,23150.0,100.0,0.03,-0.01,1607625000.0
2020-12-10,1.84,1.87,1.84,1.84,1.8488430837627563,9897,63,18298.0,9595.0,96.95,0.03,0.0,1607538600.0
2020-12-09,1.82,1.82,1.74,1.79,1.809258426966292,22250,70,40256.0,16060.0,72.18,0.08,-0.03,1607452200.0
2020-12-08,1.49,1.66,1.49,1.66,1.6082159498687805,18671,100,30027.0,18667.0,99.98,0.17,0.17,1607365800.0
2020-12-07,1.46,1.51,1.35,1.51,1.4772093023255812,6450,32,9528.0,5528.0,85.71,0.16,0.05,1607279400.0
2020-12-04,1.34,1.39,1.34,1.39,1.3733333333333333,300,3,412.0,300.0,100.0,0.05,0.05,1607020200.0
2020-12-02,1.35,1.45,1.34,1.34,1.4049230769230767,3250,20,4566.0,2474.0,76.12,0.11,-0.01,1606847400.0
2020-12-01,1.39,1.4,1.35,1.4,1.3543741109530585,5624,13,7617.0,5614.0,99.82,0.05,0.01,1606761000.0
2020-11-27,1.35,1.41,1.29,1.41,1.354278627532038,2419,27,3276.0,901.0,37.25,0.12,0.06,1606415400.0
2020-11-26,1.35,1.35,1.35,1.35,1.35,200,1,270.0,200.0,100.0,0.0,0.0,1606329000.0
2020-11-25,1.39,1.39,1.39,1.39,1.3793103448275863,58,3,80.0,58.0,100.0,0.0,0.0,1606242600.0
2020-11-24,1.34,1.34,1.34,1.34,1.34,11000,25,14740.0,11000.0,100.0,0.0,0.0,1606156200.0
2020-11-23,1.46,1.46,1.34,1.34,1.3833333333333333,900,9,1245.0,850.0,94.44,0.12,-0.12,1606069800.0
2020-11-20,1.4,1.41,1.34,1.41,1.4018181818181819,2200,16,3084.0,2158.0,98.09,0.07,0.01,1605810600.0
2020-11-19,1.41,1.41,1.3,1.4,1.3175647881530235,4862,13,6406.0,4559.0,93.77,0.11,-0.01,1605724200.0
2020-11-18,1.3,1.41,1.3,1.35,1.3506241331484048,7210,11,9738.0,5010.0,69.49,0.11,0.05,1605637800.0
2020-11-17,1.4,1.4,1.35,1.35,1.367037037037037,2700,7,3691.0,2700.0,100.0,0.05,-0.05,1605551400.0
2020-11-13,1.35,1.46,1.34,1.34,1.372827692957152,14213,46,19512.0,10734.0,75.52,0.12,-0.01,1605205800.0
2020-11-12,1.36,1.42,1.3,1.41,1.4138873701476216,10974,27,15516.0,10753.0,97.99,0.12,0.05,1605119400.0
2020-11-11,1.43,1.5,1.36,1.36,1.3669944193462662,3763,47,5144.0,3763.0,100.0,0.14,-0.07,1605033000.0
2020-11-10,1.5,1.5,1.43,1.43,1.478730158730159,3150,10,4658.0,3150.0,100.0,0.07,-0.07,1604946600.0
2020-11-09,1.5,1.5,1.5,1.5,1.5,1200,4,1800.0,1200.0,100.0,0.0,0.0,1604860200.0
2020-11-06,1.49,1.55,1.49,1.5,1.4999192115042816,18567,17,27849.0,18567.0,100.0,0.06,0.01,1604601000.0
2020-11-05,1.48,1.49,1.48,1.49,1.4875,400,3,595.0,400.0,100.0,0.01,0.01,1604514600.0
2020-11-04,1.52,1.53,1.39,1.49,1.5034146341463415,2050,7,3082.0,2050.0,100.0,0.14,-0.03,1604428200.0
2020-11-03,1.49,1.49,1.39,1.46,1.457803081044876,5972,7,8706.0,5972.0,100.0,0.1,-0.03,1604341800.0
2020-11-02,1.36,1.48,1.36,1.46,1.384057971014493,138,10,191.0,138.0,100.0,0.12,0.1,1604255400.0
