Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-12,4511.15,4527.15,4404.2,4427.2,4454.623665480427,22480,2598,100139940.0,8250.0,36.7,122.95,-83.95,1615487400.0
2021-03-10,4514.0,4520.0,4456.55,4498.65,4486.457065750737,20380,2126,91433995.0,4863.0,23.86,63.45,-15.35,1615314600.0
2021-03-09,4511.15,4514.2,4417.95,4447.6,4456.275124081794,25185,2706,112231289.0,8694.0,34.52,96.25,-63.55,1615228200.0
2021-03-08,4489.4,4521.7,4463.65,4490.2,4494.618877242491,19844,1926,89191217.0,5283.0,26.62,58.05,0.8,1615141800.0
2021-03-05,4548.0,4551.15,4480.45,4489.4,4512.127732719201,29961,3107,135187859.0,6471.0,21.6,70.7,-58.6,1614882600.0
2021-03-04,4487.0,4582.85,4451.0,4574.3,4513.569163220938,70377,3928,317651457.0,40537.0,57.6,131.85,87.3,1614796200.0
2021-03-03,4452.3,4514.0,4427.2,4500.8,4468.310597335625,58175,5892,259943969.0,24951.0,42.89,86.8,48.5,1614709800.0
2021-03-02,4472.0,4478.05,4390.1,4406.2,4415.701321176817,47382,6562,209224760.0,13913.0,29.36,87.95,-65.8,1614623400.0
2021-03-01,4478.9,4478.9,4401.5,4453.3,4443.558819700585,23045,2657,102401813.0,4359.0,18.92,77.4,-25.6,1614537000.0
2021-02-26,4475.0,4558.25,4406.0,4424.6,4489.959151907786,47542,4933,213461638.0,10622.0,22.34,152.25,-50.4,1614277800.0
2021-02-25,4429.0,4589.45,4423.8,4479.25,4491.851894955219,118578,8707,532634814.0,55622.0,46.91,165.65,50.25,1614191400.0
2021-02-24,4500.0,4589.45,4261.0,4441.5,4428.883852364134,337777,16348,1495975101.0,176309.0,52.2,328.45,-58.5,1614105000.0
2021-02-23,4476.0,4530.9,4421.0,4489.1,4486.6108046119525,32264,3188,144756011.0,4670.0,14.47,109.9,13.1,1614018600.0
2021-02-22,4700.0,4725.0,4380.0,4461.85,4552.35930792388,92013,10092,418876237.0,31571.0,34.31,345.0,-238.15,1613932200.0
2021-02-19,4610.0,4725.0,4530.05,4685.15,4617.4844578176735,79429,6618,366762173.0,11666.0,14.69,194.95,75.15,1613673000.0
2021-02-18,4630.0,4660.0,4560.0,4617.85,4619.333693333692,37037,4070,171086262.0,7241.0,19.55,100.0,-12.15,1613586600.0
2021-02-17,4696.6,4704.1,4580.0,4601.65,4624.295784609581,21208,2332,98072065.0,5366.0,25.3,124.1,-94.95,1613500200.0
2021-02-16,4721.0,4759.85,4670.4,4696.0,4707.755401930334,29943,3046,140964320.0,6588.0,22.0,89.45,-25.0,1613413800.0
2021-02-15,4802.4,4829.95,4701.0,4710.2,4749.229504549051,40448,4780,192096835.0,9398.0,23.23,128.95,-92.2,1613327400.0
2021-02-12,4832.95,4857.45,4785.0,4795.3,4813.816088089435,11897,1204,57269970.0,2310.0,19.42,72.45,-37.65,1613068200.0
2021-02-11,4821.1,4860.8,4810.0,4824.9,4829.838789072113,12189,1236,58870905.0,2283.0,18.73,50.8,3.8,1612981800.0
2021-02-10,4840.0,4881.85,4760.5,4821.1,4812.605679206145,35674,4096,171684895.0,9122.0,25.57,121.35,-18.9,1612895400.0
2021-02-09,4858.0,4895.95,4806.15,4845.5,4877.562547730271,100827,4740,491789999.0,10148.0,10.06,89.8,-12.5,1612809000.0
2021-02-08,4850.2,4909.3,4824.65,4857.0,4870.715708272837,68187,7630,332119492.0,19038.0,27.92,84.65,6.8,1612722600.0
2021-02-05,4700.0,4829.9,4628.0,4800.95,4756.144803682444,54529,5318,259347820.0,7842.0,14.38,201.9,100.95,1612463400.0
2021-02-04,4699.0,4705.0,4622.0,4665.7,4653.046666124353,73758,4842,343199416.0,47512.0,64.42,83.0,-33.3,1612377000.0
2021-02-03,4570.0,4759.1,4548.3,4650.75,4675.827389665115,135270,14599,632499171.0,27063.0,20.01,210.8,80.75,1612290600.0
2021-02-02,4442.0,4527.35,4382.0,4484.25,4454.690554322156,113057,13150,503633950.0,19419.0,17.18,145.35,42.25,1612204200.0
2021-02-01,4577.2,4577.2,4395.0,4428.6,4435.141554557233,82583,8955,366267295.0,14355.0,17.38,182.2,-148.6,1612117800.0
2021-01-29,4882.15,4916.95,4550.0,4598.65,4716.21573939756,93752,13165,442154658.0,20078.0,21.42,366.95,-283.5,1611858600.0
2021-01-28,4840.0,4902.3,4776.25,4876.35,4866.469942764844,56958,3021,277184395.0,37567.0,65.96,126.05,36.35,1611772200.0
2021-01-27,5100.0,5100.0,4835.65,4908.85,4938.133731822642,22418,3366,110703082.0,5416.0,24.16,264.35,-191.15,1611685800.0
2021-01-25,5059.65,5126.0,4960.1,5082.1,5049.877532793748,35830,3717,180937112.0,4697.0,13.11,165.9,22.45,1611513000.0
2021-01-22,5079.0,5099.95,4985.0,5033.8,5036.978390983289,38595,4732,194402181.0,7276.0,18.85,114.95,-45.2,1611253800.0
2021-01-21,5130.0,5138.0,5033.8,5052.65,5080.199559433417,243777,1890,1238435808.0,2635.0,1.08,104.2,-77.35,1611167400.0
2021-01-20,5118.0,5159.55,5068.95,5078.65,5111.866341165701,19662,2102,100509516.0,2697.0,13.72,90.6,-39.35,1611081000.0
2021-01-19,5075.0,5103.35,5038.55,5086.95,5066.229790726304,21933,2801,111117618.0,4501.0,20.52,64.8,11.95,1610994600.0
2021-01-18,5212.0,5281.0,5036.0,5052.8,5104.2515446545585,21364,3122,109047230.0,5016.0,23.48,245.0,-159.2,1610908200.0
2021-01-15,5309.95,5309.95,5196.5,5207.6,5239.112271686311,17903,2849,93795827.0,5656.0,31.59,113.45,-102.35,1610649000.0
2021-01-14,5300.0,5327.2,5265.2,5309.95,5287.071127146896,47394,1871,250575449.0,37727.0,79.6,62.0,9.95,1610562600.0
2021-01-13,5356.8,5361.15,5234.55,5291.1,5291.516301179424,22299,3229,117995522.0,5537.0,24.83,126.6,-65.7,1610476200.0
2021-01-12,5427.0,5443.35,5335.0,5356.8,5382.526404189101,20243,2092,108958482.0,3295.0,16.28,108.35,-70.2,1610389800.0
