Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-03-12,336.9,339.68,334.0,335.77,336.8176510067114,29800,131,10037166.0,20200,67.79,5.68,-1.13,1615487400.0,0,,,,0.6358880180577129,0.04,-6.453822557107536,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,,0,,,,,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2021-03-10,335.0,336.2,330.0,334.04,333.7295744680852,18800,85,6274116.0,9200,48.94,6.2,-0.96,1615314600.0,0,-0.515233642076407,,,0.6358880180577129,0.04,-5.969344988624115,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,336.9,339.68,334.0,335.77,-0.0056396556841792145,-0.010244936410739572,-0.011976047904191617,-0.0051523364207640985,,,,,-0.009168392836290668,-0.3691275167785235,-0.3511450381679389,-0.3749116035343044,-0.5445544554455446,-0.2780646112996018,0.09154929577464797,-0.15044247787610615,,0.0,2,0,0.028904400233695258,-0.014793341502047124,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,,0,,,,,1.0,0.9948476635792359,193.08670520231647,1.0,0.9948476635792359,193.08670520231647,1.0,0.9948476635792359,193.08670520231647,1.0,0.9948476635792359,193.08670520231647,1.0,0.9948476635792359,193.08670520231647
2021-03-09,329.99,336.4,329.99,334.61,332.36506849315066,14600,65,4852530.0,9400,64.38,6.41,4.62,1615228200.0,0,0.1706382469165435,,,0.6346671777523232,0.05,-6.1295239233734815,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,335.0,336.2,330.0,334.04,-0.014955223880596988,0.0005948839976204302,-3.0303030303002743e-05,0.001706382469165349,-0.0056396556841792145,-0.010244936410739572,-0.011976047904191617,-0.0051523364207640985,-0.004088657641772913,-0.22340425531914893,-0.23529411764705882,-0.2265794894452063,0.021739130434782608,0.3154883530854107,0.03387096774193548,-5.8125,,-0.0019198982693819392,1,0,0.013683466068079228,-0.013498756294364027,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,-0.001703475688114501,0.001706382469165349,,0,,,,,1.0017063824691654,0.9965452541918576,193.4161849711026,1.0017063824691654,0.9965452541918576,193.4161849711026,1.0017063824691654,0.9965452541918576,193.4161849711026,1.0017063824691654,0.9965452541918576,193.4161849711026,1.0017063824691654,0.9965452541918576,193.4161849711026
2021-03-08,327.5,331.89,326.97,329.66,329.9915277777778,14400,65,4751878.0,8600,59.72,4.92,2.16,1615141800.0,0,-1.479334150204714,,,0.6333576481348081,0.05,-4.720014560456232,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,329.99,336.4,329.99,334.61,-0.007545683202521316,-0.013406658739595694,-0.0091517924785599,-0.014793341502047124,-0.014955223880596988,0.0005948839976204302,-3.0303030303002743e-05,0.001706382469165349,-0.007141366347955416,-0.0136986301369863,0.0,-0.020742169548668428,-0.0851063829787234,-0.0723827275551413,-0.2324492979719189,-0.5324675324675324,,-0.002063332819813963,0,1,-0.013109580311352512,0.013283724362719454,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.0074065279997335065,0.007495053415942401,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.0074065279997335065,0.007495053415942401,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.0074065279997335065,0.007495053415942401,,0,,,,,1.0,0.9818030199243531,53.95417348608876,1.0,0.9818030199243531,53.95417348608876,1.0,0.9818030199243531,53.95417348608876,1.0,0.9818030199243531,53.95417348608876,1.0,0.9818030199243531,53.95417348608876
2021-03-05,326.8,329.23,322.15,325.21,324.76549295774646,14200,64,4611670.0,10400,73.24,7.08,-1.59,1614882600.0,0,-1.3498756294364034,,,0.6328395281062916,0.04,-3.416254112727146,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327.5,331.89,326.97,329.66,-0.002137404580152637,-0.008014703666877484,-0.014741413585344374,-0.013498756294364027,-0.007545683202521316,-0.013406658739595694,-0.0091517924785599,-0.014793341502047124,-0.015836875738066285,-0.013888888888888888,-0.015384615384615385,-0.02950580801948198,0.20930232558139536,0.22638981915606154,0.4390243902439025,-1.736111111111111,,-0.0008180528490376698,1,0,0.00980602457634906,-0.009710800230631473,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.0074065279997335065,0.007495053415942401,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.0074065279997335065,0.007495053415942401,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.0074065279997335065,0.007495053415942401,,0,,,,,1.0,0.9685499002293236,30.796401515151505,1.0,0.9685499002293236,30.796401515151505,1.0,0.9685499002293236,30.796401515151505,1.0,0.9685499002293236,30.796401515151505,1.0,0.9685499002293236,30.796401515151505
2021-03-04,325.0,330.98,323.0,329.53,325.5812213740458,26200,120,8530228.0,17400,66.41,7.98,4.53,1614796200.0,0,1.3283724362719518,,,0.6321892597580825,0.04,-4.682426486207614,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,326.8,329.23,322.15,325.21,-0.005507955936352543,0.005315432979983598,0.002638522427440704,0.013283724362719454,-0.002137404580152637,-0.008014703666877484,-0.014741413585344374,-0.013498756294364027,0.002511745964357983,0.8450704225352113,0.875,0.8497047707229702,0.6730769230769231,-0.09325505188421626,0.12711864406779666,-3.849056603773585,,-0.0010275406628833695,0,1,-0.0115405585509178,0.011675298011215649,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,,0,,,,,1.0132837243627195,0.9814158501355094,31.205492424242415,1.0132837243627195,0.9814158501355094,31.205492424242415,1.0132837243627195,0.9814158501355094,31.205492424242415,1.0132837243627195,0.9814158501355094,31.205492424242415,1.0132837243627195,0.9814158501355094,31.205492424242415
2021-03-03,328.4,331.0,323.0,326.33,327.6075714285715,28000,132,9173012.0,17800,63.57,8.0,-2.07,1614709800.0,0,-0.9710800230631422,,,0.631498113681642,0.05,-3.747740017773405,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,325.0,330.98,323.0,329.53,0.010461538461538392,6.0426611879816936e-05,0.0,-0.009710800230631473,-0.005507955936352543,0.005315432979983598,0.002638522427440704,0.013283724362719454,0.006223792778876768,0.06870229007633588,0.1,0.07535367167208191,0.022988505747126436,-0.04276464387893384,0.0025062656641603475,-1.4569536423841059,,-0.0010932581750992966,2,0,0.027161569335117017,-0.005755134185496993,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,,0,,,,,1.0034439285384829,0.9718855168716681,30.902462121212114,1.0034439285384829,0.9718855168716681,30.902462121212114,1.0034439285384829,0.9718855168716681,30.902462121212114,1.0034439285384829,0.9718855168716681,30.902462121212114,1.0034439285384829,0.9718855168716681,30.902462121212114
2021-03-02,329.0,335.6,329.0,330.14,331.82539267015704,38200,163,12675730.0,24000,62.83,6.6,1.14,1614623400.0,0,1.1675298011215585,,,0.6305228940405759,0.04,-4.858544859756453,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,328.4,331.0,323.0,326.33,0.0018270401948843567,0.01389728096676744,0.018575851393188854,0.011675298011215649,0.010461538461538392,6.0426611879816936e-05,0.0,-0.009710800230631473,0.012874614659219446,0.36428571428571427,0.23484848484848486,0.3818503671422211,0.34831460674157305,-0.011640711027214127,-0.17500000000000004,-1.5507246376811594,,-0.0015442954142499618,1,0,0.021250116673407746,-0.020807945405800585,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008784538183461603,0.008888468281033483,,0,,,,,1.0151594354417146,0.9832325699139292,31.263257575757567,1.0151594354417146,0.9832325699139292,31.263257575757567,1.0151594354417146,0.9832325699139292,31.263257575757567,1.0151594354417146,0.9832325699139292,31.263257575757567,1.0151594354417146,0.9832325699139292,31.263257575757567
2021-03-01,322.0,329.59,319.0,328.24,323.95396551724133,34800,145,11273598.0,25000,71.84,10.59,6.24,1614537000.0,0,-0.5755134185497002,,,0.6296848775643877,0.05,-4.307823543748468,,,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,329.0,335.6,329.0,330.14,-0.02127659574468085,-0.01790822407628143,-0.030395136778115502,-0.005755134185496993,0.0018270401948843567,0.01389728096676744,0.018575851393188854,0.011675298011215649,-0.023721593726071816,-0.08900523560209424,-0.11042944785276074,-0.1106154832897198,0.041666666666666664,0.14340283304154075,0.6045454545454546,4.473684210526317,,-0.0013290817575519602,0,2,-0.006982420366422563,0.0266015369776919,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008334008729201843,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008334008729201843,0.008888468281033483,-0.001703475688114501,0.013283724362719454,-0.013109580311352512,0.001706382469165349,-0.008334008729201843,0.008888468281033483,,0,,,,,1.009317056671074,0.9809629120468605,34.91914893617009,1.009317056671074,0.9775739345385235,31.08333333333333,1.009317056671074,0.9775739345385235,31.08333333333333,1.009317056671074,0.9775739345385235,31.08333333333333,1.009317056671074,0.9775739345385235,31.08333333333333
2021-02-26,321.0,326.79,318.51,321.41,321.0639100346021,57800,242,18557494.0,44800,77.51,8.28,0.41,1614277800.0,0,-2.0807945405800554,19371.25,-3.0984485246852933,0.6284827071373391,0.04,-2.274353629320802,0.0,-2.289214321035309,314.1,479.97,165.87,,,,,,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.0,329.59,319.0,328.24,-0.003105590062111801,-0.008495403379956778,-0.0015360501567398405,-0.020807945405800585,-0.02127659574468085,-0.01790822407628143,-0.030395136778115502,-0.005755134185496993,-0.008921191867569307,0.6609195402298851,0.6689655172413793,0.6461021583348989,0.792,0.07892538975501115,-0.21813031161473093,-0.9342948717948718,,-0.001909161979081663,0,1,-0.01906291671717773,0.01943337349769816,-0.001703475688114501,0.01943337349769816,-0.01906291671717773,0.001706382469165349,-0.01047979032679702,0.011524694585199653,-0.001703475688114501,0.01943337349769816,-0.01906291671717773,0.001706382469165349,-0.01047979032679702,0.011524694585199653,-0.001703475688114501,0.01943337349769816,-0.01906291671717773,0.001706382469165349,-0.01047979032679702,0.011524694585199653,,0,,,,,1.0,0.9605510893278743,24.349242424242448,1.0,0.9572326294785122,22.382311977715947,1.0,0.9572326294785122,22.382311977715947,1.0,0.9572326294785122,22.382311977715947,1.0,0.9572326294785122,22.382311977715947
