Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,133.15,138.75,129.35,129.35,133.45864661654136,532,45,71000.0,531,99.81,9.4,-3.8,1619116200.0
2021-04-22,135.05,135.05,131.9,133.5,132.2240566037736,424,20,56063.0,402,94.81,3.15,-1.55,1619029800.0
2021-04-20,134.95,138.2,132.5,132.85,134.73728813559322,118,8,15899.0,117,99.15,5.7,-2.1,1618857000.0
2021-04-19,135.15,136.3,131.1,134.3,132.17226890756302,238,35,31457.0,178,74.79,5.2,-0.85,1618770600.0
2021-04-16,137.1,143.9,133.0,136.8,137.10573546625048,2563,97,351402.0,1983,77.37,10.9,-0.3,1618511400.0
2021-04-15,141.05,141.85,138.0,138.0,140.77142857142857,140,14,19708.0,139,99.29,3.85,-3.05,1618425000.0
2021-04-13,138.0,147.0,138.0,139.4,143.5530090684254,6065,260,870649.0,3358,55.37,9.0,1.4,1618252200.0
2021-04-12,142.8,148.95,132.85,137.2,137.30393964794635,5965,137,819018.0,4944,82.88,16.1,-5.6,1618165800.0
2021-04-09,128.0,149.0,128.0,139.7,137.90604076226913,13591,505,1874281.0,8556,62.95,21.0,11.7,1617906600.0
2021-04-08,125.9,129.85,123.25,126.1,127.09326424870466,772,36,98116.0,593,76.81,6.6,0.2,1617820200.0
2021-04-07,122.1,130.45,122.1,130.0,127.18424787133397,4228,44,537735.0,504,11.92,8.35,7.9,1617733800.0
2021-04-06,129.0,130.0,126.7,128.0,128.30061349693253,326,33,41826.0,248,76.07,3.3,-1.0,1617647400.0
2021-04-05,129.95,130.05,128.0,130.05,129.33333333333331,3,3,388.0,2,66.67,2.05,0.1,1617561000.0
2021-04-01,127.05,132.0,127.05,130.0,131.02523659305993,951,23,124605.0,951,100.0,4.95,2.95,1617215400.0
2021-03-31,121.05,128.5,121.05,125.55,125.05701754385964,456,31,57026.0,386,84.65,7.45,4.5,1617129000.0
2021-03-30,123.35,127.25,120.6,125.1,123.385510996119,773,40,95377.0,626,80.98,6.65,1.75,1617042600.0
2021-03-26,135.4,135.4,122.35,124.05,128.29462571976967,1042,65,133683.0,779,74.76,13.05,-11.35,1616697000.0
2021-03-25,128.0,128.0,122.3,122.3,122.75862068965516,203,9,24920.0,200,98.52,5.7,-5.7,1616610600.0
2021-03-24,124.0,131.5,122.0,124.5,123.08210526315789,950,50,116928.0,829,87.26,9.5,0.5,1616524200.0
2021-03-23,131.0,133.0,128.0,129.85,130.94,350,26,45829.0,296,84.57,5.0,-1.15,1616437800.0
2021-03-22,125.65,131.8,124.15,130.75,128.27946257197695,2605,94,334168.0,2025,77.74,7.65,5.1,1616351400.0
2021-03-19,123.1,124.05,120.0,123.25,122.21036269430051,965,61,117933.0,638,66.11,4.05,0.15,1616092200.0
2021-03-18,126.85,134.7,123.0,125.05,128.88959510357816,4248,320,547523.0,2205,51.91,11.7,-1.8,1616005800.0
2021-03-17,126.75,127.0,125.3,126.85,125.96153846153847,338,26,42575.0,317,93.79,1.7,0.1,1615919400.0
2021-03-16,127.25,127.25,126.75,126.75,127.0,40,5,5080.0,40,100.0,0.5,-0.5,1615833000.0
2021-03-15,127.0,127.9,126.1,126.25,127.14744232698094,997,57,126766.0,721,72.32,1.8,-0.75,1615746600.0
2021-03-12,129.75,129.75,127.05,127.05,128.17167381974247,233,15,29864.0,233,100.0,2.7,-2.7,1615487400.0
2021-03-10,128.6,128.6,125.2,128.5,127.44957983193277,476,15,60666.0,476,100.0,3.4,-0.1,1615314600.0
2021-03-09,129.8,132.0,127.05,127.05,128.50387596899225,387,42,49731.0,269,69.51,4.95,-2.75,1615228200.0
2021-03-08,132.95,133.65,130.0,130.0,131.68382597143807,3011,101,396500.0,915,30.39,3.65,-2.95,1615141800.0
2021-03-05,134.8,134.8,129.0,130.0,131.7796833773087,3790,249,499445.0,2444,64.49,5.8,-4.8,1614882600.0
2021-03-04,132.45,132.45,132.0,132.0,132.03333333333333,270,11,35649.0,270,100.0,0.45,-0.45,1614796200.0
2021-03-03,133.4,135.5,129.6,129.9,132.34122712594188,2787,77,368835.0,750,26.91,5.9,-3.5,1614709800.0
2021-03-02,131.0,135.0,131.0,132.05,133.72439478584727,537,40,71810.0,454,84.54,4.0,1.05,1614623400.0
2021-03-01,129.15,130.85,124.05,129.1,127.07630331753553,4220,192,536262.0,1281,30.36,6.8,-0.05,1614537000.0
2021-02-26,126.1,129.15,126.1,128.7,128.67587476979742,543,21,69871.0,543,100.0,3.05,2.6,1614277800.0
2021-02-25,128.55,129.5,128.55,129.5,128.98571428571427,280,27,36116.0,229,81.79,0.95,0.95,1614191400.0
2021-02-24,128.3,131.0,128.25,128.25,128.65271317829456,645,41,82981.0,645,100.0,2.75,-0.05,1614105000.0
2021-02-23,123.65,128.85,123.65,128.3,127.67489711934157,243,38,31025.0,234,96.3,5.2,4.65,1614018600.0
2021-02-22,129.45,129.45,126.5,127.5,127.38141025641023,312,36,39743.0,272,87.18,2.95,-1.95,1613932200.0
2021-02-19,130.05,130.05,128.5,128.5,128.62087912087912,364,34,46818.0,356,97.8,1.55,-1.55,1613673000.0
2021-02-18,129.2,129.4,129.0,129.0,129.1033210332103,271,9,34987.0,271,100.0,0.4,-0.2,1613586600.0
2021-02-17,127.4,128.0,126.85,128.0,127.63618901267768,2603,105,332237.0,2162,83.06,1.15,0.6,1613500200.0
2021-02-16,128.2,129.6,128.0,128.2,128.5633124699085,2077,164,267026.0,1686,81.17,1.6,0.0,1613413800.0
2021-02-15,130.0,130.05,128.25,128.7,128.9223163841808,708,53,91277.0,492,69.49,1.8,-1.3,1613327400.0
2021-02-12,133.2,133.2,129.95,130.0,130.52532123960697,2646,238,345370.0,1877,70.94,3.25,-3.2,1613068200.0
2021-02-11,132.7,133.35,130.95,131.25,131.7008913832948,3029,148,398922.0,2946,97.26,2.4,-1.45,1612981800.0
2021-02-10,135.0,135.0,129.0,130.6,132.24519572953736,2810,215,371609.0,2324,82.7,6.0,-4.4,1612895400.0
2021-02-09,134.95,135.4,134.0,134.7,135.09264305177112,734,46,99158.0,665,90.6,1.4,-0.25,1612809000.0
2021-02-08,134.9,138.75,133.55,134.9,135.11735941320293,409,38,55263.0,291,71.15,5.2,0.0,1612722600.0
2021-02-05,135.95,135.95,134.25,135.0,135.1548913043478,368,49,49737.0,355,96.47,1.7,-0.95,1612463400.0
2021-02-04,134.7,139.45,134.0,136.1,135.991452991453,468,40,63644.0,374,79.91,5.45,1.4,1612377000.0
