Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,5.09,5.61,5.09,5.61,5.136363636363636,110,3,565.0,110.0,100.0,0.52,0.52,1619116200.0
2021-04-22,5.35,5.35,5.35,5.35,5.348101265822785,158,3,845.0,158.0,100.0,0.0,0.0,1619029800.0
2021-04-20,5.1,5.1,5.1,5.1,5.0,1,1,5.0,1.0,100.0,0.0,0.0,1618857000.0
2021-04-19,4.86,4.86,4.86,4.86,4.851851851851852,81,2,393.0,81.0,100.0,0.0,0.0,1618770600.0
2021-04-16,4.63,4.63,4.63,4.63,4.63,500,1,2315.0,500.0,100.0,0.0,0.0,1618511400.0
2021-04-07,3.99,4.41,3.99,4.41,4.077966101694916,590,4,2406.0,590.0,100.0,0.42,0.42,1617733800.0
2021-04-06,4.2,4.2,4.2,4.2,4.199339207048458,908,4,3813.0,908.0,100.0,0.0,0.0,1617647400.0
2021-04-01,4.0,4.0,4.0,4.0,4.0,117,2,468.0,117.0,100.0,0.0,0.0,1617215400.0
2021-03-30,3.81,3.81,3.81,3.81,3.8096828046744577,1198,6,4564.0,1198.0,100.0,0.0,0.0,1617042600.0
2021-03-26,3.63,3.63,3.63,3.63,3.63,100,1,363.0,100.0,100.0,0.0,0.0,1616697000.0
2021-03-25,3.46,3.46,3.46,3.46,3.46,1650,1,5709.0,1650.0,100.0,0.0,0.0,1616610600.0
2021-03-23,3.3,3.3,3.3,3.3,3.3,300,1,990.0,300.0,100.0,0.0,0.0,1616437800.0
2021-03-22,3.15,3.15,3.15,3.15,3.149046793760832,577,2,1817.0,577.0,100.0,0.0,0.0,1616351400.0
2021-03-18,3.0,3.0,3.0,3.0,3.0,100,1,300.0,100.0,100.0,0.0,0.0,1616005800.0
2021-03-17,2.92,2.92,2.92,2.92,2.92,500,1,1460.0,500.0,100.0,0.0,0.0,1615919400.0
2021-03-16,2.79,2.79,2.79,2.79,2.79,1100,3,3069.0,1100.0,100.0,0.0,0.0,1615833000.0
2021-03-15,2.66,2.66,2.66,2.66,2.64,25,1,66.0,25.0,100.0,0.0,0.0,1615746600.0
2021-03-10,2.66,2.66,2.66,2.66,2.6573705179282867,251,2,667.0,251.0,100.0,0.0,0.0,1615314600.0
2021-03-04,2.54,2.54,2.54,2.54,2.54,700,3,1778.0,700.0,100.0,0.0,0.0,1614796200.0
2021-02-26,2.42,2.42,2.42,2.42,2.415841584158416,101,2,244.0,101.0,100.0,0.0,0.0,1614277800.0
2021-02-23,2.31,2.31,2.31,2.31,2.31,100,1,231.0,100.0,100.0,0.0,0.0,1614018600.0
2021-02-17,2.38,2.38,2.38,2.38,2.38,600,2,1428.0,600.0,100.0,0.0,0.0,1613500200.0
2021-02-16,2.27,2.27,2.27,2.27,2.27,100,1,227.0,100.0,100.0,0.0,0.0,1613413800.0
2021-02-15,2.34,2.34,2.34,2.34,2.34,200,1,468.0,200.0,100.0,0.0,0.0,1613327400.0
2021-02-11,2.23,2.44,2.23,2.44,2.3611940298507466,1675,5,3955.0,1675.0,100.0,0.21,0.21,1612981800.0
2021-02-10,2.33,2.33,2.33,2.33,2.33,1000,1,2330.0,1000.0,100.0,0.0,0.0,1612895400.0
2021-02-09,2.45,2.45,2.45,2.45,2.45,2000,4,4900.0,2000.0,100.0,0.0,0.0,1612809000.0
2021-02-05,2.56,2.57,2.56,2.57,2.5609090909090906,1100,2,2817.0,1100.0,100.0,0.01,0.01,1612463400.0
2021-02-03,2.69,2.69,2.69,2.69,2.69,200,2,538.0,200.0,100.0,0.0,0.0,1612290600.0
2021-02-01,2.57,2.57,2.57,2.57,2.57,100,1,257.0,100.0,100.0,0.0,0.0,1612117800.0
2021-01-28,2.45,2.45,2.45,2.45,2.45,100,1,245.0,100.0,100.0,0.0,0.0,1611772200.0
2021-01-25,2.36,2.36,2.36,2.36,2.36,100,1,236.0,100.0,100.0,0.0,0.0,1611513000.0
2021-01-22,2.37,2.37,2.37,2.37,2.3691056910569106,615,6,1457.0,615.0,100.0,0.0,0.0,1611253800.0
2021-01-21,2.26,2.26,2.26,2.26,2.2333333333333334,30,1,67.0,30.0,100.0,0.0,0.0,1611167400.0
2021-01-20,2.35,2.35,2.35,2.35,2.35,500,1,1175.0,500.0,100.0,0.0,0.0,1611081000.0
2021-01-19,2.38,2.38,2.38,2.38,2.38,1100,4,2618.0,1100.0,100.0,0.0,0.0,1610994600.0
2021-01-14,2.5,2.5,2.5,2.5,2.5,50,1,125.0,50.0,100.0,0.0,0.0,1610562600.0
2021-01-11,2.89,2.89,2.63,2.63,2.877142857142857,1050,2,3021.0,1050.0,100.0,0.26,-0.26,1610303400.0
2021-01-08,2.66,2.76,2.66,2.76,2.717021276595745,470,5,1277.0,470.0,100.0,0.1,0.1,1610044200.0
2021-01-06,2.63,2.63,2.63,2.63,2.625,40,1,105.0,40.0,100.0,0.0,0.0,1609871400.0
2021-01-05,2.75,2.75,2.75,2.75,2.75,100,1,275.0,100.0,100.0,0.0,0.0,1609785000.0
2021-01-04,2.88,2.88,2.88,2.88,2.88,100,1,288.0,100.0,100.0,0.0,0.0,1609698600.0
2020-12-31,3.31,3.31,3.01,3.01,3.085,2000,4,6170.0,2000.0,100.0,0.3,-0.3,1609353000.0
2020-12-30,3.16,3.16,3.16,3.16,3.1592760180995474,1105,2,3491.0,1105.0,100.0,0.0,0.0,1609266600.0
2020-12-28,3.01,3.01,3.01,3.01,3.01,400,2,1204.0,400.0,100.0,0.0,0.0,1609093800.0
2020-12-24,3.01,3.01,3.01,3.01,3.01,200,1,602.0,200.0,100.0,0.0,0.0,1608748200.0
2020-12-23,3.01,3.01,3.01,3.01,3.0,11,1,33.0,11.0,100.0,0.0,0.0,1608661800.0
2020-12-18,3.12,3.12,3.12,3.12,3.12,100,2,312.0,100.0,100.0,0.0,0.0,1608229800.0
2020-12-16,2.85,2.99,2.85,2.99,2.9122222222222223,900,3,2621.0,900.0,100.0,0.14,0.14,1608057000.0
2020-12-15,2.85,2.85,2.85,2.85,2.8490909090909087,550,2,1567.0,550.0,100.0,0.0,0.0,1607970600.0
2020-12-14,2.85,2.85,2.85,2.85,2.85,900,2,2565.0,900.0,100.0,0.0,0.0,1607884200.0
2020-12-10,2.87,2.87,2.87,2.87,2.87,500,1,1435.0,500.0,100.0,0.0,0.0,1607538600.0
2020-12-09,2.9,2.9,2.9,2.9,2.9,600,2,1740.0,600.0,100.0,0.0,0.0,1607452200.0
2020-12-04,2.95,2.95,2.95,2.95,2.933333333333333,15,1,44.0,15.0,100.0,0.0,0.0,1607020200.0
2020-12-02,2.94,2.94,2.94,2.94,2.94,100,3,294.0,100.0,100.0,0.0,0.0,1606847400.0
2020-11-27,2.8,2.8,2.8,2.8,2.8,160,1,448.0,160.0,100.0,0.0,0.0,1606415400.0
2020-11-26,2.8,2.8,2.8,2.8,2.8,840,3,2352.0,840.0,100.0,0.0,0.0,1606329000.0
2020-11-25,2.83,2.83,2.83,2.83,2.83,500,1,1415.0,500.0,100.0,0.0,0.0,1606242600.0
2020-11-23,2.7,2.7,2.7,2.7,2.7,1000,1,2700.0,1000.0,100.0,0.0,0.0,1606069800.0
2020-11-20,2.7,2.7,2.7,2.7,2.7,500,1,1350.0,500.0,100.0,0.0,0.0,1605810600.0
2020-11-13,2.85,2.85,2.84,2.84,2.8466666666666662,300,3,854.0,300.0,100.0,0.01,-0.01,1605205800.0
2020-11-11,2.85,2.85,2.85,2.85,2.85,100,1,285.0,100.0,100.0,0.0,0.0,1605033000.0
2020-11-06,2.84,2.84,2.84,2.84,2.84,200,2,568.0,200.0,100.0,0.0,0.0,1604601000.0
2020-10-29,2.98,2.98,2.98,2.98,2.98,100,1,298.0,100.0,100.0,0.0,0.0,1603909800.0
2020-10-22,2.85,3.13,2.85,3.13,2.99,200,2,598.0,100.0,50.0,0.28,0.28,1603305000.0
2020-10-19,2.99,2.99,2.99,2.99,2.9891936824605154,1203,2,3596.0,1203.0,100.0,0.0,0.0,1603045800.0
2020-10-14,2.99,2.99,2.99,2.99,2.99,500,2,1495.0,500.0,100.0,0.0,0.0,1602613800.0
2020-10-13,3.14,3.14,3.14,3.14,3.14,300,1,942.0,300.0,100.0,0.0,0.0,1602527400.0
2020-10-12,3.29,3.29,3.29,3.29,3.2857142857142856,105,2,345.0,105.0,100.0,0.0,0.0,1602441000.0
2020-10-09,3.46,3.46,3.46,3.46,3.46,300,1,1038.0,300.0,100.0,0.0,0.0,1602181800.0
2020-10-08,3.64,3.64,3.64,3.64,3.64,250,1,910.0,250.0,100.0,0.0,0.0,1602095400.0
2020-09-23,3.64,3.64,3.64,3.64,3.64,100,2,364.0,100.0,100.0,0.0,0.0,1600799400.0
2020-09-22,3.64,3.64,3.64,3.64,3.64,1175,6,4277.0,1175.0,100.0,0.0,0.0,1600713000.0
2020-09-21,3.31,3.47,3.31,3.47,3.4693877551020407,1029,3,3570.0,1029.0,100.0,0.16,0.16,1600626600.0
2020-09-18,3.31,3.31,3.31,3.31,3.31,500,2,1655.0,500.0,100.0,0.0,0.0,1600367400.0
2020-09-17,3.16,3.16,3.16,3.16,3.16,1000,2,3160.0,1000.0,100.0,0.0,0.0,1600281000.0
