Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-04-06,4.15,4.39,4.07,4.14,4.209919124643196,8408.0,26.0,35397.0,8408.0,100.0,0.32,-0.01,1617647400.0,0,,,,2.4954401622359004e-06,,274393.71980676334,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,,,,,,,,,,,,,,,,,,,,,,,0,1,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2021-04-05,4.4,4.4,4.06,4.2,4.224456466265183,9797.0,27.0,41387.0,9797.0,100.0,0.34,-0.2,1617561000.0,0,1.449275362318847,,,2.4954401622359004e-06,0.03,270472.38095238095,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.15,4.39,4.07,4.14,0.0602409638554216,0.0022779043280183,-0.0024570024570026,0.0144927536231885,,,,,0.0034531166019058,0.1651998097050428,0.0384615384615384,0.1692233805124728,0.1651998097050428,0.0,0.0625,19.0,,0.0,2,0,0.0707070707070707,-0.0235849056603774,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0144927536231885,1.0,69.99999999999942,1.0144927536231885,1.0,69.99999999999942,1.0144927536231885,1.0,69.99999999999942,1.0144927536231885,1.0,69.99999999999942,1.0144927536231885,1.0,69.99999999999942
2021-04-01,4.14,4.31,4.14,4.24,4.1999238385377,5252.0,14.0,22058.0,5252.0,100.0,0.17,0.1,1617215400.0,0,0.952380952380949,,,2.4945120850848914e-06,0.02,267919.8113207547,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.4,4.4,4.06,4.2,-0.0590909090909092,-0.0204545454545456,0.0197044334975369,0.0095238095238095,0.0602409638554216,0.0022779043280183,-0.0024570024570026,0.0144927536231885,-0.0058072861972636,-0.4639175257731959,-0.4814814814814814,-0.4670307101263682,-0.4639175257731959,0.0,-0.5,-1.5000000000000002,,-0.0003719091986471,1,0,0.0454545454545453,-0.0434782608695651,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0094339622641509,0.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0241545893719808,1.0,42.39999999999978,1.0241545893719808,1.0,42.39999999999978,1.0241545893719808,1.0,42.39999999999978,1.0241545893719808,1.0,42.39999999999978,1.0241545893719808,1.0,42.39999999999978
2021-03-31,3.81,4.15,3.81,4.14,4.1301261829653,3804.0,21.0,15711.0,3804.0,100.0,0.34,0.33,1617129000.0,0,-2.358490566037752,,,2.4935840298508587e-06,0.03,274393.71980676334,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.14,4.31,4.14,4.24,-0.0797101449275361,-0.0371229698375868,-0.0797101449275361,-0.0235849056603774,-0.0590909090909092,-0.0204545454545456,0.0197044334975369,0.0095238095238095,-0.0166187907818588,-0.2757044935262757,0.5,-0.2877414090126031,-0.2757044935262757,0.0,1.0,2.3,,-0.000372038780482,0,4,-0.0050251256281407,0.1262626262626262,-0.0050251256281407,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0072295439461458,0.0095238095238095,-0.0050251256281407,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0072295439461458,0.0095238095238095,-0.0050251256281407,0.0095238095238095,-0.0094339622641509,0.0095238095238095,-0.0072295439461458,0.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9764150943396224,41.39999999999978,1.0,0.9764150943396224,41.39999999999978,1.0,0.9764150943396224,41.39999999999978,1.0,0.9764150943396224,41.39999999999978,1.0,0.9764150943396224,41.39999999999978
2021-03-30,3.96,4.17,3.8,3.96,3.949213753667896,13291.0,26.0,52489.0,13291.0,100.0,0.37,0.0,1617042600.0,0,-4.347826086956519,,,2.49265614129378e-06,0.02,286870.7070707071,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,3.81,4.15,3.81,4.14,0.0393700787401574,0.0048192771084336,-0.0026246719160105,-0.0434782608695651,-0.0797101449275361,-0.0371229698375868,-0.0797101449275361,-0.0235849056603774,-0.0438031239925737,2.493953732912724,0.238095238095238,2.340907644325632,2.493953732912724,0.0,0.0882352941176469,-1.0,,-0.0003721104025255,0,3,-0.0339805825242718,0.1206030150753768,-0.0050251256281407,0.0095238095238095,-0.0339805825242718,0.0095238095238095,-0.0161465568055211,0.0095238095238095,-0.0050251256281407,0.0095238095238095,-0.0339805825242718,0.0095238095238095,-0.0161465568055211,0.0095238095238095,-0.0050251256281407,0.0095238095238095,-0.0339805825242718,0.0095238095238095,-0.0161465568055211,0.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9339622641509432,14.14285714285713,1.0,0.9339622641509432,14.14285714285713,1.0,0.9339622641509432,14.14285714285713,1.0,0.9339622641509432,14.14285714285713,1.0,0.9339622641509432,14.14285714285713
2021-03-26,4.12,4.27,3.95,3.98,4.038647100211077,19898.0,64.0,80361.0,19898.0,100.0,0.32,-0.14,1616697000.0,0,0.5050505050504972,,,2.491728370144607e-06,0.02,285428.64321608044,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,3.96,4.17,3.8,3.96,0.0404040404040404,0.0239808153477217,0.0394736842105264,0.005050505050505,0.0393700787401574,0.0048192771084336,-0.0026246719160105,-0.0434782608695651,0.0226458612072132,0.4971033029869837,1.4615384615384617,0.5310064965992874,0.4971033029869837,0.0,-0.1351351351351351,-inf,,-0.0003722018186957,0,2,-0.0373831775700934,0.0825242718446601,-0.0050251256281407,0.0095238095238095,-0.0373831775700934,0.0095238095238095,-0.0214557119966642,0.0095238095238095,-0.0050251256281407,0.0095238095238095,-0.0373831775700934,0.0095238095238095,-0.0214557119966642,0.0095238095238095,-0.0050251256281407,0.0095238095238095,-0.0373831775700934,0.0095238095238095,-0.0214557119966642,0.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.005050505050505,0.9386792452830188,14.2142857142857,1.005050505050505,0.9386792452830188,14.2142857142857,1.005050505050505,0.9386792452830188,14.2142857142857,1.005050505050505,0.9386792452830188,14.2142857142857,1.005050505050505,0.9386792452830188,14.2142857142857
2021-03-25,4.1,4.49,4.07,4.12,4.124580800670719,38168.0,57.0,157427.0,38168.0,100.0,0.42,0.02,1616610600.0,0,3.5175879396984966,,,2.490800335313744e-06,0.02,275726.213592233,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.12,4.27,3.95,3.98,-0.0048543689320389,0.0515222482435598,0.030379746835443,0.0351758793969849,0.0404040404040404,0.0239808153477217,0.0394736842105264,0.005050505050505,0.0212778433785786,0.9181827319328576,-0.109375,0.9589975236744192,0.9181827319328576,0.0,0.3124999999999999,-1.1428571428571428,,-0.0003724462272785,0,1,-0.0403587443946187,0.042056074766355,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0252363184762551,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0252363184762551,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0252363184762551,0.0257899421450823,0.0,0.0,0.0,0.0,0.0,0.0,1.0404040404040404,0.9716981132075472,14.7142857142857,1.0404040404040404,0.9716981132075472,14.7142857142857,1.0404040404040404,0.9716981132075472,14.7142857142857,1.0404040404040404,0.9716981132075472,14.7142857142857,1.0404040404040404,0.9716981132075472,14.7142857142857
2021-03-24,4.27,4.45,4.26,4.28,4.281860970311369,11048.0,22.0,47306.0,11048.0,100.0,0.19,0.01,1616524200.0,0,3.883495145631066,,,2.4898721755550205e-06,0.02,265414.953271028,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.1,4.49,4.07,4.12,0.0414634146341463,-0.0089086859688196,0.0466830466830465,0.0388349514563107,-0.0048543689320389,0.0515222482435598,0.030379746835443,0.0351758793969849,0.0381324011436686,-0.710542863131419,-0.6140350877192983,-0.6995051674744485,-0.710542863131419,0.0,-0.5476190476190476,-0.5,,-0.0003726351508646,1,0,0.0300230946882216,-0.0291479820627802,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0252363184762551,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0252363184762551,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0252363184762551,0.0257899421450823,0.0,0.0,0.0,0.0,0.0,0.0,1.0808080808080809,1.0,13.37499999999999,1.0808080808080809,1.0,13.37499999999999,1.0808080808080809,1.0,13.37499999999999,1.0808080808080809,1.0,13.37499999999999,1.0808080808080809,1.0,13.37499999999999
2021-03-23,4.15,4.5,4.12,4.46,4.186020578843327,19729.0,55.0,82586.0,19729.0,100.0,0.38,0.31,1616437800.0,0,4.205607476635498,,,2.4889440026439155e-06,0.01,254699.10313901343,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.27,4.45,4.26,4.28,-0.0281030444964869,0.0112359550561797,-0.0328638497652581,0.042056074766355,0.0414634146341463,-0.0089086859688196,0.0466830466830465,0.0388349514563107,-0.022382882614022,0.7857530774800869,1.5,0.7457827759692217,0.7857530774800869,0.0,1.0,30.0,,-0.0003727793419347,0,3,-0.0334821428571429,0.1270207852193995,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0266106225397364,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0266106225397364,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0266106225397364,0.0257899421450823,0.0,0.0,0.0,0.0,0.0,0.0,1.1262626262626263,1.0,8.92,1.1262626262626263,1.0,8.92,1.1262626262626263,1.0,8.92,1.1262626262626263,1.0,8.92,1.1262626262626263,1.0,8.92
2021-03-22,4.6,4.6,4.28,4.33,4.471496062992125,9525.0,36.0,42591.0,9525.0,100.0,0.32,-0.27,1616351400.0,0,-2.914798206278024,,,2.488015818516848e-06,0.03,262348.96073903004,,,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.15,4.5,4.12,4.46,0.1084337349397588,0.0222222222222221,0.0388349514563107,-0.0291479820627802,-0.0281030444964869,0.0112359550561797,-0.0328638497652581,0.042056074766355,0.0681973436995573,-0.5172081707131634,-0.3454545454545454,-0.4842830503959509,-0.5172081707131634,0.0,-0.1578947368421052,-1.870967741935484,,-0.0003729228645086,0,2,-0.0365591397849462,0.0892857142857141,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0280318392890521,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0280318392890521,0.0257899421450823,-0.0050251256281407,0.042056074766355,-0.0403587443946187,0.0095238095238095,-0.0280318392890521,0.0257899421450823,0.0,0.0,0.0,0.0,0.0,0.0,1.0934343434343434,0.9708520179372198,8.66,1.0934343434343434,0.9708520179372198,8.66,1.0934343434343434,0.9708520179372198,8.66,1.0934343434343434,0.9708520179372198,8.66,1.0934343434343434,0.9708520179372198,8.66
