Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,1047.0,1083.9,999.0,1022.8,1033.7065599950383,64497,4979,66670972.0,23816.0,36.93,84.9,-24.2,1619116200.0
2021-04-22,898.0,1044.45,883.0,997.35,979.2837128205128,48750,3438,47740081.0,17532.0,35.96,161.45,99.35,1619029800.0
2021-04-20,895.0,914.0,879.3,888.5,893.5672288058341,4388,489,3920973.0,2111.0,48.11,34.7,-6.5,1618857000.0
2021-04-19,884.0,940.0,875.6,882.95,905.534734779988,13272,1446,12018257.0,3736.0,28.15,64.4,-1.05,1618770600.0
2021-04-16,850.05,885.0,850.05,874.5,876.6105106224375,2683,373,2351946.0,1451.0,54.08,34.95,24.45,1618511400.0
2021-04-15,831.0,874.75,815.0,862.4,839.5669748696064,8436,1366,7082587.0,4740.0,56.19,59.75,31.4,1618425000.0
2021-04-13,866.2,870.25,830.0,840.95,855.6074766355139,3531,384,3021150.0,1656.0,46.9,40.25,-25.25,1618252200.0
2021-04-12,878.9,878.9,791.55,845.05,842.1563137561313,23037,2593,19400755.0,10006.0,43.43,87.35,-33.85,1618165800.0
2021-04-09,864.35,899.0,864.35,879.7,882.6649583600256,12488,1346,11022720.0,4950.0,39.64,34.65,15.35,1617906600.0
2021-04-08,913.8,913.8,865.05,881.65,890.7284487693187,8735,1189,7780513.0,5898.0,67.52,48.75,-32.15,1617820200.0
2021-04-07,893.8,917.9,879.0,902.35,897.217273412001,19915,1851,17868082.0,9379.0,47.1,38.9,8.55,1617733800.0
2021-04-06,899.0,959.0,863.2,885.25,909.9110440383107,42077,3557,38286327.0,15456.0,36.73,95.8,-13.75,1617647400.0
2021-04-05,835.0,917.55,833.0,899.05,886.4032401024227,20308,1449,18001077.0,8081.0,39.79,84.55,64.05,1617561000.0
2021-04-01,839.8,841.0,816.9,835.65,829.5238838588824,3203,374,2656965.0,1419.0,44.3,24.1,-4.15,1617215400.0
2021-03-31,811.3,825.2,806.55,817.6,820.5777446597118,2013,255,1651823.0,1655.0,82.22,18.65,6.3,1617129000.0
2021-03-30,816.0,823.15,802.1,817.65,810.3051036017243,7191,455,5826904.0,4501.0,62.59,21.05,1.65,1617042600.0
