Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,72.0,78.0,71.1,72.3,72.34428678117999,2678,50,193738.0,1452.0,54.22,6.9,0.3,1619116200.0
2021-04-22,76.8,80.8,72.05,73.05,73.67810355583282,1603,39,118106.0,744.0,46.41,8.75,-3.75,1619029800.0
2021-04-20,85.0,85.0,72.0,75.25,75.41382621219395,4166,91,314174.0,2254.0,54.1,13.0,-9.75,1618857000.0
2021-04-19,88.95,88.95,76.3,79.3,81.3154119038234,12685,133,1031486.0,7677.0,60.52,12.65,-9.65,1618770600.0
2021-04-16,74.9,80.0,65.15,76.3,76.02770289114065,10757,115,817830.0,8329.0,77.43,14.85,1.4,1618511400.0
2021-04-15,65.15,89.65,63.55,67.15,76.13053070229194,8159,68,621149.0,7141.0,87.52,26.1,2.0,1618425000.0
2021-04-13,76.0,76.0,76.0,76.0,76.0,10,1,760.0,10.0,100.0,0.0,0.0,1618252200.0
2021-04-12,75.25,78.0,75.25,76.0,75.63636363636363,275,6,20800.0,250.0,90.91,2.75,0.75,1618165800.0
2021-04-08,75.2,84.0,75.2,78.2,81.80147058823529,136,9,11125.0,133.0,97.79,8.8,3.0,1617820200.0
2021-04-07,80.95,80.95,80.95,80.95,80.66666666666666,3,1,242.0,3.0,100.0,0.0,0.0,1617733800.0
2021-04-06,78.0,78.0,76.35,76.35,77.81818181818183,11,2,856.0,11.0,100.0,1.65,-1.65,1617647400.0
2021-04-05,82.0,82.0,76.95,79.15,79.91138864109426,3363,14,268742.0,3360.0,99.91,5.05,-2.85,1617561000.0
2021-04-01,82.0,82.0,82.0,82.0,82.0,580,2,47560.0,580.0,100.0,0.0,0.0,1617215400.0
2021-03-31,82.0,82.0,82.0,82.0,82.0,855,8,70110.0,855.0,100.0,0.0,0.0,1617129000.0
2021-03-30,87.75,87.75,79.0,82.0,85.24883600620797,1933,52,164786.0,1290.0,66.74,8.75,-5.75,1617042600.0
2021-03-26,80.0,83.75,78.15,83.15,81.8323353293413,835,21,68330.0,734.0,87.9,5.6,3.15,1616697000.0
2021-03-25,78.05,80.0,78.05,80.0,79.13333333333333,450,5,35610.0,430.0,95.56,1.95,1.95,1616610600.0
2021-03-24,81.5,81.5,81.5,81.5,81.5,20,1,1630.0,20.0,100.0,0.0,0.0,1616524200.0
2021-03-23,83.0,83.0,77.0,81.8,80.24757281553399,1030,9,82655.0,980.0,95.15,6.0,-1.2,1616437800.0
2021-03-22,81.0,81.0,76.3,81.0,79.67647058823529,442,10,35217.0,314.0,71.04,4.7,0.0,1616351400.0
2021-03-19,76.2,81.95,76.2,80.3,78.99181669394436,611,15,48264.0,393.0,64.32,5.75,4.1,1616092200.0
2021-03-18,85.0,86.7,76.1,82.3,81.65098199672667,2444,45,199555.0,2181.0,89.24,10.6,-2.7,1616005800.0
2021-03-17,87.4,87.4,78.0,83.05,82.76941946034341,1223,20,101227.0,1176.0,96.16,9.4,-4.35,1615919400.0
2021-03-16,73.9,80.3,73.9,80.25,76.98175618073316,5865,28,451498.0,5863.0,99.97,6.4,6.35,1615833000.0
2021-03-15,70.1,74.95,70.1,73.0,72.50273224043715,183,5,13268.0,182.0,99.45,4.85,2.9,1615746600.0
2021-03-12,72.5,74.9,70.0,70.05,72.4966178128523,3548,39,257218.0,3547.0,99.97,4.9,-2.45,1615487400.0
2021-03-10,71.55,71.55,66.85,71.25,70.09415584415584,308,17,21589.0,252.0,81.82,4.7,-0.3,1615314600.0
2021-03-09,68.05,71.9,68.05,69.75,69.85806451612903,1395,12,97452.0,1355.0,97.13,3.85,1.7,1615228200.0
2021-03-08,72.7,72.7,67.85,68.05,69.96696696696696,666,20,46598.0,414.0,62.16,4.85,-4.65,1615141800.0
2021-03-05,65.3,72.7,65.3,69.8,70.35935397039032,1486,24,104554.0,1159.0,77.99,7.4,4.5,1614882600.0
2021-03-04,68.1,73.3,68.0,68.15,69.53049555273189,1574,35,109441.0,1016.0,64.55,5.3,0.05,1614796200.0
2021-03-03,77.9,77.9,70.0,70.75,73.81283914283087,10873,109,802567.0,9687.0,89.09,7.9,-7.15,1614709800.0
2021-03-02,69.3,76.1,69.3,73.2,74.97907868234681,15391,48,1154003.0,14012.0,91.04,6.8,3.9,1614623400.0
2021-03-01,71.6,71.6,69.15,69.2,70.89545934530095,947,17,67138.0,726.0,76.66,2.45,-2.4,1614537000.0
2021-02-26,71.7,71.8,67.65,67.7,70.02854812398041,1226,21,85855.0,956.0,77.98,4.15,-4.0,1614277800.0
2021-02-25,68.15,71.95,67.0,69.15,69.87125033182905,3767,47,263205.0,3025.0,80.3,4.95,1.0,1614191400.0
2021-02-24,70.0,72.0,68.05,70.15,70.24706663714855,4517,62,317306.0,3567.0,78.97,3.95,0.15,1614105000.0
2021-02-23,72.05,76.0,68.0,69.45,70.48152976966536,4602,43,324356.0,3765.0,81.81,8.0,-2.6,1614018600.0
2021-02-22,69.95,72.7,66.1,72.0,71.9112165367672,2951,40,212210.0,2832.0,95.97,6.6,2.05,1613932200.0
2021-02-19,66.45,71.95,66.05,66.1,67.65054602184087,1282,27,86728.0,715.0,55.77,5.9,-0.35,1613673000.0
2021-02-18,65.4,75.0,64.15,70.5,69.03644314868805,686,22,47359.0,484.0,70.55,10.85,5.1,1613586600.0
2021-02-17,62.4,71.95,62.4,69.0,68.93298969072166,582,29,40119.0,427.0,73.37,9.55,6.6,1613500200.0
2021-02-16,63.9,69.0,60.2,67.4,66.53488372093024,1247,34,82969.0,933.0,74.82,8.8,3.5,1613413800.0
2021-02-15,60.2,63.95,60.2,63.95,61.0,101,5,6161.0,80.0,79.21,3.75,3.75,1613327400.0
2021-02-12,59.2,67.15,59.2,64.35,65.52433023510115,1829,40,119844.0,1648.0,90.1,7.95,5.15,1613068200.0
2021-02-11,63.2,63.2,59.05,61.05,59.84198895027624,905,20,54157.0,603.0,66.63,4.15,-2.15,1612981800.0
2021-02-10,63.35,63.35,58.0,63.2,58.19052581714827,21110,22,1228402.0,21053.0,99.73,5.35,-0.15,1612895400.0
2021-02-09,64.0,64.0,57.6,57.6,59.826815642458094,179,7,10709.0,179.0,100.0,6.4,-6.4,1612809000.0
2021-02-08,67.85,67.85,58.15,64.0,62.58447488584474,219,12,13706.0,144.0,65.75,9.7,-3.85,1612722600.0
2021-02-05,57.6,70.4,57.6,61.85,62.26068376068376,702,15,43707.0,366.0,52.14,12.8,4.25,1612463400.0
