Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,38.0,38.0,38.0,38.0,38.0,1,1,38.0,1.0,100.0,0.0,0.0,1619116200.0
2021-04-13,36.4,36.4,36.4,36.4,36.4,175,1,6370.0,175.0,100.0,0.0,0.0,1618252200.0
2021-04-12,34.75,34.75,34.75,34.75,34.74,50,1,1737.0,50.0,100.0,0.0,0.0,1618165800.0
2021-04-09,33.1,33.1,33.1,33.1,33.0,1,1,33.0,1.0,100.0,0.0,0.0,1617906600.0
2021-04-08,31.55,31.55,31.55,31.55,31.544117647058822,68,1,2145.0,68.0,100.0,0.0,0.0,1617820200.0
2021-04-07,30.05,30.05,30.05,30.05,30.042857142857144,70,4,2103.0,70.0,100.0,0.0,0.0,1617733800.0
2021-04-06,30.1,30.1,30.1,30.1,30.1,100,1,3010.0,100.0,100.0,0.0,0.0,1617647400.0
2021-03-30,30.0,30.05,30.0,30.05,30.006896551724136,290,3,8702.0,290.0,100.0,0.05,0.05,1617042600.0
2021-03-25,30.0,30.0,30.0,30.0,30.0,249,2,7470.0,249.0,100.0,0.0,0.0,1616610600.0
2021-03-24,28.6,28.6,28.6,28.6,28.6,200,2,5720.0,200.0,100.0,0.0,0.0,1616524200.0
2021-03-23,31.5,31.5,30.0,30.0,30.048387096774196,310,5,9315.0,310.0,100.0,1.5,-1.5,1616437800.0
2021-03-10,30.05,30.05,30.05,30.05,30.047486033519554,358,1,10757.0,358.0,100.0,0.0,0.0,1615314600.0
2021-03-08,31.5,31.5,31.5,31.5,31.0,1,1,31.0,1.0,100.0,0.0,0.0,1615141800.0
2021-03-05,30.0,30.0,30.0,30.0,30.0,100,1,3000.0,100.0,100.0,0.0,0.0,1614882600.0
2021-03-04,30.5,30.5,30.5,30.5,30.5,200,2,6100.0,200.0,100.0,0.0,0.0,1614796200.0
2021-03-03,30.0,30.0,30.0,30.0,30.0,10,1,300.0,10.0,100.0,0.0,0.0,1614709800.0
2021-03-02,28.8,29.55,28.15,29.55,28.764598540145982,548,5,15763.0,400.0,72.99,1.4,0.75,1614623400.0
2021-02-22,29.5,29.5,29.5,29.5,29.498316498316495,297,2,8761.0,297.0,100.0,0.0,0.0,1613932200.0
