Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,414.85,421.75,409.0,413.0,417.3113012688109,3389,239,1414268.0,2382.0,70.29,12.75,-1.85,1619116200.0
2021-04-22,425.0,425.0,413.75,417.95,418.23592258516504,11419,863,4775836.0,8852.0,77.52,11.25,-7.05,1619029800.0
2021-04-20,407.4,433.1,407.4,423.45,419.83681404132415,9002,503,3779371.0,3715.0,41.27,25.7,16.05,1618857000.0
2021-04-19,408.0,408.0,394.9,400.25,400.21806689491694,7594,291,3039256.0,6410.0,84.41,13.1,-7.75,1618770600.0
2021-04-16,419.9,419.9,407.0,411.1,411.6805427073697,3243,325,1335080.0,1885.0,58.13,12.9,-8.8,1618511400.0
2021-04-15,399.3,420.0,393.2,406.4,403.8532814631435,19793,1327,7993468.0,7405.0,37.41,26.8,7.1,1618425000.0
2021-04-13,403.0,415.75,402.0,404.75,408.3013168086754,2582,260,1054234.0,1271.0,49.23,13.75,1.75,1618252200.0
2021-04-12,416.0,421.6,400.5,403.9,407.78954562851993,18289,1343,7458063.0,10269.0,56.15,21.1,-12.1,1618165800.0
2021-04-09,416.8,432.15,416.8,425.5,424.468332565638,8684,607,3686083.0,5724.0,65.91,15.35,8.7,1617906600.0
2021-04-08,416.6,434.0,416.6,420.5,425.03230136005726,22352,1186,9500322.0,9154.0,40.95,17.4,3.9,1617820200.0
2021-04-07,420.0,427.0,418.55,419.8,421.3741422896352,8307,420,3500355.0,2593.0,31.21,8.45,-0.2,1617733800.0
2021-04-06,438.0,438.0,416.0,421.8,425.97004253220734,16223,1598,6910512.0,10512.0,64.8,22.0,-16.2,1617647400.0
2021-04-05,456.0,456.0,439.0,439.8,445.58063063063054,4440,348,1978378.0,2012.0,45.32,17.0,-16.2,1617561000.0
2021-04-01,464.5,464.5,449.3,455.4,453.6822006472492,1545,148,700939.0,890.0,57.61,15.2,-9.1,1617215400.0
2021-03-31,459.5,461.9,442.55,459.2,454.6966687357749,4833,330,2197549.0,1045.0,21.62,19.35,-0.3,1617129000.0
2021-03-30,458.5,460.0,441.3,459.5,453.3635710178263,6956,453,3153597.0,2456.0,35.31,18.7,1.0,1617042600.0
2021-03-26,452.0,460.0,447.45,458.5,454.5567951318458,4930,252,2240965.0,2944.0,59.72,12.55,6.5,1616697000.0
2021-03-25,459.6,460.45,439.6,450.0,448.35109489051086,4110,264,1842723.0,1958.0,47.64,20.85,-9.6,1616610600.0
2021-03-24,458.0,460.4,454.5,458.85,457.48966309341506,2612,202,1194963.0,1485.0,56.85,5.9,0.85,1616524200.0
2021-03-23,465.0,465.0,455.05,459.85,458.6776406035665,2916,149,1337504.0,1329.0,45.58,9.95,-5.15,1616437800.0
2021-03-22,460.0,467.85,451.0,465.4,459.09416666666664,6000,564,2754565.0,2076.0,34.6,16.85,5.4,1616351400.0
