Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-22,63.0,63.0,63.0,63.0,63.0,10,2,630.0,10,100.0,0.0,0.0,1616351400.0
2021-03-15,61.65,63.0,61.65,63.0,62.3,10,3,623.0,10,100.0,1.35,1.35,1615746600.0
2021-03-08,62.9,62.9,62.9,62.9,62.8,5,1,314.0,5,100.0,0.0,0.0,1615141800.0
2021-02-11,62.9,62.9,62.9,62.9,62.88,25,2,1572.0,25,100.0,0.0,0.0,1612981800.0
2021-01-15,62.9,62.9,62.9,62.9,62.5,2,2,125.0,2,100.0,0.0,0.0,1610649000.0
2021-01-08,60.9,60.9,60.9,60.9,60.0,1,1,60.0,1,100.0,0.0,0.0,1610044200.0
2021-01-05,60.9,60.9,60.9,60.9,60.666666666666664,3,1,182.0,3,100.0,0.0,0.0,1609785000.0
2020-12-30,62.75,62.75,60.9,60.9,60.95918367346938,49,2,2987.0,49,100.0,1.85,-1.85,1609266600.0
2020-12-29,60.9,60.9,60.9,60.9,60.0,1,1,60.0,1,100.0,0.0,0.0,1609180200.0
2020-12-07,58.0,58.0,58.0,58.0,58.0,2,2,116.0,2,100.0,0.0,0.0,1607279400.0
2020-11-09,57.2,57.2,57.2,57.2,57.18181818181817,22,3,1258.0,22,100.0,0.0,0.0,1604860200.0
2020-11-04,54.5,54.5,54.5,54.5,54.5,6,2,327.0,6,100.0,0.0,0.0,1604428200.0
2020-11-02,54.5,54.5,54.5,54.5,54.5,10,1,545.0,10,100.0,0.0,0.0,1604255400.0
2020-10-08,51.95,51.95,51.95,51.95,51.93939393939394,33,2,1714.0,33,100.0,0.0,0.0,1602095400.0
2020-10-05,51.95,51.95,51.95,51.95,51.0,1,1,51.0,1,100.0,0.0,0.0,1601836200.0
2020-09-30,51.95,51.95,51.95,51.95,51.916666666666664,12,1,623.0,12,100.0,0.0,0.0,1601404200.0
2020-09-29,51.95,51.95,51.95,51.95,51.945945945945944,37,2,1922.0,37,100.0,0.0,0.0,1601317800.0
2020-09-18,51.95,51.95,51.95,51.95,51.0,1,1,51.0,1,100.0,0.0,0.0,1600367400.0
2020-09-03,51.95,51.95,51.95,51.95,51.0,1,1,51.0,1,100.0,0.0,0.0,1599071400.0
2020-08-27,51.9,52.0,51.9,51.95,51.5,2,2,103.0,2,100.0,0.1,0.05,1598466600.0
2020-08-03,52.0,52.0,52.0,52.0,52.0,1,1,52.0,1,100.0,0.0,0.0,1596393000.0
2020-07-20,52.0,52.0,52.0,52.0,52.0,1,1,52.0,1,100.0,0.0,0.0,1595183400.0
2020-05-04,52.0,52.0,52.0,52.0,52.0,6,1,312.0,6,100.0,0.0,0.0,1588530600.0
2020-04-13,52.0,52.0,52.0,52.0,52.0,1,1,52.0,1,100.0,0.0,0.0,1586716200.0
2020-04-07,52.0,52.0,52.0,52.0,52.0,16,1,832.0,16,100.0,0.0,0.0,1586197800.0
2020-03-09,50.0,50.0,50.0,50.0,50.0,1,1,50.0,1,100.0,0.0,0.0,1583692200.0
2020-03-05,50.0,50.0,50.0,50.0,50.0,1,1,50.0,1,100.0,0.0,0.0,1583346600.0
2020-03-03,51.95,51.95,51.95,51.95,51.75,4,1,207.0,4,100.0,0.0,0.0,1583173800.0
2020-02-28,49.5,49.5,49.5,49.5,49.47619047619048,21,1,1039.0,21,100.0,0.0,0.0,1582828200.0
2020-02-27,49.5,49.5,49.5,49.5,49.48,25,1,1237.0,25,100.0,0.0,0.0,1582741800.0
2020-02-24,48.5,48.5,48.5,48.5,48.5,50,1,2425.0,50,100.0,0.0,0.0,1582482600.0
2020-02-14,47.0,47.0,45.0,47.0,46.04761904761905,105,5,4835.0,105,100.0,2.0,0.0,1581618600.0
2020-02-11,47.0,47.0,47.0,47.0,47.0,1,1,47.0,1,100.0,0.0,0.0,1581359400.0
2020-01-29,47.0,47.0,47.0,47.0,47.0,12,4,564.0,12,100.0,0.0,0.0,1580236200.0
2020-01-16,45.0,45.0,45.0,45.0,45.0,14,3,630.0,14,100.0,0.0,0.0,1579113000.0
2020-01-01,44.1,44.1,44.1,44.1,44.08333333333333,48,7,2116.0,48,100.0,0.0,0.0,1577817000.0
2019-12-31,44.1,44.1,44.1,44.1,44.0,1,1,44.0,1,100.0,0.0,0.0,1577730600.0
2019-12-30,44.1,44.1,44.1,44.1,44.0,1,1,44.0,1,100.0,0.0,0.0,1577644200.0
2019-12-11,44.1,44.1,44.1,44.1,44.1,60,3,2646.0,60,100.0,0.0,0.0,1576002600.0
2019-12-03,44.1,44.1,44.1,44.1,44.1,50,1,2205.0,50,100.0,0.0,0.0,1575311400.0
2019-10-25,44.1,44.1,44.1,44.1,44.0,2,2,88.0,2,100.0,0.0,0.0,1571941800.0
2019-08-26,42.0,42.0,42.0,42.0,42.0,1,1,42.0,1,100.0,0.0,0.0,1566757800.0
2019-05-30,42.0,42.0,42.0,42.0,42.0,10,1,420.0,10,100.0,0.0,0.0,1559154600.0
2019-03-11,42.0,42.0,42.0,42.0,42.0,5,1,210.0,5,100.0,0.0,0.0,1552242600.0
2019-02-12,41.1,41.4,41.1,41.4,41.21212121212121,33,5,1360.0,33,100.0,0.3,0.3,1549909800.0
2018-11-19,42.0,42.0,42.0,42.0,42.0,5,1,210.0,5,100.0,0.0,0.0,1542565800.0
2018-10-25,40.0,40.0,40.0,40.0,40.0,2,1,80.0,2,100.0,0.0,0.0,1540405800.0
2018-10-08,40.0,40.0,40.0,40.0,40.0,1,1,40.0,1,100.0,0.0,0.0,1538937000.0
2018-07-04,40.0,40.0,40.0,40.0,40.0,14,3,560.0,14,100.0,0.0,0.0,1530642600.0
2018-05-28,40.8,40.8,40.8,40.8,40.8,50,1,2040.0,50,100.0,0.0,0.0,1527445800.0
2018-04-03,40.0,40.0,40.0,40.0,40.0,7,1,280.0,7,100.0,0.0,0.0,1522693800.0
2018-02-27,40.0,40.0,40.0,40.0,40.0,50,1,2000.0,50,100.0,0.0,0.0,1519669800.0
2018-02-12,40.1,40.1,40.1,40.1,40.1,20,1,802.0,20,100.0,0.0,0.0,1518373800.0
2017-12-05,40.1,40.1,40.1,40.1,40.05263157894737,19,1,761.0,19,100.0,0.0,0.0,1512412200.0
2017-12-04,38.2,38.2,38.2,38.2,38.0,4,2,152.0,4,100.0,0.0,0.0,1512325800.0
2017-12-01,36.4,36.4,36.4,36.4,36.38461538461537,39,1,1419.0,39,100.0,0.0,0.0,1512066600.0
2017-11-30,38.3,38.3,34.7,34.7,34.78205128205128,78,4,2713.0,78,100.0,3.6,-3.6,1511980200.0
2017-09-11,40.3,40.3,36.5,36.5,38.32258064516129,62,3,2376.0,62,100.0,3.8,-3.8,1505068200.0
2017-09-07,38.4,38.4,38.4,38.4,38.0,1,1,38.0,1,100.0,0.0,0.0,1504722600.0
2017-09-01,38.4,38.4,38.4,38.4,38.0,1,1,38.0,1,100.0,0.0,0.0,1504204200.0
2017-08-28,38.4,38.4,38.4,38.4,38.33333333333333,3,1,115.0,3,100.0,0.0,0.0,1503858600.0
2017-08-24,38.4,38.4,38.4,38.4,38.0,1,1,38.0,1,100.0,0.0,0.0,1503513000.0
2017-08-23,40.4,40.4,40.4,40.4,40.38095238095239,21,2,848.0,21,100.0,0.0,0.0,1503426600.0
2017-08-21,40.4,40.4,40.4,40.4,40.36363636363636,11,4,444.0,11,100.0,0.0,0.0,1503253800.0
2017-06-21,40.4,40.4,40.4,40.4,40.4,25,1,1010.0,25,100.0,0.0,0.0,1497983400.0
2017-06-07,40.4,40.4,40.4,40.4,40.37837837837838,37,2,1494.0,37,100.0,0.0,0.0,1496773800.0
