Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-03-12,326.4,327.75,320.05,321.55,323.3627822286963,13730,458,4439771.0,4534.0,33.02,7.7,-4.85,1615487400.0,0.0,,,,0.19995116592263934,0.04,-62.66521536308506,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,,,,
2021-03-10,327.65,329.55,324.3,326.25,326.99542265411014,26653,583,8715409.0,5945.0,22.31,5.25,-1.4,1615314600.0,0.0,1.4616700357642731,,,0.19995116592263934,0.04,-63.20306513409961,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,326.4,327.75,320.05,321.55
2021-03-09,329.05,329.05,321.0,326.0,324.6483017549987,22906,534,7436394.0,6931.0,30.26,8.05,-3.05,1615228200.0,0.0,-0.07662835249042654,,,0.19990491220764567,0.05,-63.17484662576687,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,327.65,329.55,324.3,326.25
2021-03-08,335.0,335.0,326.25,326.85,328.93141520722287,18386,375,6047733.0,4570.0,24.86,8.75,-8.15,1615141800.0,0.0,0.26073619631903355,,,0.1998456318282355,0.05,-63.27061343123758,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,329.05,329.05,321.0,326.0
2021-03-05,335.0,337.05,327.0,331.05,332.08803010939283,85289,2904,28323456.0,60116.0,70.48,10.05,-3.95,1614882600.0,0.0,1.2849931161083017,,,0.19978666496800282,0.04,-63.736595680410815,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,335.0,335.0,326.25,326.85
2021-03-04,326.95,336.7,316.1,335.55,330.6242658067488,34732,944,11483242.0,14221.0,40.94,20.6,8.6,1614796200.0,0.0,1.3593112822836373,,,0.19973740085368535,0.04,-64.22291759797348,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,335.0,337.05,327.0,331.05
2021-03-03,315.0,324.9,315.0,321.8,322.51404227704813,83213,2695,26837361.0,63227.0,75.98,9.9,6.8,1614709800.0,0.0,-4.0977499627477325,,,0.19968935419002726,0.05,-62.69422001243008,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,326.95,336.7,316.1,335.55
2021-03-02,314.8,316.7,310.9,316.4,313.1690473233138,16102,318,5042648.0,4280.0,26.58,5.8,1.6,1614623400.0,0.0,-1.6780609073959063,,,0.19973625825348257,0.04,-62.057522123893804,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,315.0,324.9,315.0,321.8
2021-03-01,308.0,316.3,303.0,308.4,310.9391295291218,86413,926,26869183.0,27464.0,31.78,13.3,0.4,1614537000.0,0.0,-2.5284450063211117,,,0.19969494780119068,0.05,-61.07328145265889,,,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,314.8,316.7,310.9,316.4
2021-02-26,307.55,315.05,298.3,307.3,307.6918612351103,128361,3338,39495635.0,31825.0,24.79,16.75,-0.25,1614277800.0,0.0,-0.3566796368352665,19371.25,-3.0984485246852933,0.19967629722822766,0.04,-60.933940774487475,0.0,-60.96595372259834,20.65,494.4,473.75,,,,,,2021,1118.9,1133.9,-1021.5999999999999,69.5,0.86,2118.8,2128.9,-2005.3999999999999,69.30000000000001,0.86,5362.4,5353.9,-4860.9,278.1,4.25,,308.0,316.3,303.0,308.4
