Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-04-06,53.45,55.6,53.45,55.6,54.2420382165605,157.0,14.0,8516.0,138.0,87.9,2.15,2.15,1617647400.0,0.0,,,,1.2612673831779027e-05,,27180.03597122302,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.004524886877828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2021-04-05,56.0,56.0,53.4,55.25,54.85355648535565,239.0,10.0,13110.0,202.0,84.52,2.6,-0.75,1617561000.0,0.0,-0.629496402877705,,,1.2612673831779027e-05,0.03,27352.85067873304,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,53.45,55.6,53.45,55.6,0.0477081384471468,0.0071942446043165,-0.0009354536950421,-0.006294964028777,,,,,0.0112738807187456,0.5222929936305732,-0.2857142857142857,0.5394551432597463,0.463768115942029,-0.0384527872582481,0.2093023255813954,-1.3488372093023255,,0.0,1,0,0.0009099181073702,-0.0009090909090908,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.0027169888934594,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.0027169888934594,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.0027169888934594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.993705035971223,157.8571428571422,1.0,0.993705035971223,157.8571428571422,1.0,0.993705035971223,157.8571428571422,1.0,0.993705035971223,157.8571428571422,1.0,0.993705035971223,157.8571428571422
2021-04-01,54.95,56.75,54.25,55.0,55.46727272727273,550.0,16.0,30507.0,446.0,81.09,2.5,0.05,1617215400.0,0.0,-0.4524886877828038,,,1.2606581449987294e-05,0.02,27477.636363636368,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,56.0,56.0,53.4,55.25,-0.0187499999999999,0.0133928571428571,0.0159176029962547,-0.004524886877828,0.0477081384471468,0.0071942446043165,-0.0009354536950421,-0.006294964028777,0.0111882671104639,1.301255230125523,0.6,1.3270022883295194,1.207920792079208,-0.0405821107430193,-0.0384615384615384,-1.0666666666666669,,-0.0004830364974937,0,1,-0.0009090909090908,0.0009099181073702,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.0027169888934594,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.0027169888934594,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.004524886877828,0.0054595086442219,-0.0027169888934594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9892086330935252,91.66666666666644,1.0,0.9892086330935252,91.66666666666644,1.0,0.9892086330935252,91.66666666666644,1.0,0.9892086330935252,91.66666666666644,1.0,0.9892086330935252,91.66666666666644
2021-03-31,52.6,56.0,52.6,54.95,53.50925181013677,1243.0,21.0,66512.0,881.0,70.88,3.4,2.35,1617129000.0,0.0,-0.0909090909090859,,,1.2600488894961447e-05,0.03,27502.72975432211,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,54.95,56.75,54.25,55.0,-0.0427661510464058,-0.013215859030837,-0.0304147465437787,-0.0009090909090908,-0.0187499999999999,0.0133928571428571,0.0159176029962547,-0.004524886877828,-0.0353004721678558,1.26,0.3125,1.1802209329006457,0.9753363228699552,-0.1259094832901715,0.36,46.0,,-0.0004832836760716,1,0,0.0175763182238668,-0.0172727272727273,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9883093525179856,84.53846153846173,1.0,0.9883093525179856,84.53846153846173,1.0,0.9883093525179856,84.53846153846173,1.0,0.9883093525179856,84.53846153846173,1.0,0.9883093525179856,84.53846153846173
2021-03-30,58.95,58.95,54.0,55.0,56.46636771300448,2230.0,28.0,125920.0,1056.0,47.35,4.95,-3.95,1617042600.0,0.0,0.0909918107370177,,,1.2594395999169874e-05,0.02,27477.636363636368,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,52.6,56.0,52.6,54.95,0.120722433460076,0.0526785714285714,0.026615969581749,0.0009099181073702,-0.0427661510464058,-0.013215859030837,-0.0304147465437787,-0.0009090909090908,0.0552636376483125,0.7940466613032985,0.3333333333333333,0.8931922059177291,0.1986379114642451,-0.3319695259593679,0.4558823529411765,-2.680851063829788,,-0.0004835443959646,0,2,-0.0261261261261261,0.0462534690101757,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0,0.0,0.0,0.0,0.0,0.0,1.0009099181073702,0.9892086330935252,84.6153846153848,1.0009099181073702,0.9892086330935252,84.6153846153848,1.0009099181073702,0.9892086330935252,84.6153846153848,1.0009099181073702,0.9892086330935252,84.6153846153848,1.0009099181073702,0.9892086330935252,84.6153846153848
2021-03-26,54.1,57.4,54.0,54.05,54.93464373464373,2035.0,37.0,111792.0,678.0,33.32,3.4,-0.05,1616697000.0,0.0,-1.7272727272727328,,,1.2588302938599231e-05,0.02,27962.34967622572,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,58.95,58.95,54.0,55.0,-0.0822731128074639,-0.0262934690415607,0.0,-0.0172727272727273,0.120722433460076,0.0526785714285714,0.026615969581749,0.0009099181073702,-0.0271263061606137,-0.0874439461883408,0.3214285714285714,-0.1121982210927573,-0.3579545454545454,-0.2963041182682154,-0.3131313131313131,-0.9873417721518988,,-0.0004837914077851,0,1,-0.0185676392572943,0.0189189189189188,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0075689016865487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9721223021582732,34.87096774193539,1.0,0.9721223021582732,34.87096774193539,1.0,0.9721223021582732,34.87096774193539,1.0,0.9721223021582732,34.87096774193539,1.0,0.9721223021582732,34.87096774193539
2021-03-25,62.0,62.0,52.0,55.5,55.04180463576159,2416.0,28.0,132981.0,2054.0,85.02,10.0,-6.5,1616610600.0,0.0,2.6827012025901986,,,1.2582211725148656e-05,0.02,27229.18918918919,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,54.1,57.4,54.0,54.05,0.1460258780036968,0.0801393728222996,-0.037037037037037,0.0268270120259019,-0.0822731128074639,-0.0262934690415607,0.0,-0.0172727272727273,0.0019506980264675,0.1872235872235872,-0.2432432432432432,0.1895395019321597,2.0294985250737465,1.5516206482593036,1.9411764705882355,129.0,,-0.0004838788421509,1,0,0.0170863309352517,-0.0167992926613615,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0098764994302519,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0098764994302519,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0098764994302519,0.0,0.0,0.0,0.0,0.0,0.0,1.026827012025902,0.9982014388489208,35.806451612903125,1.026827012025902,0.9982014388489208,35.806451612903125,1.026827012025902,0.9982014388489208,35.806451612903125,1.026827012025902,0.9982014388489208,35.806451612903125,1.026827012025902,0.9982014388489208,35.806451612903125
2021-03-24,60.0,62.95,55.55,56.55,57.5840597758406,803.0,28.0,46240.0,585.0,72.85,7.4,-3.45,1616524200.0,0.0,1.8918918918918948,,,1.2576116799429093e-05,0.02,26721.750663129977,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,62.0,62.0,52.0,55.5,-0.032258064516129,0.0153225806451613,0.0682692307692307,0.0189189189189188,0.1460258780036968,0.0801393728222996,-0.037037037037037,0.0268270120259019,0.0461877141729335,-0.6676324503311258,0.0,-0.6522811529466616,-0.7151898734177216,-0.1431427899317807,-0.2599999999999999,-0.4692307692307692,,-0.0004844081352868,0,1,-0.0089126559714795,0.0089928057553956,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0098764994302519,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0098764994302519,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0172727272727273,0.0054595086442219,-0.0098764994302519,0.0,0.0,0.0,0.0,0.0,0.0,1.0462534690101757,1.0,22.62,1.0462534690101757,1.0,22.62,1.0462534690101757,1.0,22.62,1.0462534690101757,1.0,22.62,1.0462534690101757,1.0,22.62
2021-03-23,60.5,60.5,55.1,55.6,55.624149659863946,588.0,24.0,32707.0,536.0,91.16,5.4,-4.9,1616437800.0,0.0,-1.6799292661361598,,,1.2570022347078323e-05,0.01,27180.03597122302,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,60.0,62.95,55.55,56.55,0.0083333333333333,-0.0389197776012708,-0.008100810081008,-0.0167992926613615,-0.032258064516129,0.0153225806451613,0.0682692307692307,0.0189189189189188,-0.0340356363133489,-0.2677459526774595,-0.1428571428571428,-0.2926686851211073,-0.0837606837606837,0.2513383665065203,-0.2702702702702702,0.4202898550724638,,-0.0004846052599516,1,0,0.0274725274725274,-0.0267379679144385,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0267379679144385,0.0054595086442219,-0.0132487931270892,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0267379679144385,0.0054595086442219,-0.0132487931270892,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0267379679144385,0.0054595086442219,-0.0132487931270892,0.0,0.0,0.0,0.0,0.0,0.0,1.028677150786309,0.9832007073386384,22.24,1.028677150786309,0.9832007073386384,22.24,1.028677150786309,0.9832007073386384,22.24,1.028677150786309,0.9832007073386384,22.24,1.028677150786309,0.9832007073386384,22.24
2021-03-22,63.7,63.7,54.2,56.1,58.65733113673806,607.0,18.0,35605.0,574.0,94.56,9.5,-7.6,1616351400.0,0.0,0.8992805755395628,,,1.256393107886292e-05,0.03,26936.898395721924,,,28.25,15167.7,15139.45,,,,,,2021,40.65,42.81,-138.94,-61.98,-5.24,41.72,-11.979999999999997,-194.8,-115.58,-9.78,80.64,-151.63,-373.37,-252.16,-21.380000000000003,,60.5,60.5,55.1,55.6,0.0528925619834711,0.0528925619834711,-0.0163339382940108,0.0089928057553956,0.0083333333333333,-0.0389197776012708,-0.008100810081008,-0.0167992926613615,0.0545299388021517,0.032312925170068,-0.25,0.088604885804262,0.0708955223880597,0.0372970601140851,0.7592592592592592,0.5510204081632651,,-0.0004845869042404,0,2,-0.0249999999999999,0.0604395604395603,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0267379679144385,0.0054595086442219,-0.0132487931270892,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0267379679144385,0.0054595086442219,-0.0132487931270892,0.0054595086442219,-0.0009090909090908,0.0054595086442219,-0.0267379679144385,0.0054595086442219,-0.0132487931270892,0.0,0.0,0.0,0.0,0.0,0.0,1.0379278445883442,0.9920424403183024,22.44,1.0379278445883442,0.9920424403183024,22.44,1.0379278445883442,0.9920424403183024,22.44,1.0379278445883442,0.9920424403183024,22.44,1.0379278445883442,0.9920424403183024,22.44
