Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,9725.0,10136.7,9725.0,9919.05,9952.842734762022,36537,6213,363647015.0,11263.0,30.83,411.7,194.05,1619116200.0
2021-04-22,9660.0,9915.65,9612.85,9855.1,9735.730570743994,32554,4644,316936973.0,6083.0,18.69,302.8,195.1,1619029800.0
2021-04-20,9550.2,9941.0,9550.2,9821.05,9823.335372907935,38897,6845,382098276.0,12270.0,31.54,390.8,270.85,1618857000.0
2021-04-19,9600.0,9650.0,9396.9,9470.95,9511.664580041328,16454,3064,156504929.0,2284.0,13.88,253.1,-129.05,1618770600.0
2021-04-16,9760.0,9876.9,9760.0,9822.4,9825.272820372771,14647,3507,143910771.0,5379.0,36.72,116.9,62.4,1618511400.0
2021-04-15,9701.0,9837.55,9512.4,9747.75,9697.333120992058,23547,5179,228343103.0,5873.0,24.94,325.15,46.75,1618425000.0
2021-04-13,9150.0,9840.0,9150.0,9809.95,9615.05165839997,29637,5114,284961286.0,4533.0,15.3,690.0,659.95,1618252200.0
2021-04-12,9350.0,9423.1,9047.1,9162.15,9212.079083901572,26984,6391,248578742.0,6315.0,23.4,376.0,-187.85,1618165800.0
2021-04-09,9645.0,9715.85,9563.3,9629.95,9650.40115204869,9201,2264,88793341.0,2792.0,30.34,152.55,-15.05,1617906600.0
2021-04-08,9600.0,9734.0,9580.0,9655.6,9664.647010869565,7360,1411,71131802.0,833.0,11.32,154.0,55.6,1617820200.0
2021-04-07,9545.0,9653.85,9466.6,9539.3,9573.379244684227,12604,2588,120662872.0,2898.0,22.99,187.25,-5.7,1617733800.0
2021-04-06,9525.0,9622.0,9473.05,9520.6,9540.058242990654,13375,2972,127598279.0,2942.0,22.0,148.95,-4.4,1617647400.0
2021-04-05,9525.85,9755.0,9155.35,9488.9,9337.460394301193,39868,7162,372265871.0,14661.0,36.77,599.65,-36.95,1617561000.0
2021-04-01,9705.0,9823.35,9673.15,9790.2,9740.228585961344,9830,1678,95746447.0,1256.0,12.78,150.2,85.2,1617215400.0
2021-03-31,9500.0,9714.3,9448.95,9667.8,9609.33237410072,9730,1828,93498804.0,1136.0,11.68,265.35,167.8,1617129000.0
2021-03-30,9480.0,9647.25,9444.45,9496.95,9536.583112975288,10967,2803,104587707.0,1350.0,12.31,202.8,16.95,1617042600.0
2021-03-26,9125.0,9505.0,9125.0,9466.65,9397.368613138686,28222,6081,265212537.0,7288.0,25.82,380.0,341.65,1616697000.0
2021-03-25,9250.0,9255.8,8962.2,9059.95,9064.829251492423,13066,2431,118441059.0,2055.0,15.73,293.6,-190.05,1616610600.0
2021-03-24,9398.0,9398.0,9179.2,9197.7,9274.002240822512,15173,2757,140714436.0,1802.0,11.88,218.8,-200.3,1616524200.0
2021-03-23,9415.0,9506.55,9382.1,9399.9,9433.437406929415,10073,2448,95023015.0,1779.0,17.66,124.45,-15.1,1616437800.0
