Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,624.0,624.0,595.0,599.95,606.63843445848,9658,150,5858914.0,5078,52.58,29.0,-24.05,1619116200.0
2021-04-22,629.0,629.0,600.0,616.0,618.4751246882793,64160,231,39681364.0,51281,79.93,29.0,-13.0,1619029800.0
2021-04-20,608.95,634.9,600.0,615.2,617.7761106605388,22194,324,13710923.0,7956,35.85,34.9,6.25,1618857000.0
2021-04-19,612.6,612.6,570.0,594.85,590.4986120973468,15491,202,9147414.0,5298,34.2,42.6,-17.75,1618770600.0
2021-04-16,605.0,618.95,587.1,600.55,600.5131295885266,29285,266,17586027.0,17724,60.52,31.85,-4.45,1618511400.0
2021-04-15,595.0,610.0,565.0,599.05,585.3284797297297,29600,343,17325723.0,14188,47.93,45.0,4.05,1618425000.0
2021-04-13,570.05,589.0,550.0,580.15,574.3528234474376,67453,313,38741821.0,38114,56.5,39.0,10.1,1618252200.0
2021-04-12,576.0,603.0,542.0,554.15,561.7315014414461,38503,289,21628348.0,26054,67.67,61.0,-21.85,1618165800.0
2021-04-09,490.5,586.4,485.0,582.55,535.4500683822884,79699,664,42674835.0,48439,60.78,101.4,92.05,1617906600.0
2021-04-08,518.0,518.0,485.0,488.7,491.76336819258086,40544,123,19938054.0,28098,69.3,33.0,-29.3,1617820200.0
2021-04-07,491.0,499.95,484.0,489.1,487.91029071889056,16442,102,8022221.0,1232,7.49,15.95,-1.9,1617733800.0
2021-04-06,487.0,495.0,475.0,489.25,482.2825764463799,20897,138,10078259.0,10367,49.61,20.0,2.25,1617647400.0
2021-04-05,514.95,514.95,481.0,484.3,493.17948508377606,12235,109,6034051.0,1456,11.9,33.95,-30.65,1617561000.0
2021-04-01,485.0,502.65,481.0,493.8,486.1708149144724,20812,144,10118187.0,4645,22.32,21.65,8.8,1617215400.0
2021-03-31,485.0,498.0,475.0,482.05,478.333870509053,10549,72,5045944.0,5412,51.3,23.0,-2.95,1617129000.0
2021-03-30,482.0,490.0,470.0,478.5,480.42222005081106,10234,95,4916641.0,5259,51.39,20.0,-3.5,1617042600.0
2021-03-26,485.0,505.0,478.0,478.95,484.6310522235535,28378,132,13752860.0,22299,78.58,27.0,-6.05,1616697000.0
2021-03-25,480.05,515.0,465.5,494.2,480.214953271028,20544,159,9865536.0,14587,71.0,49.5,14.15,1616610600.0
2021-03-24,487.0,490.0,477.0,478.05,487.0658963424345,56513,61,27525555.0,51054,90.34,13.0,-8.95,1616524200.0
2021-03-23,489.0,490.0,481.0,484.55,487.82663110381617,4874,45,2377667.0,869,17.83,9.0,-4.45,1616437800.0
2021-03-22,499.95,499.95,480.0,486.2,487.4320262566937,5789,58,2821744.0,190,3.28,19.95,-13.75,1616351400.0
2021-03-19,489.0,494.85,473.45,476.6,480.8868955031869,85505,92,41118234.0,80634,94.3,21.4,-12.4,1616092200.0
2021-03-18,490.0,495.0,476.0,489.6,484.1284159075761,18004,134,8716248.0,2027,11.26,19.0,-0.4,1616005800.0
2021-03-17,485.0,505.0,470.0,476.95,485.2787143465304,23490,203,11399197.0,12980,55.26,35.0,-8.05,1615919400.0
2021-03-16,495.0,495.0,479.0,482.7,485.13876500857634,5830,56,2828359.0,654,11.22,16.0,-12.3,1615833000.0
2021-03-15,493.5,500.0,480.0,483.95,492.7591397849462,6510,81,3207862.0,854,13.12,20.0,-9.55,1615746600.0
2021-03-12,498.0,499.95,484.0,492.85,494.526850995882,11899,68,5884375.0,5338,44.86,15.95,-5.15,1615487400.0
2021-03-10,499.0,507.0,492.6,495.0,497.15506598552577,9396,51,4671269.0,4227,44.99,14.4,-4.0,1615314600.0
2021-03-09,499.0,510.0,480.0,493.85,500.2990857451988,92425,226,46240143.0,76396,82.66,30.0,-5.15,1615228200.0
2021-03-08,502.0,509.9,484.9,487.75,496.1742187712106,36833,176,18275585.0,23337,63.36,25.0,-14.25,1615141800.0
2021-03-05,498.6,507.95,485.0,498.75,493.2216911998981,31386,213,15480256.0,14792,47.13,22.95,0.15,1614882600.0
2021-03-04,486.0,486.0,479.5,484.4,483.63802643010655,65607,108,31730040.0,55355,84.37,6.5,-1.6,1614796200.0
2021-03-03,489.0,489.5,480.0,482.95,484.91513298685413,16355,91,7930787.0,4624,28.27,9.5,-6.05,1614709800.0
2021-03-02,485.0,490.0,476.0,486.2,480.1801677416696,48527,146,23301703.0,34726,71.56,14.0,1.2,1614623400.0
2021-03-01,498.8,498.8,477.0,482.45,484.83746855423465,20273,145,9829110.0,8603,42.44,21.8,-16.35,1614537000.0
2021-02-26,486.0,490.0,484.0,484.05,485.793774113419,18921,78,9191704.0,7784,41.14,6.0,-1.95,1614277800.0
2021-02-25,490.0,500.0,480.0,485.5,488.61166233352793,18847,116,9208864.0,8566,45.45,20.0,-4.5,1614191400.0
2021-02-24,480.0,500.0,469.5,489.55,481.451310479762,24533,205,11811445.0,7973,32.5,30.5,9.55,1614105000.0
2021-02-23,492.0,492.0,474.0,474.65,479.33633680285845,25748,153,12341952.0,4478,17.39,18.0,-17.35,1614018600.0
2021-02-22,494.0,494.0,471.0,472.15,487.4399956241112,18282,126,8911378.0,5764,31.53,23.0,-21.85,1613932200.0
2021-02-19,465.0,478.0,465.0,470.5,470.27338926302656,78551,135,36940445.0,64457,82.06,13.0,5.5,1613673000.0
2021-02-18,474.0,474.0,460.0,463.1,466.15987635239566,16175,93,7540136.0,4219,26.08,14.0,-10.9,1613586600.0
2021-02-17,465.0,474.0,460.0,460.9,467.8043824508905,20719,148,9692439.0,3160,15.25,14.0,-4.1,1613500200.0
2021-02-16,475.0,475.0,463.5,463.65,470.46978844300133,19711,147,9273430.0,8612,43.69,11.5,-11.35,1613413800.0
2021-02-15,442.0,469.0,440.0,465.05,460.4450741746761,38288,312,17629521.0,24424,63.79,29.0,23.05,1613327400.0
2021-02-12,440.0,450.0,435.0,437.3,441.5532978014657,30020,187,13255430.0,16685,55.58,15.0,-2.7,1613068200.0
2021-02-11,440.0,455.0,434.35,438.0,445.648002899226,77262,238,34431656.0,65265,84.47,20.65,-2.0,1612981800.0
2021-02-10,433.0,454.0,415.0,442.5,437.70154787283343,21578,274,9444724.0,8425,39.04,39.0,9.5,1612895400.0
2021-02-09,419.9,440.0,414.0,431.15,431.14594417996824,21426,228,9237733.0,17852,83.32,26.0,11.25,1612809000.0
2021-02-08,419.9,424.9,400.0,409.7,403.4915474119292,99437,359,40121989.0,85873,86.36,24.9,-10.2,1612722600.0
2021-02-05,414.0,420.0,366.0,414.2,386.62325771123255,274567,459,106153988.0,225974,82.3,54.0,0.2,1612463400.0
2021-02-04,402.0,405.0,395.5,402.05,400.1989056968136,12428,41,4973672.0,12407,99.83,9.5,0.05,1612377000.0
2021-02-03,399.3,405.0,393.5,399.5,401.24960169941585,20713,137,8311083.0,12566,60.67,11.5,0.2,1612290600.0
2021-02-02,401.0,410.3,381.0,399.1,384.4148225269329,135429,414,52060915.0,116544,86.06,29.3,-1.9,1612204200.0
2021-02-01,408.65,417.0,400.0,400.6,410.4824595979503,2537,123,1041394.0,1620,63.85,17.0,-8.05,1612117800.0
2021-01-29,395.0,413.7,395.0,408.05,412.83377448385386,1889,45,779843.0,1550,82.05,18.7,13.05,1611858600.0
2021-01-28,375.85,394.15,373.9,394.0,376.0693170550322,32272,195,12136509.0,23761,73.63,20.25,18.15,1611772200.0
2021-01-27,375.0,375.4,371.25,375.4,373.52877282181646,4327,67,1616259.0,1007,23.27,4.15,0.4,1611685800.0
