Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-23,5.9,5.9,5.61,5.9,5.661914460285132,491,4,2780.0,491,100.0,0.29,0.0,1619116200.0
2021-04-22,5.48,5.9,5.48,5.9,5.89480167528948,4059,8,23927.0,4059,100.0,0.42,0.42,1619029800.0
2021-04-20,5.23,5.76,5.23,5.76,5.238095238095238,42,3,220.0,42,100.0,0.53,0.53,1618857000.0
2021-04-19,5.9,5.9,5.49,5.49,5.82716049382716,1458,7,8496.0,1458,100.0,0.41,-0.41,1618770600.0
2021-04-15,5.5,5.77,5.5,5.77,5.500621118012423,805,3,4428.0,805,100.0,0.27,0.27,1618425000.0
2021-04-13,5.5,5.5,5.5,5.5,5.5,600,2,3300.0,600,100.0,0.0,0.0,1618252200.0
2021-04-12,5.5,5.5,5.5,5.5,5.5,3190,3,17545.0,3190,100.0,0.0,0.0,1618165800.0
2021-04-09,5.5,5.5,5.5,5.5,5.5,10,1,55.0,10,100.0,0.0,0.0,1617906600.0
2021-04-08,5.24,5.24,5.24,5.24,5.2,20,1,104.0,20,100.0,0.0,0.0,1617820200.0
2021-04-07,5.5,5.5,5.5,5.5,5.0,1,1,5.0,1,100.0,0.0,0.0,1617733800.0
2021-04-06,5.4,5.4,5.4,5.4,5.4,1920,4,10368.0,1920,100.0,0.0,0.0,1617647400.0
2021-04-05,5.42,5.42,5.42,5.42,5.4189655172413795,580,3,3143.0,580,100.0,0.0,0.0,1617561000.0
2021-04-01,5.7,5.7,5.7,5.7,5.636363636363636,11,2,62.0,11,100.0,0.0,0.0,1617215400.0
2021-03-31,5.42,5.7,5.42,5.7,5.591388400702988,1138,3,6363.0,1138,100.0,0.28,0.28,1617129000.0
2021-03-26,5.7,5.7,5.7,5.7,5.7,110,2,627.0,110,100.0,0.0,0.0,1616697000.0
2021-03-25,5.67,5.67,5.67,5.67,5.67,500,1,2835.0,500,100.0,0.0,0.0,1616610600.0
2021-03-24,6.27,6.27,5.96,5.96,6.179487179487179,39,3,241.0,39,100.0,0.31,-0.31,1616524200.0
2021-03-23,6.27,6.27,6.27,6.27,6.269340974212033,698,3,4376.0,698,100.0,0.0,0.0,1616437800.0
2021-03-22,6.6,6.6,6.6,6.6,6.595959595959596,99,3,653.0,99,100.0,0.0,0.0,1616351400.0
2021-03-19,6.84,6.84,6.5,6.5,6.519736842105263,152,6,991.0,152,100.0,0.34,-0.34,1616092200.0
2021-03-17,6.84,6.84,6.84,6.84,6.84,150,2,1026.0,150,100.0,0.0,0.0,1615919400.0
2021-03-15,7.25,7.25,7.2,7.2,7.1994342291372,707,4,5090.0,707,100.0,0.05,-0.05,1615746600.0
2021-03-12,7.57,7.57,7.57,7.57,7.55,20,2,151.0,20,100.0,0.0,0.0,1615487400.0
2021-03-10,7.22,7.22,7.22,7.22,7.22,100,1,722.0,100,100.0,0.0,0.0,1615314600.0
