Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-03-04,22.0,22.0,22.0,22.0,22.0,50,1,1100.0,50,100.0,0.0,0.0,1614796200.0
2021-02-25,21.0,21.0,21.0,21.0,21.0,50,1,1050.0,50,100.0,0.0,0.0,1614191400.0
2021-01-12,20.45,20.45,20.45,20.45,20.44,50,1,1022.0,50,100.0,0.0,0.0,1610389800.0
2020-06-11,19.5,19.5,19.5,19.5,19.5,100,1,1950.0,100,100.0,0.0,0.0,1591813800.0
2020-03-02,19.5,19.5,19.5,19.5,19.5,100,1,1950.0,100,100.0,0.0,0.0,1583087400.0
2020-01-20,19.5,19.5,19.5,19.5,19.5,50,1,975.0,50,100.0,0.0,0.0,1579458600.0
2020-01-13,19.5,19.5,19.5,19.5,19.5,100,1,1950.0,100,100.0,0.0,0.0,1578853800.0
2019-12-02,19.5,19.5,19.5,19.5,19.5,100,1,1950.0,100,100.0,0.0,0.0,1575225000.0
2019-10-29,20.0,20.0,20.0,20.0,20.0,50,1,1000.0,50,100.0,0.0,0.0,1572287400.0
2019-10-22,19.5,19.5,19.5,19.5,19.5,100,1,1950.0,100,100.0,0.0,0.0,1571682600.0
2019-10-14,19.5,19.5,19.5,19.5,19.5,50,1,975.0,50,100.0,0.0,0.0,1570991400.0
2019-10-07,19.3,19.3,19.3,19.3,19.3,50,1,965.0,50,100.0,0.0,0.0,1570386600.0
2019-09-30,19.25,19.25,19.25,19.25,19.24,50,1,962.0,50,100.0,0.0,0.0,1569781800.0
2019-09-16,19.25,19.25,19.25,19.25,19.25,500,5,9625.0,500,100.0,0.0,0.0,1568572200.0
2019-09-09,19.2,19.2,19.2,19.2,19.2,100,2,1920.0,100,100.0,0.0,0.0,1567967400.0
2019-09-03,19.0,19.15,19.0,19.15,19.112781954887215,133000,5,2542000.0,133000,100.0,0.15,0.15,1567449000.0
2019-08-13,19.15,19.15,19.15,19.15,19.15,100,1,1915.0,100,100.0,0.0,0.0,1565634600.0
2019-08-05,19.1,19.1,19.1,19.1,19.1,100,2,1910.0,100,100.0,0.0,0.0,1564943400.0
2019-07-29,19.0,19.0,19.0,19.0,19.0,100,1,1900.0,100,100.0,0.0,0.0,1564338600.0
2019-07-15,19.2,19.2,19.2,19.2,19.2,100,1,1920.0,100,100.0,0.0,0.0,1563129000.0
2019-06-10,19.25,19.25,19.25,19.25,19.25,100,1,1925.0,100,100.0,0.0,0.0,1560105000.0
2019-06-03,19.25,19.25,19.25,19.25,19.24,50,1,962.0,50,100.0,0.0,0.0,1559500200.0
2019-05-27,19.25,19.25,19.25,19.25,19.24,50,1,962.0,50,100.0,0.0,0.0,1558895400.0
2019-05-22,19.25,19.25,19.25,19.25,19.24,50,1,962.0,50,100.0,0.0,0.0,1558463400.0
2019-05-21,18.4,18.4,18.4,18.4,18.4,50,1,920.0,50,100.0,0.0,0.0,1558377000.0
2019-04-12,17.6,17.6,17.6,17.6,17.6,100,1,1760.0,100,100.0,0.0,0.0,1555007400.0
2019-02-11,17.6,17.6,17.6,17.6,17.6,500,5,8800.0,500,100.0,0.0,0.0,1549823400.0
2019-01-09,17.0,17.0,17.0,17.0,17.0,100,1,1700.0,100,100.0,0.0,0.0,1546972200.0
2018-12-05,16.2,16.2,16.2,16.2,16.2,50,1,810.0,50,100.0,0.0,0.0,1543948200.0
2018-11-16,15.46,15.46,15.46,15.46,15.46,50,1,773.0,50,100.0,0.0,0.0,1542306600.0
2018-11-07,14.73,14.73,14.73,14.73,14.72,50,1,736.0,50,100.0,0.0,0.0,1541529000.0
2018-08-03,14.03,14.03,14.03,14.03,14.02,50,1,701.0,50,100.0,0.0,0.0,1533234600.0
2018-05-30,13.37,13.37,13.37,13.37,13.36,50,1,668.0,50,100.0,0.0,0.0,1527618600.0
2017-10-30,12.74,12.74,12.74,12.74,12.74,5000,1,63700.0,5000,100.0,0.0,0.0,1509301800.0
2017-04-13,12.14,12.14,12.14,12.14,12.14,50,1,607.0,50,100.0,0.0,0.0,1492021800.0
2016-08-25,11.57,11.57,11.57,11.57,11.56,50,1,578.0,50,100.0,0.0,0.0,1472063400.0
2016-06-13,11.02,11.02,11.02,11.02,11.02,6400,7,70528.0,6400,100.0,0.0,0.0,1465756200.0
2016-05-23,10.5,10.5,10.5,10.5,10.5,50,1,525.0,50,100.0,0.0,0.0,1463941800.0
2016-04-18,10.0,10.0,10.0,10.0,10.0,100,1,1000.0,100,100.0,0.0,0.0,1460917800.0
