Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-03-12,770.05,795.0,770.05,783.85,784.75378371657,566969,13913,444931068.0,150545.0,26.55,24.95,13.8,1615487400.0,0.0,,,,0.19439380722062957,0.04,-68.1316578426995,,,100.15,783.85,683.7,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,,,,
2021-03-10,770.2,774.0,763.0,767.0,767.6306472309421,225221,5202,172886542.0,66619.0,29.58,11.0,-3.2,1615314600.0,0.0,-2.1496459781846,,,0.19439380722062957,0.04,-67.4315514993481,,,100.15,776.2,676.0500000000001,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,770.05,795.0,770.05,783.85
2021-03-09,776.75,776.75,751.65,762.8,764.8950106717356,214117,4360,163777025.0,30720.0,14.35,25.1,-13.95,1615228200.0,0.0,-0.5475880052151272,,,0.1943636356792706,0.05,-67.25222863135815,,,100.15,776.2,676.0500000000001,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,770.2,774.0,763.0,767.0
2021-03-08,757.25,776.85,753.6,768.4,767.2116206043432,378328,6657,290257638.0,48087.0,12.71,23.25,11.15,1615141800.0,0.0,0.7341373885684455,,,0.194307749354324,0.05,-67.49089016137428,,,100.15,776.2,676.0500000000001,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,776.75,776.75,751.65,762.8
2021-03-05,774.0,781.0,738.0,748.1,758.4302963865869,488956,9820,370839044.0,89376.0,18.28,43.0,-25.9,1614882600.0,0.0,-2.641853201457567,,,0.19425321842886734,0.04,-66.60874214677182,,,100.15,776.2,676.0500000000001,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,757.25,776.85,753.6,768.4
2021-03-04,769.0,792.25,760.0,772.1,778.8378425073038,515135,9690,401206632.0,67143.0,13.03,32.25,3.1,1614796200.0,0.0,3.2081272557144658,,,0.19423705278167458,0.04,-67.64667789146483,,,100.15,776.2,676.0500000000001,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,774.0,781.0,738.0,748.1
2021-03-03,736.0,782.25,736.0,776.2,766.7374093739008,685371,11814,525499585.0,92355.0,13.48,46.25,40.2,1614709800.0,0.0,0.5310192980183981,,,0.19424023759292355,0.05,-67.81757279051791,,,100.15,776.2,676.0500000000001,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,769.0,792.25,760.0,772.1
2021-03-02,752.0,752.0,723.6,733.25,730.7514646212301,728516,17167,532364134.0,164238.0,22.54,28.4,-18.75,1614623400.0,0.0,-5.533367688740021,,,0.19418416344268394,0.04,-65.9324923286737,,,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,736.0,782.25,736.0,776.2
2021-03-01,752.0,754.8,731.7,744.2,743.2119322784746,682619,10378,507330586.0,60163.0,8.81,23.1,-7.8,1614537000.0,0.0,1.493351517217878,,,0.1943084783620359,0.05,-66.4337543671056,,,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,752.0,752.0,723.6,733.25
2021-02-26,727.0,757.0,712.1,738.85,736.1686669446975,2136453,49203,1572789757.0,217343.0,10.17,44.9,11.85,1614277800.0,0.0,-0.7188927707605486,19371.25,-3.0984485246852933,0.19426385786192868,0.04,-66.19070176625837,0.0,-66.22293121194389,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,752.0,754.8,731.7,744.2
2021-02-25,678.0,737.7,676.45,732.8,718.2713885151288,1461871,28988,1050020113.0,110649.0,7.57,61.25,54.8,1614191400.0,0.0,-0.8188400893280212,19990.65,0.8979575767914971,0.19396468409116221,0.04,-65.91157205240175,-3.0984485246852933,-65.3428238757748,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,727.0,757.0,712.1,738.85
2021-02-24,660.0,719.65,638.0,670.65,666.0993727802686,1545232,26086,1029278066.0,515293.0,33.35,81.65,10.65,1614105000.0,0.0,-8.481168122270743,19812.74,1.5785825466909875,0.19394651164122198,0.03,-62.75255349288004,-2.2283137011841925,-62.34456142834379,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,678.0,737.7,676.45,732.8
2021-02-23,644.45,659.6,637.7,654.25,648.4794951779066,629291,10471,408082310.0,89129.0,14.16,21.9,9.8,1614018600.0,0.0,-2.445388801908588,19504.84,0.4426102624815353,0.19430270895069862,0.04,-61.81887657623233,-0.6849069256656293,-61.718025196838376,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,660.0,719.65,638.0,670.65
2021-02-22,627.3,643.1,615.65,636.7,629.9872300613993,987632,19558,622195548.0,188013.0,19.04,27.45,9.4,1613932200.0,0.0,-2.682460833014899,19418.89,-1.8130731584980355,0.1943337257513577,0.03,-60.76645201821894,-0.2453281315255351,-60.74294647661542,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,644.45,659.6,637.7,654.25
2021-02-19,592.45,629.2,586.35,619.1,613.5594243003172,1015460,14406,623045053.0,114884.0,11.31,42.85,26.65,1613673000.0,0.0,-2.764253180461762,19777.47,-1.0404590148513249,0.19427097337132315,0.04,-59.651106444839286,-2.05395331152064,-59.284312096816066,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,627.3,643.1,615.65,636.7
2021-02-18,587.7,599.1,583.0,591.0,591.7126132059936,364380,6510,215608242.0,80797.0,22.17,16.1,3.3,1613586600.0,0.0,-4.538846712970446,19985.41,-0.2373588326437969,0.19428062298233784,0.03,-57.7326565143824,-3.073041783981412,-57.159795623450265,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,592.45,629.2,586.35,619.1
2021-02-17,585.0,594.6,575.9,579.9,583.4134211606615,265521,4654,154908515.0,43070.0,16.22,18.7,-5.1,1613500200.0,0.0,-1.878172588832494,20032.96,-0.3714011191765953,0.19440156768893085,0.04,-56.92360751853768,-3.3031064805201016,-56.313702377773545,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,587.7,599.1,583.0,591.0
2021-02-16,573.0,589.75,569.2,583.35,579.9351425893866,468443,6967,271666558.0,77983.0,16.65,20.55,10.35,1613413800.0,0.0,0.5949301603724866,20107.64,0.1120231175884223,0.1944175257932425,0.04,-57.17836633239051,-3.662239825260449,-56.498586025670164,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,585.0,594.6,575.9,579.9
2021-02-15,565.0,584.0,555.85,568.65,569.053704425884,417973,5784,237849084.0,69452.0,16.62,28.15,3.65,1613327400.0,0.0,-2.5199280020570924,20085.14,0.9895752936520896,0.19441942090798056,,-56.071397168732965,-3.5543192628978426,,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,573.0,589.75,569.2,583.35
2021-02-12,567.0,569.0,555.0,560.9,562.0543492393706,115365,2395,64841400.0,19079.0,16.54,14.0,-6.1,1613068200.0,0.0,-1.3628769893607617,19888.33,-0.0337269992922828,0.1944303678352773,0.04,-55.46443216259582,-2.599916634528898,-54.991152200289896,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,565.0,584.0,555.85,568.65
2021-02-11,561.45,581.0,546.6,559.15,568.5871212409231,526060,10476,299110941.0,114907.0,21.84,34.4,-2.3,1612981800.0,0.0,-0.3119985737208064,19895.04,0.4775134352735577,0.19444146960625272,0.05,-55.32504694625771,-2.632766759956251,-54.853405834841006,100.15,775.65,675.5,,,,,,2021,48138.899999999994,48816.8,-40935.3,2744.7,11.69,88205.09999999999,88258.5,-77838.5,3746.6,15.95,147951.59999999998,147072.1,-130534.7,8450.2,35.620000000000005,,567.0,569.0,555.0,560.9
