accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.47492163009404387,0.46808510638297873,0.416403785488959,0.4407345575959933,"[[171 150]
 [185 132]]",25,25,adam,sigmoid,0.2,64,3,0.001
0.5376175548589341,0.4621212121212121,0.21403508771929824,0.2925659472422062,"[[282  71]
 [224  61]]",50,25,sgd,sigmoid,0.2,64,2,0.002
0.5235109717868338,0.33962264150943394,0.3050847457627119,0.32142857142857145,"[[262 140]
 [164  72]]",50,25,adam,sigmoid,0.2,32,3,0.003
0.5109717868338558,0.31543624161073824,0.46534653465346537,0.37599999999999995,"[[232 204]
 [108  94]]",25,25,adam,sigmoid,0.2,64,3,0.004
0.6598746081504702,0.2549019607843137,0.15568862275449102,0.1933085501858736,"[[395  76]
 [141  26]]",50,25,adam,sigmoid,0.2,64,3,0.005
