accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.4636363636363636,0.46558704453441296,0.71875,0.5651105651105651,"[[ 38 132]
 [ 45 115]]",25,25,adam,sigmoid,0.2,64,3,0.001
0.5363636363636364,0.0,0.0,0.0,"[[177   0]
 [153   0]]",25,32,sgd,sigmoid,0.2,64,3,0.002
0.49696969696969695,0.4117647058823529,0.33793103448275863,0.37121212121212116,"[[115  70]
 [ 96  49]]",50,25,adam,sigmoid,0.2,64,3,0.003
0.5666666666666667,0.45454545454545453,0.21897810218978103,0.29556650246305416,"[[157  36]
 [107  30]]",25,32,adam,sigmoid,0.2,32,2,0.004
0.5818181818181818,0.45161290322580644,0.21212121212121213,0.288659793814433,"[[164  34]
 [104  28]]",25,25,adam,sigmoid,0.2,64,3,0.005
