accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.4915254237288136,0.5236051502145923,0.6387434554973822,0.5754716981132075,"[[104 222]
 [138 244]]",25,25,sgd,sigmoid,0.2,64,2,0.001
0.4957627118644068,0.5280612244897959,0.5461741424802111,0.5369649805447471,"[[144 185]
 [172 207]]",25,32,adam,sigmoid,0.1,32,2,0.002
0.5296610169491526,0.5405982905982906,0.6819407008086253,0.6030989272943982,"[[122 215]
 [118 253]]",25,75,sgd,sigmoid,0.1,32,2,0.003
0.4929378531073446,0.5029585798816568,0.4709141274238227,0.4864091559370529,"[[179 168]
 [191 170]]",50,32,adam,sigmoid,0.2,32,2,0.004
0.5127118644067796,0.49825783972125437,0.41569767441860467,0.4532488114104596,"[[220 144]
 [201 143]]",25,25,adam,sigmoid,0.0,64,2,0.005
