accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5133333333333333,0.5009861932938856,0.5785876993166287,0.5369978858350952,"[[208 253]
 [185 254]]",50,25,adam,sigmoid,0.2,64,3,0.001
0.4922222222222222,0.4399092970521542,0.4801980198019802,0.4591715976331361,"[[249 247]
 [210 194]]",50,50,adam,sigmoid,0.2,64,3,0.002
0.5066666666666667,0.42094017094017094,0.5324324324324324,0.47016706443914086,"[[259 271]
 [173 197]]",50,25,adam,sigmoid,0.2,64,2,0.003
0.5188888888888888,0.375,0.3935860058309038,0.38406827880512096,"[[332 225]
 [208 135]]",50,25,adam,sigmoid,0.2,64,2,0.004
0.5444444444444444,0.3767313019390582,0.4236760124610592,0.3988269794721408,"[[354 225]
 [185 136]]",75,25,adam,sigmoid,0.2,64,3,0.005
