root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5483321543076436,0.30066815144766146,0.30066815144766146,0.6993318485523385,0.049808429118773936,0.37142857142857133,0.08783783783783784,"[[615, 22], [248, 13]]",32,100,0.01
0.3990523295166316,0.15924276169265034,0.15924276169265034,0.8407572383073497,0.02205882352941177,0.2307692307692308,0.04026845637583894,"[[752, 10], [133, 3]]",25,100,0.02
0.2889964203198437,0.08351893095768374,0.08351893095768374,0.9164810690423164,0.054054054054054064,0.4444444444444444,0.0963855421686747,"[[819, 5], [70, 4]]",25,100,0.03
0.216265118168194,0.0467706013363029,0.0467706013363029,0.9532293986636972,0.024390243902439025,0.3333333333333333,0.04545454545454545,"[[855, 2], [40, 1]]",25,100,0.04
0.16003897075511436,0.025612472160356347,0.025612472160356347,0.9743875278396436,0.047619047619047616,0.25,0.08,"[[874, 3], [20, 1]]",25,100,0.05
