root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5747470663094876,0.3303341902313625,0.3303341902313625,0.6696658097686375,0.02734375,0.4666666666666667,0.05166051660516605,"[[514, 8], [249, 7]]",32,50,0.01
0.4302208436292448,0.18508997429305912,0.18508997429305912,0.8149100257069408,0.006993006993006993,0.3333333333333333,0.013698630136986302,"[[633, 2], [142, 1]]",25,25,0.02
0.3382246101179809,0.11439588688946015,0.11439588688946015,0.8856041131105399,0.011627906976744186,0.2,0.021978021978021976,"[[688, 4], [85, 1]]",48,100,0.03
0.2509621587837261,0.06298200514138817,0.06298200514138817,0.9370179948586118,0.0,0.0,0.0,"[[729, 0], [49, 0]]",100,100,0.04
0.20595254900621984,0.04241645244215938,0.04241645244215938,0.9575835475578406,0.030303030303030307,0.5,0.05714285714285715,"[[744, 1], [32, 1]]",64,75,0.05
