root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5058061110983848,0.25583982202447164,0.25583982202447164,0.7441601779755284,0.022026431718061675,0.38461538461538464,0.04166666666666667,"[[664, 8], [222, 5]]",32,100,0.01
0.3233583506179318,0.10456062291434927,0.10456062291434927,0.8954393770856507,0.03296703296703297,0.3333333333333333,0.06,"[[802, 6], [88, 3]]",32,100,0.02
0.23106851475148005,0.05339265850945495,0.05339265850945495,0.9466073414905449,0.08888888888888889,0.3636363636363637,0.14285714285714285,"[[847, 7], [41, 4]]",25,100,0.03
0.1667593364912675,0.027808676307007785,0.027808676307007785,0.9721913236929922,0.08333333333333333,0.4,0.13793103448275862,"[[872, 3], [22, 2]]",25,100,0.04
0.12025186767632365,0.014460511679644046,0.014460511679644046,0.985539488320356,0.07692307692307693,0.5,0.13333333333333336,"[[885, 1], [12, 1]]",25,100,0.05
