root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5047053347966428,0.2547274749721913,0.2547274749721913,0.7452725250278087,0.04629629629629629,0.30303030303030304,0.08032128514056225,"[[660, 23], [206, 10]]",25,100,0.01
0.348203717238277,0.12124582869855395,0.12124582869855395,0.8787541713014461,0.028571428571428567,0.3,0.05217391304347825,"[[787, 7], [102, 3]]",25,100,0.02
0.2334630710877745,0.05450500556173527,0.05450500556173527,0.9454949944382648,0.02083333333333333,0.3333333333333333,0.0392156862745098,"[[849, 2], [47, 1]]",25,100,0.03
0.17006182216855167,0.028921023359288093,0.028921023359288093,0.971078976640712,0.038461538461538464,0.5,0.07142857142857144,"[[872, 1], [25, 1]]",32,100,0.04
0.1491540849108942,0.02224694104560623,0.02224694104560623,0.9777530589543938,0.0,0.0,0.0,"[[879, 1], [19, 0]]",32,100,0.05
