root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5088112507491249,0.2588888888888889,0.2588888888888889,0.7411111111111112,0.027149321266968326,0.25,0.048979591836734684,"[[661, 18], [215, 6]]",32,100,0.01
0.3299831645537222,0.10888888888888887,0.10888888888888887,0.8911111111111111,0.0,0.0,0.0,"[[802, 4], [94, 0]]",32,100,0.02
0.21081851067789195,0.04444444444444445,0.04444444444444445,0.9555555555555556,0.0,0.0,0.0,"[[860, 2], [38, 0]]",25,100,0.03
0.15634719199411432,0.024444444444444446,0.024444444444444446,0.9755555555555556,0.0,0.0,0.0,"[[878, 2], [20, 0]]",25,100,0.04
0.12472191289246473,0.015555555555555557,0.015555555555555557,0.9844444444444445,0.0,0.0,0.0,"[[886, 2], [12, 0]]",25,100,0.05
