root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.4336290903919939,0.18803418803418806,0.18803418803418806,0.811965811965812,0.13636363636363635,0.5,0.21428571428571427,"[[92, 3], [19, 3]]",25,100,0.01
0.2773500981126146,0.07692307692307693,0.07692307692307693,0.9230769230769232,0.14285714285714285,0.25,0.18181818181818185,"[[107, 3], [6, 1]]",25,100,0.02
0.22645540682891915,0.05128205128205128,0.05128205128205128,0.9487179487179488,0.25,0.25,0.25,"[[110, 3], [3, 1]]",25,100,0.03
0.18490006540840973,0.034188034188034185,0.034188034188034185,0.9658119658119658,0.0,0.0,0.0,"[[113, 0], [4, 0]]",25,100,0.04
0.20672455764868075,0.042735042735042736,0.042735042735042736,0.9572649572649572,0.0,0.0,0.0,"[[112, 1], [4, 0]]",25,100,0.05
