root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.6441603284397699,0.4149425287356322,0.4149425287356322,0.5850574712643678,0.16224188790560473,0.4166666666666667,0.2335456475583864,"[[454, 77], [284, 55]]",32,100,0.01
0.5295845259398565,0.2804597701149425,0.2804597701149425,0.7195402298850575,0.0641025641025641,0.375,0.1094890510948905,"[[611, 25], [219, 15]]",25,100,0.02
0.43681185618198304,0.19080459770114944,0.19080459770114944,0.8091954022988506,0.006211180124223602,0.14285714285714285,0.011904761904761904,"[[703, 6], [160, 1]]",25,100,0.03
0.3474041668898256,0.1206896551724138,0.1206896551724138,0.8793103448275862,0.0392156862745098,0.3636363636363637,0.07079646017699116,"[[761, 7], [98, 4]]",25,100,0.04
0.2754306972098739,0.07586206896551724,0.07586206896551724,0.9241379310344828,0.047619047619047616,0.3333333333333333,0.08333333333333333,"[[801, 6], [60, 3]]",25,100,0.05
