root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.4901718641209825,0.2402684563758389,0.2402684563758389,0.7597315436241611,0.03048780487804878,0.2,0.052910052910052914,"[[561, 20], [159, 5]]",25,100,0.01
0.28614540819463186,0.08187919463087248,0.08187919463087248,0.9181208053691275,0.0,0.0,0.0,"[[684, 2], [59, 0]]",32,100,0.02
0.16384638410380808,0.026845637583892617,0.026845637583892617,0.9731543624161074,0.0,0.0,0.0,"[[725, 1], [19, 0]]",32,100,0.03
0.11585688927269845,0.013422818791946308,0.013422818791946308,0.9865771812080536,0.0,0.0,0.0,"[[735, 1], [9, 0]]",32,100,0.04
0.06345743169703524,0.004026845637583893,0.004026845637583893,0.995973154362416,0.0,0.0,0.0,"[[742, 0], [3, 0]]",32,100,0.05
