root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.4681157648479929,0.21913236929922136,0.21913236929922136,0.7808676307007787,0.010869565217391304,0.1176470588235294,0.01990049751243781,"[[700, 15], [182, 2]]",32,100,0.01
0.3110855084191276,0.0967741935483871,0.0967741935483871,0.9032258064516128,0.02531645569620253,0.16666666666666666,0.04395604395604395,"[[810, 10], [77, 2]]",25,100,0.02
0.21355614986109106,0.04560622914349277,0.04560622914349277,0.9543937708565072,0.025,0.3333333333333333,0.04651162790697674,"[[857, 2], [39, 1]]",25,100,0.03
0.14149998919097345,0.02002224694104561,0.02002224694104561,0.9799777530589544,0.0,0.0,0.0,"[[881, 0], [18, 0]]",32,100,0.04
0.12025186767632365,0.014460511679644046,0.014460511679644046,0.985539488320356,0.0,0.0,0.0,"[[886, 2], [11, 0]]",25,100,0.05
