date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2016-10-19,0.6218215738938836,0.6201209219111786,1.0808498319314217,1.1006544521979211,3068.2,-248.06345433198794,-308.8279902336617,1160.3270469787863,1165.5449873921216,-1474.3729776257833,0.3798790780888214,0.10065445219792113,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-10-20,0.6256958829621958,0.62094586230517,1.0875841532884516,1.1169377929243074,3075.65,-269.378201061626,-359.6597228076462,1151.2284575673225,1165.8378586011038,-1525.49758140875,0.37905413769483,0.1169377929243074,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-10-21,0.6040244340639598,0.6292952871965383,1.049914855723414,1.0888468070887707,3108.85,-155.17779921573538,-276.21139621792463,1231.0286381602587,1152.465346399042,-1428.6767426169665,0.37070471280346173,0.08884680708877069,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-10-24,0.5960441525606636,0.6805076998542047,1.036043535904788,1.0524023766828994,3089.6,-111.36010853143262,-161.90238299948578,1248.0619862485737,987.1034105304493,-1149.005793529935,0.3194923001457953,0.052402376682899376,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-10-25,0.5824670824670825,0.6932831149243627,1.0124438820090993,1.020011736174411,3200.45,-39.82602217602198,-64.04656103939351,1336.293225918226,981.6320548403232,-1045.6786158797167,0.3067168850756373,0.020011736174410988,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-10-26,0.5812936011546789,0.6461047985577676,0.9949182102477748,0.9430567634942999,3243.3,16.481768703391936,184.68399895893708,1357.99046337503,1147.7883068375922,-963.1043078786552,0.3538952014422324,-0.0569432365057001,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-10-27,0.5932819788853425,0.6268217445876232,1.015437024306408,0.9696546448003467,3318.9,-51.23393997053745,100.71319937212957,1349.8564402774368,1238.5413118881374,-1137.8281125160079,0.3731782554123768,-0.030345355199653312,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-01,0.592627222562845,0.6058246036457648,1.014316370324954,0.9741854078087508,3325.6,-47.610521152666934,85.84900779121836,1354.7589086450027,1310.8696981156445,-1225.0206903244261,0.39417539635423515,-0.025814592191249153,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-02,0.6282172104510595,0.6189841062422292,1.075230729234369,1.0640919762820296,3258.4,-245.13180813726785,-208.83729551736496,1211.4170414662678,1241.5021882203202,-1450.3394837376852,0.3810158937577708,0.06409197628202956,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-03,0.6238684588449809,0.6146500774011242,1.0677875849160117,1.032315906934563,3262.0,-221.12310199603007,-105.41448842054479,1226.9410872476724,1257.0114475175328,-1362.4259359380776,0.3853499225988758,0.0323159069345631,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-04,0.6206337485552844,0.6128942655208849,1.0622511878772312,1.0341012680437736,3077.2,-191.55935533581578,-104.9364220243001,1167.3858289456787,1191.201766139133,-1296.1381881634331,0.3871057344791151,0.03410126804377356,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-07,0.5908701898095792,0.6956390427853655,1.0113091053580707,0.9550470794896753,3098.65,-35.04295931778597,139.29336713931752,1267.7500863465475,943.1080800731274,-803.8147129338099,0.3043609572146345,-0.044952920510324734,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-08,0.5842627013630731,0.6523684768071919,0.979372563242361,0.896673424348968,3114.8,64.25034001269387,321.8416178378343,1294.9385377943,1082.8026684409588,-760.9610506031245,0.3476315231928081,-0.10332657565103198,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-09,0.601674473614591,0.6367064127504264,1.00855911234224,0.9539421776346224,3271.7,-28.002847850106264,150.687377432806,1303.2016246751425,1188.5876294044301,-1037.9002519716241,0.3632935872495736,-0.04605782236537759,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2016-11-15,0.6028001683842904,0.6367064127504264,1.0104460624580989,0.9471420817535616,3308.7,-34.56288685511163,174.8909941019906,1314.2150828668982,1202.029492132664,-1027.1384980306734,0.3632935872495736,-0.05285791824643837,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
