date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2017-01-12,0.7424283580062475,0.7382647875444321,1.073882928154285,1.158265509845817,736.3,-54.39999999999998,-116.53089489947502,189.64999999999998,192.71563693103462,-309.24653183050964,0.26173521245556786,0.158265509845817,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-17,0.7418238566969738,0.7096242886825903,1.073008549328267,1.1699560065448917,736.9,-53.799999999999955,-125.2405812229307,190.25,213.97786166979915,-339.21844289272985,0.2903757113174097,0.16995600654489174,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-18,0.7396157488837776,0.7197417336417773,1.0698146394263293,1.1604857981551149,739.1,-51.59999999999991,-118.61505341644545,192.45000000000005,207.1388846653624,-325.75393808180786,0.2802582663582227,0.16048579815511488,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-19,0.7473511518217238,0.7096242886825903,1.0810034862259894,1.1695759155246366,731.45,-59.25,-124.0363034104954,184.80000000000007,212.39531404311936,-336.43161745361476,0.2903757113174097,0.16957591552463658,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-20,0.765669864836473,0.7259947379185319,1.107500525246866,1.2013121378448637,713.95,-76.74999999999989,-143.72680081434044,167.30000000000007,195.62605686306415,-339.3528576774046,0.27400526208146814,0.20131213784486368,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-23,0.7954743888242141,0.867565116766111,1.1506111757857975,1.2597167161703433,687.2,-103.50000000000011,-178.47732735225998,140.55000000000007,91.00925175832856,-269.48657911058854,0.13243488323388897,0.2597167161703433,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-24,0.8004246284501061,0.8574278767644741,1.1577714327549602,1.274801143063078,682.95,-107.75000000000011,-187.67544065492905,136.30000000000007,97.36963156370246,-285.0450722186315,0.14257212323552593,0.2748011430630779,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-25,0.8112941525675275,0.8688928620771386,1.1734936182843576,1.3012430864034272,673.8,-116.9000000000002,-202.97759161862928,127.14999999999998,88.33998953242406,-291.31758115105333,0.13110713792286144,0.30124308640342723,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-27,0.7721045197740113,0.8418453280901763,1.1168079096045198,1.2267870299639765,708.0,-82.70000000000005,-160.5652172144953,161.35000000000002,111.9735077121552,-272.5387249266505,0.15815467190982369,0.22678702996397648,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-30,0.7794253938832252,0.8285147115901392,1.1273971626149568,1.2328539923754602,701.35,-89.34999999999991,-163.31214755252904,154.70000000000005,120.27120702625587,-283.5833545787849,0.17148528840986077,0.23285399237546023,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-01-31,0.7812633985993996,0.8814779420092076,1.130055738173503,1.2316248746952307,699.7,-91.00000000000011,-162.06792482425294,153.05000000000007,82.9298839761575,-244.99780880041044,0.1185220579907924,0.23162487469523074,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-01,0.7872830704975876,0.8814779420092076,1.138762871750558,1.2453639851830978,694.35,-96.34999999999991,-170.36848311188396,147.70000000000005,82.29579096590669,-252.66427407779065,0.1185220579907924,0.24536398518309777,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-02,0.7408185390974387,0.8352069843157759,1.071554411166825,1.170995552060714,737.9,-52.80000000000007,-126.17761786560084,191.25,121.60076627338901,-247.77838413898985,0.1647930156842241,0.17099555206071404,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-03,0.7194656488549619,0.8125738440210426,1.0406685969992104,1.1141153381334956,759.8,-30.90000000000009,-86.70483391382993,213.14999999999998,142.40639331281182,-229.11122722664174,0.1874261559789574,0.11411533813349561,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-06,0.7244715393280764,0.8162963825070578,1.0479093499436751,1.1244299348213993,754.55,-36.15000000000009,-93.88860731948682,207.89999999999998,138.61356457929946,-232.5021718987863,0.18370361749294217,0.1244299348213993,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-07,0.7427309782608695,0.831297303915725,1.074320652173913,1.1648688591558627,736.0,-54.700000000000045,-121.34348033871493,189.35000000000002,124.16518431802638,-245.5086646567413,0.16870269608427502,0.1648688591558627,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-08,0.7399160801299405,0.7970232856333721,1.0702490525175965,1.1576897567649034,738.8,-51.90000000000032,-116.50119229791062,192.14999999999998,149.95919657406466,-266.4603888719753,0.2029767143666279,0.15768975676490338,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-09,0.7234647961884595,0.8127459393668346,1.0464531498147167,1.1558618569750267,755.6,-35.09999999999991,-117.76921913033016,208.95000000000005,141.4891682144198,-259.25838734474996,0.1872540606331654,0.15586185697502675,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-10,0.7296449546182594,0.8162963825070578,1.0553924185798185,1.1624737180250526,749.2,-41.5,-121.72530954436945,202.55000000000007,137.6307502257123,-259.35605977008174,0.18370361749294217,0.16247371802505262,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-13,0.7388659863485841,0.8162963825070578,1.0687301480029736,1.1734074562798742,739.85,-50.85000000000002,-128.29550652866487,193.20000000000005,135.91312140215325,-264.2086279308181,0.18370361749294217,0.1734074562798742,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-14,0.7543641758090113,0.8456089272891539,1.0911474504933416,1.2085077777825057,724.65,-66.04999999999995,-151.09516117009275,178.0,111.87949083991464,-262.9746520100074,0.15439107271084607,0.20850777778250573,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-15,0.7709611451942741,0.8556915934753195,1.115154079402017,1.240746732572939,709.05,-81.65000000000009,-170.70147073084252,162.39999999999998,102.32187564632466,-273.0233463771672,0.14430840652468047,0.2407467325729391,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-16,0.7451608505997819,0.8054942134048222,1.077835332606325,1.2007892630999488,733.6,-57.10000000000002,-147.2990034101225,186.95000000000005,142.68944504622243,-289.98844845634494,0.1945057865951778,0.20078926309994882,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-02-21,0.717059093592182,0.8162963825070578,1.037187643470847,1.1421964860196905,762.35,-28.350000000000136,-108.403491117111,215.70000000000005,140.04645279574447,-248.44994391285547,0.18370361749294217,0.14219648601969048,False,False,532488-DIVI&#39;S LABORATORIES LTD.
