date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2017-02-23,0.9436846339501208,0.9378041910096439,1.0930544381871816,1.101599176956254,186.45,-17.350000000000023,-18.94316654349356,10.499999999999972,11.596408586251897,-30.539575129745458,0.06219580899035615,0.10159917695625409,False,False,500228-JSW STEEL LTD.
2017-02-27,0.9495412844036696,0.9500814548271924,1.0998381003777655,1.1111741660344618,185.3,-18.499999999999943,-20.60057296618578,9.350000000000023,9.249906420521256,-29.850479386707036,0.04991854517280758,0.11117416603446184,False,False,500228-JSW STEEL LTD.
2017-02-28,0.9424209962506696,0.9450368419375622,1.0915907873594002,1.0993685360753762,186.7,-17.100000000000023,-18.55210568527275,10.75,10.261621610257123,-28.813727295529873,0.05496315806243779,0.09936853607537621,False,False,500228-JSW STEEL LTD.
2017-03-01,0.9275171323141804,0.9211474439672005,1.0743278861360044,1.0765879654706207,189.7,-14.100000000000023,-14.528737049776765,13.749999999999972,14.958329879422052,-29.487066929198818,0.0788525560327995,0.07658796547062074,False,False,500228-JSW STEEL LTD.
2017-03-02,0.9596400327242978,0.955144274838745,1.1115353149713665,1.1290811657297588,183.35,-20.450000000000045,-23.66703173655128,7.400000000000006,8.224297208316102,-31.891328944867382,0.04485572516125502,0.1290811657297588,False,False,500228-JSW STEEL LTD.
2017-03-03,0.957030187652978,0.948426906099348,1.1085123742181129,1.1258118067055596,183.85,-19.950000000000045,-23.130500662817127,7.900000000000006,9.481713313634884,-32.61221397645201,0.05157309390065201,0.12581180670555958,False,False,500228-JSW STEEL LTD.
2017-03-06,0.9521103896103896,0.952398154223492,1.102813852813853,1.1155374000462028,184.8,-19.00000000000003,-21.351311528538275,8.849999999999994,8.796821099498658,-30.148132628036933,0.047601845776507945,0.11553740004620283,False,False,500228-JSW STEEL LTD.
2017-03-07,0.9699558985667032,0.963700612282872,1.12348401323043,1.143317022633559,181.4,-22.400000000000006,-25.997707905727594,5.4500000000000455,6.584708931887036,-32.58241683761463,0.03629938771712804,0.14331702263355894,False,False,500228-JSW STEEL LTD.
2017-03-08,0.9882055602358888,0.9683681067063871,1.144622297107554,1.1686760810699517,178.05,-25.74999999999997,-30.032776234504894,2.0999999999999943,5.632058600927792,-35.664834835432686,0.031631893293612934,0.1686760810699517,False,False,500228-JSW STEEL LTD.
2017-03-09,0.9954738330975954,0.9857167025605567,1.153041018387553,1.1789246638926525,176.75,-27.049999999999983,-31.624934343026325,0.8000000000000114,2.524572822421618,-34.14950716544794,0.014283297439443343,0.1789246638926525,False,False,500228-JSW STEEL LTD.
