date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2017-02-22,0.9293394777265744,0.9158547391076745,1.208909370199693,1.1252913982594253,32.25,-6.7373271889401,-4.040647593866467,2.278801843317975,2.7136846637774994,-6.754332257643966,0.08414526089232555,0.12529139825942526,False,False,500117-DCW LTD.
2017-02-23,0.9350850077279752,0.9213187488885913,1.2163833075734158,1.1232115724502303,32.55,-7.043276661514682,-4.010536683254998,2.112982998454406,2.5610747236763522,-6.57161140693135,0.07868125111140867,0.12321157245023029,False,False,500117-DCW LTD.
2017-02-27,0.9350850077279752,0.9345028883756205,1.2163833075734158,1.1924614420369424,32.35,-7.0,-6.2261276498950835,2.1000000000000014,2.1188315610486796,-8.344959210943763,0.06549711162437954,0.19246144203694238,False,False,500117-DCW LTD.
2017-02-28,0.9293394777265744,0.9300425690805345,1.208909370199693,1.195647908543073,32.35,-6.758218125960063,-6.32920984136841,2.2858678955453158,2.263122890244709,-8.59233273161312,0.06995743091946549,0.1956479085430729,False,False,500117-DCW LTD.
2017-03-01,0.9542586750788644,0.9504654281499598,1.2413249211356467,1.2415078748211723,32.55,-7.8551261829653,-7.861081325429161,1.4888801261829627,1.6123503137188067,-9.473431639147968,0.04953457185004018,0.2415078748211723,False,False,500117-DCW LTD.
2017-03-02,0.9664536741214056,0.9622697899105983,1.257188498402556,1.262907398356815,31.7,-8.152875399361026,-8.334164527911039,1.0634185303514414,1.1960476598340328,-9.530212187745072,0.037730210089401695,0.2629073983568151,False,False,500117-DCW LTD.
2017-03-03,0.9587955625990492,0.9398570365058723,1.2472266244057053,1.2742931224363563,31.3,-7.738193343898576,-8.58537473225795,1.2896988906497597,1.8824747573661966,-10.467849489624147,0.06014296349412773,0.2742931224363563,False,False,500117-DCW LTD.
2017-03-07,0.9805510534846028,0.9591328052927366,1.275526742301459,1.3651221726684803,31.55,-8.692868719611031,-11.519604547690552,0.6136142625607803,1.289359993014159,-12.80896454070471,0.04086719470726341,0.36512217266848035,False,False,500117-DCW LTD.
2017-03-08,0.9821428571428572,0.9493907506612548,1.2775974025974026,1.3788431608887164,30.85,-8.563879870129874,-11.687311513416901,0.5508928571428555,1.5612953421002906,-13.248606855517192,0.05060924933874522,0.3788431608887164,False,False,500117-DCW LTD.
2017-03-09,1.003305785123967,0.9716049317786717,1.3008264462809918,1.4087833715825506,30.8,-9.26545454545455,-12.590527844742557,-0.10181818181818514,0.8745681012169122,-13.465095945959469,0.028395068221328312,0.4087833715825506,False,False,500117-DCW LTD.
