date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2017-03-01,0.8124918417961102,0.8394718756680316,1.0321106905103772,1.0278080855266336,766.1,-24.59999999999991,-21.30377432195405,143.64999999999998,122.98059605072103,-144.28437037267508,0.1605281243319684,0.027808085526633608,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-02,0.8281665779670038,0.8381860703614841,1.0520223523150611,1.0696504469713617,751.6,-39.09999999999991,-52.34927594367548,129.14999999999998,121.6193495163086,-173.96862545998408,0.16181392963851593,0.06965044697136169,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-03,0.8222046099993396,0.8381860703614841,1.0444488475001652,1.0418302091111968,757.05,-33.65000000000009,-31.66755980763162,134.5999999999999,122.50123543283848,-154.1687952404701,0.16181392963851593,0.04183020911119684,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-06,0.8217704138887055,0.8394718756680317,1.0438972869496337,1.0405040416932583,757.45,-33.25,-30.679786380558426,135.0,121.59202777524933,-152.27181415580776,0.16052812433196828,0.040504041693258275,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-07,0.8244370860927153,0.8309768384981874,1.0472847682119206,1.0503873618738426,755.0,-35.700000000000045,-38.04245821475115,132.54999999999995,127.61248693386858,-165.65494514861973,0.16902316150181262,0.05038736187384263,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-08,0.8038354749144444,0.8275049914838121,1.0211144831148706,1.009890375954232,774.35,-16.350000000000023,-7.658612620159488,151.89999999999998,133.57150984451016,-141.23012246466965,0.17249500851618793,0.009890375954231923,False,True,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-09,0.819067043884466,0.8124057905596057,1.0404631883676558,1.0126056388902396,759.95,-30.75,-9.579655274637616,137.5,142.5622194642276,-152.14187473886523,0.1875942094403943,0.012605638890239579,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-10,0.819174837138909,0.8505376490677448,1.0406001184444298,1.0393676924409387,759.85,-30.850000000000023,-29.913541101247347,137.39999999999998,113.56896735587418,-143.48250845712153,0.14946235093225524,0.03936769244093874,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-14,0.807066450567261,0.7857126274963239,1.0252188006482983,1.0192047961962203,771.25,-19.450000000000045,-14.811699066334882,148.79999999999995,165.2691360434602,-180.0808351097951,0.21428737250367613,0.019204796196220286,False,False,532488-DIVI&#39;S LABORATORIES LTD.
2017-03-15,0.8105873160567784,0.8019644701655416,1.0296913660632896,1.0200724094472655,767.9,-22.800000000000068,-15.413603214555224,145.44999999999993,152.07148335988063,-167.48508657443585,0.19803552983445838,0.020072409447265516,False,False,532488-DIVI&#39;S LABORATORIES LTD.
