date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2016-01-13,0.758649093904448,0.8855414227073173,2.237644151565074,1.9302596234654197,135.1,-167.20572487644145,-125.6780751301782,32.60650741350908,15.463353792241435,-141.14142892241964,0.11445857729268272,0.9302596234654197,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-14,0.7687813021702837,0.8845836359019834,2.267529215358932,1.9606285332210718,132.2,-167.56736227045081,-126.99509209182565,30.56711185308849,15.258043333757797,-142.25313542558345,0.11541636409801659,0.9606285332210718,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-19,0.7772151898734176,0.8845836359019834,2.292405063291139,1.9846148343317416,121.4,-156.89797468354428,-119.53224088787343,27.046075949367093,14.01154660149922,-133.54378748937265,0.11541636409801659,0.9846148343317416,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-20,0.7481722177091795,0.895582275087442,2.2067424857839155,1.9274853713671134,119.8,-144.56774979691306,-111.11274748978018,30.168968318440292,12.509243444524444,-123.62199093430462,0.10441772491255796,0.9274853713671134,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-21,0.7263406940063091,0.8143894703932848,2.1423501577287065,1.9508154873948207,118.5,-135.36849369085172,-112.67163525628627,32.42862776025237,21.99484775839575,-134.666483014682,0.1856105296067152,0.9508154873948207,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-22,0.7326968973747016,0.8277464271047729,2.1610978520286395,1.9302373380515963,123.1,-142.9311455847255,-114.51221631415149,32.90501193317424,21.20441482340246,-135.71663113755395,0.17225357289522714,0.9302373380515963,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-25,0.7367999999999999,0.7389339164579094,2.1732,1.97355265544707,126.8,-148.76175999999998,-123.44647671068846,33.37376000000002,33.10317939313708,-156.54965610382555,0.2610660835420906,0.9735526554470699,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-27,0.7206572769953051,0.7784279671341725,2.125586854460093,1.9718862892887372,125.7,-141.4862676056337,-122.16610656359428,35.11338028169014,27.851604531234514,-150.0177110948288,0.2215720328658275,0.9718862892887372,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-28,0.7451456310679612,0.7785168269662553,2.1978155339805823,1.9729934847857755,125.0,-149.72694174757277,-121.62418559822194,31.856796116504853,27.685396629218076,-149.30958222744002,0.22148317303374465,0.9729934847857755,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
2016-01-29,0.7457489878542509,0.780622548333677,2.1995951417004047,1.9588182179186506,127.8,-153.30825910931168,-122.53696825000354,32.493279352226736,28.036438322956087,-150.57340657295964,0.21937745166632305,0.9588182179186506,False,False,500039-BANCO PRODUCTS (INDIA) LTD.-$
