date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2017-01-12,0.8009099362380446,0.7408218803965532,1.0433049946865038,1.039131470431596,3011.2,-130.40000000000055,-117.83268376362184,599.5,780.4371537498992,-898.269837513521,0.25917811960344683,0.03913147043159593,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-17,0.8099884129036592,0.7548666958948379,1.0551310685317974,1.0499323145054622,2977.45,-164.1500000000001,-148.67096982428848,565.75,729.8721563079148,-878.5431261322033,0.2451333041051621,0.049932314505462205,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-18,0.816598100462187,0.7639429013704455,1.0637411752755346,1.059836330775876,2953.35,-188.25,-176.71762749693335,541.6500000000001,697.1592322375946,-873.8768597345279,0.23605709862955448,0.05983633077587602,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-19,0.8204735660338843,0.7726657755790609,1.068789548887528,1.0800486009139656,2939.4,-202.20000000000027,-235.29485752651044,527.7000000000003,668.2262192629082,-903.5210767894187,0.2273342244209391,0.0800486009139656,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-20,0.818524300841705,0.766419761373833,1.0662503393972305,1.0639793221713494,2946.4,-195.19999999999982,-188.5086748456638,534.7000000000003,688.2208150881384,-876.7294899338021,0.23358023862616695,0.06397932217134938,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-23,0.8239635115051503,0.77712963153897,1.0733357249013478,1.080470057918936,2926.95,-214.64999999999964,-235.5318360258293,515.25,652.3304249670118,-887.8622609928411,0.22287036846103003,0.08047005791893591,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-24,0.8115966414834008,0.7604539378959274,1.0572260268210192,1.0352255065696692,2971.55,-170.04999999999973,-104.67435404710022,559.8500000000004,711.8231008453567,-816.497454892457,0.2395460621040726,0.03522550656966916,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-25,0.8056724794548005,0.7534947105610011,1.0495089196231708,1.0284633925682782,2993.4,-148.19999999999936,-85.20231931388389,581.7000000000003,737.8889334066994,-823.0912527205833,0.24650528943899885,0.028463392568278234,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-27,0.8042216886754701,0.7512568350137632,1.0476190476190474,1.0390131219523586,2998.8,-142.79999999999973,-116.99255011073319,587.1000000000004,745.931003160727,-862.9235532714602,0.24874316498623683,0.03901312195235862,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-30,0.7994629804584555,0.7452178805831214,1.0414201183431953,1.03075780214194,3016.65,-124.94999999999982,-92.7855238314828,604.9500000000003,768.5884805389269,-861.3740043704097,0.25478211941687856,0.030757802141939905,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-01-31,0.7896261233677032,0.7434257325539635,1.0399033448635406,1.0312349033821036,3021.05,-120.54999999999927,-94.36220486250386,635.5500000000002,775.1236906678487,-869.4858955303525,0.2565742674460365,0.03123490338210355,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-01,0.795989188828456,0.7574432830622215,1.0482832260002002,1.0400620825676228,2996.9,-144.69999999999982,-120.06205524690859,611.4000000000001,726.9182249908285,-846.9802802377371,0.24255671693777847,0.04006208256762278,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-02,0.7686481598113786,0.7216047771363527,1.0146795213410202,1.016570518637111,3096.15,-45.44999999999982,-51.304811278291254,716.3000000000002,861.9533692692817,-913.2581805475729,0.27839522286364726,0.01657051863711101,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-03,0.7422491723962312,0.7036508587016173,0.9851031321619558,1.0020175432749414,3141.6,46.79999999999973,-6.338313952555836,809.75,931.0104623029993,-937.3487762555551,0.29634914129838275,0.0020175432749414135,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-06,0.7251195553832234,0.7128767831842346,0.9900962905518936,1.0069813234894545,3094.8,30.649999999999636,-21.60579993516376,850.7000000000003,888.5889314014307,-910.1947313365945,0.28712321681576536,0.006981323489454461,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-07,0.7213419708565182,0.7212192665267078,0.9859830621869032,0.994156630195534,3064.15,42.95000000000027,17.904961586354602,853.8499999999999,854.2259844721884,-836.3210228858338,0.27878073347329224,-0.005843369804465981,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-08,0.6956507348073613,0.7394125491724626,0.9997517542698264,1.0031386992241629,3021.2,0.7500000000004547,-9.482638096040773,919.5,787.2868064401559,-796.7694445361967,0.2605874508275374,0.0031386992241628775,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-09,0.6775977089506531,0.7390438537233728,0.985018788591104,1.0022234144927087,3020.45,45.25,-6.715712304502176,973.8,788.2049920212385,-794.9207043257406,0.2609561462766272,0.0022234144927086863,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-10,0.6550652057004571,0.7480717242095083,0.9966892981984404,1.0087793100016675,2975.2,9.849999999999909,-26.12020311696142,1026.25,749.5370061318708,-775.6572092488323,0.2519282757904917,0.00877931000166754,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-13,0.6572411351105266,0.7523374796834041,0.9939298902321816,1.0092986403273057,2965.35,18.000000000000455,-27.5737230945756,1016.3999999999999,734.4060546208175,-761.9797777153931,0.24766252031659586,0.009298640327305652,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-14,0.6612550257010535,0.7608049467369156,0.9931294213445976,1.0035701160951802,2947.35,20.250000000000455,-10.52238167312953,998.3999999999999,704.991540234952,-715.5139219080816,0.23919505326308443,0.003570116095180209,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-15,0.6697307606398515,0.7718919861838776,1.0058590058590058,1.0093911462519842,2910.05,-17.049999999999727,-27.328705150586757,961.1000000000001,663.8057256056072,-691.134430756194,0.22810801381612245,0.009391146251984228,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-16,0.6658865333037225,0.7657519399444678,1.000085416061636,1.0034756947702081,2926.85,-0.2499999999990905,-10.172837238183547,977.8999999999999,685.6089345735345,-695.781771811718,0.23424806005553223,0.0034756947702081487,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-21,0.6668218899294597,0.7738043429834429,1.0096755833807625,1.0093357817161865,2899.05,-28.049999999999272,-27.06489798431039,965.9000000000001,655.75251947385,-682.8174174581604,0.22619565701655708,0.009335781716186542,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-22,0.6667758903164612,0.7770284279532749,1.0096059325687678,1.0168213613412065,2899.25,-27.850000000000364,-48.76933186849283,966.0999999999997,646.4503302564676,-695.2196621249605,0.22297157204672513,0.016821361341206487,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-23,0.6688753178900749,0.7794490601553413,1.0127848035569087,1.007914993851066,2890.15,-36.94999999999982,-22.87551947865859,957.0,637.4252987920404,-660.300818270699,0.22055093984465868,0.007914993851066088,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-27,0.6764232478393226,0.7880734640765448,1.024213583400399,1.0225510268523332,2857.9,-69.20000000000027,-64.44857964128323,924.75,605.6648470156429,-670.1134266569261,0.21192653592345523,0.022551026852333234,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-02-28,0.6773594491844637,0.7956716477705412,1.0256311428020817,1.0297917384378161,2853.95,-73.150000000001,-85.02413191460528,920.8,583.1429008452637,-668.167032759869,0.20432835222945878,0.02979173843781613,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-01,0.6604318267226948,0.7627912941933357,0.981244234908271,1.005489815441328,2927.1,54.90000000000009,-16.0692387783115,993.9499999999998,694.3336027666869,-710.4028415449984,0.2372087058066643,0.005489815441328094,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-02,0.6737827193196473,0.7790095211562208,1.0010804781987384,1.0172383181094369,2869.1,-3.100000000000364,-49.458458487785265,935.95,634.043782850687,-683.5022413384722,0.2209904788437792,0.01723831810943688,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-03,0.6730554975280274,0.7828200042188331,0.9951430958846876,1.0128777423906463,2872.2,13.950000000000273,-36.987451694414176,939.0499999999997,623.7843838826675,-660.7718355770817,0.21717999578116687,0.012877742390646318,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-06,0.676340418087991,0.7871411185697317,0.9979532930989242,1.0222788356906123,2858.25,5.849999999999909,-63.67848211269256,925.0999999999999,608.4038978480644,-672.082379960757,0.21285888143026832,0.022278835690612286,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-07,0.6777275276959753,0.787457191797423,0.9996494180339364,1.023112353212531,2852.4,1.0,-65.92567630342364,919.25,606.2571061170306,-672.1827824204543,0.21254280820257698,0.023112353212531023,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-08,0.6779652100722452,0.7838247065115034,0.9715402959949498,0.9956340809903944,2851.4,81.15000000000009,12.448981463989185,918.25,616.4022318530992,-603.95325038911,0.21617529348849662,-0.00436591900960559,False,True,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-09,0.7137081887321864,0.8336626874534893,1.022760835856162,1.027658844733463,2708.6,-61.65000000000009,-74.91674684505779,775.4499999999998,450.54124476347897,-525.4579916085368,0.16633731254651074,0.027658844733462917,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
2017-03-10,0.710756107873596,0.8291488008126839,1.0185304336636212,1.0191307519761215,2719.85,-50.40000000000009,-52.032775762254005,786.6999999999998,464.6896341096217,-516.7224098718757,0.17085119918731606,0.019130751976121463,False,False,500124-DR.REDDY&#39;S LABORATORIES LTD.
