date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2013-06-14,0.7037037037037036,0.5886030505541784,5043.66049382716,4230.8335404400295,1.7,-8572.522839506171,-7190.717018748051,0.5037037037037038,0.6993748140578968,-7191.416393562108,0.4113969494458216,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-06-17,0.0001617700481336,0.00015318739859362002,1.1594556012169648,2131.6774756593163,1.62,-0.258318073971483,-3451.6975105680926,1.6197379325220236,1.6197518364142784,-3453.317262404507,0.9998468126014064,2130.6774756593163,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-06-20,0.7215189873417721,0.5886030505541784,5171.348101265822,4230.8335404400295,7047.04,-36435649.8835443,-29807806.152822506,1962.4668354430387,2899.130758622683,-29810705.28358113,0.4113969494458216,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-06-26,0.7499999999999999,0.6384784090808143,5375.480263157894,2996.890628221219,1.58,-8491.678815789473,-4733.507192589526,0.39500000000000024,0.5712041136523134,-4734.078396703178,0.3615215909191857,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-07-05,0.0001578962676923,0.00015318739859362002,1.1316910274753356,1060.4200194599691,1.52,-0.20017036176251013,-1610.3184295791532,1.5197599976731078,1.5197671551541376,-1611.8381967343073,0.9998468126014064,1059.4200194599691,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-07-09,0.7599999999999999,0.6384784090808143,5447.153333333333,3694.2327343990537,7219.93,-39320845.83593333,-26664881.81606976,1732.7832000000008,2610.1605799251565,-26667491.976649683,0.3615215909191857,3693.2327343990537,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-07-16,0.8142857142857143,0.8009955036004743,5836.2357142857145,2996.890628221219,1.5,-8752.853571428572,-4493.835942331828,0.27857142857142847,0.2985067445992886,-4494.134449076427,0.19900449639952567,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-07-24,0.838235294117647,0.6384784090808143,6007.889705882352,3628.6909006647584,1.4,-8409.645588235293,-5078.767260930662,0.2264705882352942,0.50613022728686,-5079.273391157949,0.3615215909191857,3627.6909006647584,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-08-14,0.000159004021128,0.00015318739859362002,1.139630636448464,1.0698419605551206,1.36,-0.18989766556991117,-0.09498506635496407,1.359783754531266,1.3597916651379127,-1.4547767314928768,0.9998468126014064,0.0698419605551206,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-09-11,0.8444444444444443,0.7679985203607256,6052.392592592591,2996.890628221219,7169.63,-43386245.87362962,-21479427.324813697,1115.2757777777788,1663.364768466131,-21481090.689582165,0.23200147963927442,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-09-18,0.8142857142857143,0.7679985203607256,5836.2357142857145,2996.890628221219,1.35,-7877.568214285715,-4044.452348098646,0.25071428571428567,0.31320199751302047,-4044.7655500961587,0.23200147963927442,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-09-20,0.0001613793689217,0.00015318739859362002,1.156655483359522,1030.7897491896988,1.4,-0.2193176767033307,-1441.705648865578,1.3997740688835096,1.3997855376419688,-1443.10543440322,0.9998468126014064,1029.7897491896988,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-01,0.8028169014084506,0.6384784090808143,5754.0352112676055,2996.890628221219,7064.1,-40640016.035915494,-21163270.986817513,1392.9211267605642,2553.8246704122193,-21165824.811487924,0.3615215909191857,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-03,0.0001579625601019,0.00015318739859362002,1.4058903407280134,1.0698419605551206,1.42,-0.576364283833779,-0.09917558398827131,1.4197756931646552,1.419782473893997,-1.5189580578822683,0.9998468126014064,0.0698419605551206,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-07,0.0001555458225713,0.00015318739859362002,1.3843810163145738,2570.23415717986,7216.9,-2774.0393566406474,-18541905.988951333,7215.777441353085,7215.794461863089,-18549121.783413194,0.9998468126014064,2569.23415717986,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-09,0.8636363636363635,0.8505336437403772,7706.810606060605,4230.8335404400295,7329.03,-56476117.10613635,-31000576.912891187,999.4131818181822,1095.4434090174627,-31001672.356300205,0.1494663562596228,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-22,0.8976377952755905,0.8800887911152998,8010.228346456693,2996.890628221219,1.32,-10572.181417322836,-3954.5756292520086,0.13511811023622045,0.15828279572780435,-3954.7339120477363,0.1199112088847002,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-23,0.8201438848920863,0.8493198770989412,7318.697841726619,2996.890628221219,1.27,-9293.476258992807,-3804.781097840948,0.22841726618705027,0.19136375608434464,-3804.972461597032,0.1506801229010588,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-25,0.8260869565217391,0.7841628627059768,7371.731884057971,4230.8335404400295,1.39,-10245.31731884058,-5879.46862121164,0.24173913043478268,0.3000136208386923,-5879.768634832479,0.2158371372940232,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-29,0.9047619047619048,0.9304119304207845,8073.8015873015875,2996.890628221219,1.38,-11140.46619047619,-4134.329066945282,0.13142857142857145,0.09603153601931735,-4134.425098481301,0.06958806957921548,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-10-31,0.8636363636363635,0.8244048054702631,7706.810606060605,2996.890628221219,1.26,-9709.321363636362,-3774.8221915587355,0.17181818181818187,0.22124994510746854,-3775.043441503843,0.17559519452973693,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-11-07,0.9421487603305784,0.9062273922000831,8407.429752066117,3628.6909006647584,1.32,-11096.487272727274,-4788.551988877482,0.07636363636363663,0.12377984229589023,-4788.675768719778,0.09377260779991692,3627.6909006647584,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-11-12,0.8976377952755905,0.9304119304207845,8010.228346456693,3628.6909006647575,1.21,-9691.166299212598,-4389.505989804356,0.12385826771653541,0.08420156419085068,-4389.5901913685475,0.06958806957921548,3627.6909006647575,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-11-13,0.9421487603305784,0.9062273922000831,8407.429752066117,2996.890628221219,1.27,-10676.165785123967,-3804.781097840948,0.07347107438016542,0.11909121190589445,-3804.900189052854,0.09377260779991692,2995.890628221219,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-11-14,0.95,0.9017149205447541,8477.491666666667,3628.6909006647575,1.21,-10256.554916666668,-4389.505989804356,0.0605,0.11892494614084748,-4389.624914750497,0.0982850794552459,3627.6909006647575,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-11-19,0.9047619047619048,0.9062273922000831,8073.8015873015875,4230.8335404400295,1.2,-9687.361904761903,-5075.800248528036,0.11428571428571432,0.11252712935990039,-5075.912775657395,0.09377260779991692,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-11-20,0.0001489956516795,0.00015318739859362002,1.3295888373503346,293.1749069412866,1.26,-0.41528193506142164,-368.14038274602115,1.259812265478884,1.2598069838777721,-369.4001897298989,0.9998468126014064,292.1749069412866,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-12-02,0.95,0.5886030505541784,9106.233333333334,4230.8335404400295,7651.23,-69666234.43699999,-32363429.279620964,382.5615000000007,3147.6926815083534,-32366576.972302474,0.4113969494458216,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-12-06,0.9913043478260868,0.9017149205447543,9502.15652173913,4230.8335404400295,1.2,-11401.387826086955,-5075.800248528036,0.010434782608695903,0.11794209534629485,-5075.9181906233825,0.09828507945524567,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-12-09,0.9827586206896552,0.9868588168676707,9420.241379310344,4230.8335404400295,1.15,-10832.127586206896,-4864.308571506034,0.019827586206896397,0.015112360602178576,-4864.323683866636,0.01314118313232926,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-12-10,0.9827586206896552,0.9868588168676709,9420.241379310344,3761.2388148800264,1.16,-10926.319999999998,-4361.87702526083,0.020000000000000018,0.015243772433501723,-4361.892269033264,0.013141183132329148,3760.2388148800264,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-12-11,0.9827586206896552,0.9377400623087769,9420.241379310344,4230.8335404400295,1.16,-10926.319999999998,-4906.606906910434,0.020000000000000018,0.07222152772181878,-4906.679128438156,0.062259937691223066,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
2013-12-12,0.9661016949152542,0.9868588168676707,9260.57627118644,4230.8335404400295,1.16,-10741.108474576271,-4906.606906910434,0.03932203389830513,0.015243772433501945,-4906.622150682868,0.01314118313232926,4229.8335404400295,False,False,500174-GUJARAT LEASE FINANCING LTD.
