date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2017-01-31,0.9132569558101472,0.819734832510027,1.055646481178396,1.0903838232051912,30.9,-1.7194762684124427,-2.7928601370404067,2.680360065466452,5.570193675440166,-8.363053812480572,0.180265167489973,0.09038382320519123,False,False,500106-IFCI LTD.
2017-02-01,0.901453957996769,0.8477179714529874,1.059773828756058,1.0765682865626987,30.55,-1.826090468497572,-2.3391611544904443,3.0105815831987073,4.652215972111232,-6.991377126601677,0.15228202854701256,0.07656828656269865,False,False,500106-IFCI LTD.
2017-02-02,0.8801261829652997,0.8608157100988872,1.0347003154574133,1.0647531471048115,30.95,-1.073974763406941,-2.0041099028939193,3.7100946372239747,4.30775377243944,-6.31186367533336,0.13918428990111276,0.0647531471048115,False,False,500106-IFCI LTD.
2017-02-03,0.8732394366197183,0.8042008958082214,1.02660406885759,1.0600108215818622,31.7,-0.8433489827856029,-1.9023430441450309,4.018309859154932,6.206831602879383,-8.109174647024414,0.1957991041917786,0.06001082158186222,False,False,500106-IFCI LTD.
2017-02-06,0.8829113924050632,0.8119883557192645,1.0395569620253164,1.0729950339177237,31.95,-1.2638449367088604,-2.332191333671272,3.7409810126582315,6.006972034769497,-8.339163368440769,0.18801164428073547,0.07299503391772366,False,False,500106-IFCI LTD.
2017-02-07,0.8857142857142857,0.8180277423461874,1.042857142857143,1.0743298979763019,31.6,-1.3542857142857159,-2.3488247760511385,3.611428571428572,5.750323341860479,-8.099148117911618,0.18197225765381264,0.07432989797630185,False,False,500106-IFCI LTD.
2017-02-08,0.8971061093247588,0.8611917506185993,1.0562700964630225,1.0648879602685426,31.5,-1.7725080385852081,-2.0439707484590883,3.2411575562700996,4.372459855514123,-6.416430603973211,0.13880824938140068,0.0648879602685426,False,False,500106-IFCI LTD.
2017-02-09,0.9029126213592232,0.8748158637332113,1.063106796116505,1.075451369825174,31.1,-1.9626213592233057,-2.3465376015629076,3.019417475728158,3.893226637897129,-6.239764239460037,0.1251841362667887,0.07545136982517398,False,False,500106-IFCI LTD.
2017-02-10,0.9653979238754326,0.8500688519679696,1.1366782006920415,1.0961856528527305,30.9,-4.2233564013840805,-2.9721366731493717,1.0692041522491351,4.632872474189739,-7.605009147339111,0.14993114803203045,0.09618565285273051,False,False,500106-IFCI LTD.
2017-02-13,0.9738219895287958,0.8521199821432047,1.1465968586387436,1.1158747314756843,28.9,-4.236649214659693,-3.348779739647277,0.7565445026177997,4.273732516061383,-7.62251225570866,0.14788001785679528,0.11587473147568428,False,False,500106-IFCI LTD.
2017-02-14,0.9911190053285968,0.9108684108468605,1.1669626998223803,1.1398111342209467,28.65,-4.783481349911199,-4.005588995430124,0.25444049733570395,2.5536200292374467,-6.55920902466757,0.08913158915313946,0.1398111342209467,False,False,500106-IFCI LTD.
2017-02-15,0.9823943661971832,0.9247693762825318,1.1566901408450705,1.1310976628446654,28.15,-4.410827464788731,-3.6903992090773308,0.4955985915492924,2.11774205764673,-5.808141266724061,0.07523062371746825,0.1310976628446654,False,False,500106-IFCI LTD.
2017-02-16,0.9215017064846416,0.8893544879452572,1.121160409556314,1.1050855300595317,28.4,-3.4409556313993157,-2.9844290536907003,2.22935153583618,3.1423325423546977,-6.126761596045398,0.11064551205474282,0.1050855300595317,False,False,500106-IFCI LTD.
2017-02-21,0.8653198653198653,0.8669978801175121,1.1060606060606062,1.0998157798334345,29.3,-3.1075757575757628,-2.9246023491196276,3.946127946127948,3.8969621125568956,-6.821564461676523,0.1330021198824879,0.09981577983343448,False,False,500106-IFCI LTD.
2017-02-23,0.8370497427101201,0.9360392729570239,1.1269296740994856,1.0930271818569288,29.7,-3.769811320754723,-2.7629073011507863,4.8396226415094326,1.8996335931763895,-4.662540894327176,0.06396072704297606,0.09302718185692882,False,False,500106-IFCI LTD.
2017-02-28,0.8413793103448275,0.8717958783788131,1.1327586206896552,1.0992616729304305,29.15,-3.86991379310345,-2.89347776592205,4.623793103448278,3.7371501452575977,-6.630627911179648,0.12820412162118688,0.09926167293043053,False,False,500106-IFCI LTD.
2017-03-01,0.8546409807355516,0.9382669054158894,1.1506129597197898,1.0428832006440816,29.0,-4.367775831873907,-1.2436128186783648,4.215411558669004,1.790259742939206,-3.033872561617571,0.06173309458411058,0.042883200644081576,False,False,500106-IFCI LTD.
2017-03-02,0.8516579406631762,0.854897697370695,1.1465968586387436,1.1022279752305122,28.55,-4.1853403141361305,-2.918608692831125,4.235165794066319,4.142670740066659,-7.061279432897784,0.145102302629305,0.10222797523051219,False,False,500106-IFCI LTD.
2017-03-03,0.8457538994800692,0.9124491788223985,1.1386481802426345,1.1127580512016855,28.65,-3.9722703639514805,-3.230518166928288,4.419150779896018,2.508331026738283,-5.738849193666571,0.08755082117760149,0.11275805120168547,False,False,500106-IFCI LTD.
2017-03-06,0.8501742160278746,0.8792302819183938,1.1445993031358883,1.0651317341743707,28.85,-4.171689895470379,-1.879050530930595,4.322473867595818,3.4842063666543375,-5.363256897584932,0.12076971808160619,0.06513173417437068,False,False,500106-IFCI LTD.
2017-03-07,0.862190812720848,0.8562360880119879,1.1607773851590106,1.1204354185834773,28.7,-4.614310954063608,-3.456496513345801,3.9551236749116647,4.126024274055947,-7.582520787401748,0.14376391198801208,0.12043541858347728,False,False,500106-IFCI LTD.
2017-03-08,0.8683274021352312,0.8942165935116932,1.1690391459074734,1.1138372089527668,28.3,-4.7838078291814945,-3.2215930133633,3.7263345195729585,2.993670403619081,-6.215263416982381,0.10578340648830675,0.11383720895276683,False,False,500106-IFCI LTD.
